v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.3,0.3,0.0,0.0,1.1,-4.10412e-09,8.174313e-15,4.106018e-09,-1.90831e-12
0.31,0.31,0.0,0.0,1.1,-6.1104e-09,8.182225e-15,6.112288e-09,-1.89823e-12
0.32,0.32,0.0,0.0,1.1,-9.06133e-09,8.193453e-15,9.063212e-09,-1.88841e-12
0.33,0.33,0.0,0.0,1.1,-1.33778e-08,8.209384e-15,1.337967e-08,-1.87841e-12
0.34,0.34,0.0,0.0,1.1,-1.96535e-08,8.231934e-15,1.965539e-08,-1.86842e-12
0.35,0.35,0.0,0.0,1.1,-2.87183e-08,8.263705e-15,2.87201e-08,-1.85851e-12
0.36,0.36,0.0,0.0,1.1,-4.17207e-08,8.308189e-15,4.172255e-08,-1.84858e-12
0.37,0.37,0.0,0.0,1.1,-6.0237e-08,8.369991e-15,6.023886e-08,-1.83864e-12
0.38,0.38,0.0,0.0,1.1,-8.64114e-08,8.45509e-15,8.641324e-08,-1.82884e-12
0.39,0.39,0.0,0.0,1.1,-1.23138e-07,8.571122e-15,1.231396e-07,-1.81907e-12
0.4,0.4,0.0,0.0,1.1,-1.74291e-07,8.727704e-15,1.742925e-07,-1.8095e-12
0.41,0.41,0.0,0.0,1.1,-2.45012e-07,8.93679e-15,2.45014e-07,-1.8e-12
0.42,0.42,0.0,0.0,1.1,-3.4205e-07,9.213092e-15,3.420518e-07,-1.7906e-12
0.43,0.43,0.0,0.0,1.1,-4.74126e-07,9.574604e-15,4.741277e-07,-1.78141e-12
0.44,0.44,0.0,0.0,1.1,-6.52283e-07,1.004326e-14,6.522852e-07,-1.77255e-12
0.45,0.45,0.0,0.0,1.1,-8.90133e-07,1.064578e-14,8.901345e-07,-1.76414e-12
0.46,0.46,0.0,0.0,1.1,-1.20388e-06,1.141482e-14,1.203885e-06,-1.75626e-12
0.47,0.47,0.0,0.0,1.1,-1.61205e-06,1.239034e-14,1.612054e-06,-1.74896e-12
0.48,0.48,0.0,0.0,1.1,-2.13479e-06,1.362139e-14,2.134791e-06,-1.74247e-12
0.49,0.49,0.0,0.0,1.1,-2.7928e-06,1.516834e-14,2.792802e-06,-1.73678e-12
0.5,0.5,0.0,0.0,1.1,-3.60602e-06,1.710553e-14,3.606022e-06,-1.732e-12
0.51,0.51,0.0,0.0,1.1,-4.59219e-06,1.95246e-14,4.59219e-06,-1.72873e-12
0.52,0.52,0.0,0.0,1.1,-5.7656e-06,2.253844e-14,5.765604e-06,-1.72684e-12
0.53,0.53,0.0,0.0,1.1,-7.13623e-06,2.628612e-14,7.136234e-06,-1.72645e-12
0.54,0.54,0.0,0.0,1.1,-8.70932e-06,3.093873e-14,8.709321e-06,-1.72776e-12
0.55,0.55,0.0,0.0,1.1,-1.04855e-05,3.670663e-14,1.048548e-05,-1.73137e-12
0.56,0.56,0.0,0.0,1.1,-1.24612e-05,4.384811e-14,1.246118e-05,-1.73686e-12
0.57,0.57,0.0,0.0,1.1,-1.46295e-05,5.268015e-14,1.462954e-05,-1.74513e-12
0.58,0.58,0.0,0.0,1.1,-1.69812e-05,6.359137e-14,1.698119e-05,-1.75626e-12
0.59,0.59,0.0,0.0,1.1,-1.95051e-05,7.705803e-14,1.950515e-05,-1.77061e-12
0.6,0.6,0.0,0.0,1.1,-2.21896e-05,9.366355e-14,2.218957e-05,-1.78879e-12
0.61,0.61,0.0,0.0,1.1,-2.50224e-05,1.141224e-13,2.502241e-05,-1.81166e-12
0.62,0.62,0.0,0.0,1.1,-2.79918e-05,1.393093e-13,2.799183e-05,-1.83986e-12
0.63,0.63,0.0,0.0,1.1,-3.10866e-05,1.70295e-13,3.108659e-05,-1.87436e-12
0.64,0.64,0.0,0.0,1.1,-3.42962e-05,2.0839e-13,3.429616e-05,-1.91644e-12
0.65,0.65,0.0,0.0,1.1,-3.76109e-05,2.551978e-13,3.761089e-05,-1.96787e-12
0.66,0.66,0.0,0.0,1.1,-4.1022e-05,3.1268e-13,4.102201e-05,-2.03051e-12
0.67,0.67,0.0,0.0,1.1,-4.45216e-05,3.83236e-13,4.452161e-05,-2.10654e-12
0.68,0.68,0.0,0.0,1.1,-4.81026e-05,4.697992e-13,4.810257e-05,-2.19921e-12
0.69,0.69,0.0,0.0,1.1,-5.17586e-05,5.759554e-13,5.175857e-05,-2.31171e-12
0.7,0.7,0.0,0.0,1.1,-5.54839e-05,7.060856e-13,5.548392e-05,-2.44882e-12
0.71,0.71,0.0,0.0,1.1,-5.92735e-05,8.655403e-13,5.927354e-05,-2.61549e-12
0.72,0.72,0.0,0.0,1.1,-6.31229e-05,1.060851e-12,6.312291e-05,-2.81841e-12
0.73,0.73,0.0,0.0,1.1,-6.70279e-05,1.299985e-12,6.702794e-05,-3.06544e-12
0.74,0.74,0.0,0.0,1.1,-7.0985e-05,1.592656e-12,7.098497e-05,-3.36645e-12
0.75,0.75,0.0,0.0,1.1,-7.49907e-05,1.950698e-12,7.499069e-05,-3.73318e-12
0.76,0.76,0.0,0.0,1.1,-7.90421e-05,2.388514e-12,7.90421e-05,-4.18005e-12
0.77,0.77,0.0,0.0,1.1,-8.31365e-05,2.923616e-12,8.313648e-05,-4.7245e-12
0.78,0.78,0.0,0.0,1.1,-8.72713e-05,3.577274e-12,8.727135e-05,-5.38786e-12
0.79,0.79,0.0,0.0,1.1,-9.14444e-05,4.375289e-12,9.144441e-05,-6.19599e-12
0.8,0.8,0.0,0.0,1.1,-9.56536e-05,5.348907e-12,9.565359e-05,-7.17987e-12
0.81,0.81,0.0,0.0,1.1,-9.9897e-05,6.535908e-12,9.989696e-05,-8.37752e-12
0.82,0.82,0.0,0.0,1.1,-0.000104173,7.981884e-12,0.0001041727,-9.83449e-12
0.83,0.83,0.0,0.0,1.1,-0.000108479,9.74173e-12,0.0001084793,-1.16057e-11
0.84,0.84,0.0,0.0,1.1,-0.000112815,1.188138e-11,0.000112815,-1.37569e-11
0.85,0.85,0.0,0.0,1.1,-0.000117179,1.447979e-11,0.0001171786,-1.63671e-11
0.86,0.86,0.0,0.0,1.1,-0.000121569,1.763124e-11,0.0001215686,-1.95307e-11
0.87,0.87,0.0,0.0,1.1,-0.000125984,2.144783e-11,0.0001259838,-2.33598e-11
0.88,0.88,0.0,0.0,1.1,-0.000130423,2.606241e-11,0.0001304232,-2.79871e-11
0.89,0.89,0.0,0.0,1.1,-0.000134886,3.163158e-11,0.0001348855,-3.35693e-11
0.9,0.9,0.0,0.0,1.1,-0.00013937,3.83391e-11,0.0001393698,-4.02903e-11
0.91,0.91,0.0,0.0,1.1,-0.000143875,4.639932e-11,0.0001438752,-4.8364e-11
0.92,0.92,0.0,0.0,1.1,-0.000148401,5.606074e-11,0.0001484007,-5.80394e-11
0.93,0.93,0.0,0.0,1.1,-0.000152945,6.760953e-11,0.0001529455,-6.96023e-11
0.94,0.94,0.0,0.0,1.1,-0.000157509,8.137278e-11,0.0001575088,-8.33799e-11
0.95,0.95,0.0,0.0,1.1,-0.00016209,9.772141e-11,0.00016209,-9.97434e-11
0.96,0.96,0.0,0.0,1.1,-0.000166688,1.170726e-10,0.0001666882,-1.19109e-10
0.97,0.97,0.0,0.0,1.1,-0.000171303,1.398914e-10,0.0001713029,-1.41944e-10
0.98,0.98,0.0,0.0,1.1,-0.000175934,1.666915e-10,0.0001759335,-1.68759e-10
0.99,0.99,0.0,0.0,1.1,-0.000180579,1.980355e-10,0.0001805794,-2.00119e-10
1.0,1.0,0.0,0.0,1.1,-0.00018524,2.345334e-10,0.0001852401,-2.36633e-10
1.01,1.01,0.0,0.0,1.1,-0.000189915,2.768417e-10,0.0001899151,-2.78957e-10
1.02,1.02,0.0,0.0,1.1,-0.000194604,3.256602e-10,0.0001946039,-3.27793e-10
1.03,1.03,0.0,0.0,1.1,-0.000199306,3.817301e-10,0.0001993061,-3.83879e-10
1.04,1.04,0.0,0.0,1.1,-0.000204021,4.458313e-10,0.0002040213,-4.47998e-10
1.05,1.05,0.0,0.0,1.1,-0.000208749,5.1878e-10,0.0002087492,-5.20964e-10
1.06,1.06,0.0,0.0,1.1,-0.000213489,6.014276e-10,0.0002134893,-6.03629e-10
1.07,1.07,0.0,0.0,1.1,-0.000218241,6.946598e-10,0.0002182415,-6.96879e-10
1.08,1.08,0.0,0.0,1.1,-0.000223005,7.993974e-10,0.0002230053,-8.01634e-10
1.09,1.09,0.0,0.0,1.1,-0.000227781,9.165979e-10,0.0002277806,-9.18853e-10
1.1,1.1,0.0,0.0,1.1,-0.000232567,1.047259e-09,0.000232567,-1.04953e-09
0.0,0.0,0.0,0.01,1.1,1.106184e-12,8.152426e-15,1.083844e-12,-2.19827e-12
0.01,0.01,0.0,0.01,1.1,1.090336e-12,8.15262e-15,1.089692e-12,-2.18828e-12
0.02,0.02,0.0,0.01,1.1,1.071209e-12,8.152816e-15,1.098819e-12,-2.17826e-12
0.03,0.03,0.0,0.01,1.1,1.046258e-12,8.152998e-15,1.11377e-12,-2.16824e-12
0.04,0.04,0.0,0.01,1.1,1.012249e-12,8.153152e-15,1.137779e-12,-2.15827e-12
0.05,0.05,0.0,0.01,1.1,9.649264e-13,8.15328e-15,1.175102e-12,-2.14825e-12
0.06,0.06,0.0,0.01,1.1,8.977685e-13,8.153386e-15,1.232259e-12,-2.13823e-12
0.07,0.07,0.0,0.01,1.1,8.005459e-13,8.153471e-15,1.319482e-12,-2.12824e-12
0.08,0.08,0.0,0.01,1.1,6.572965e-13,8.153538e-15,1.452731e-12,-2.11825e-12
0.09,0.09,0.0,0.01,1.1,4.434059e-13,8.153589e-15,1.656622e-12,-2.10823e-12
0.1,0.1,0.0,0.01,1.1,1.211854e-13,8.153626e-15,1.968843e-12,-2.09824e-12
0.11,0.11,0.0,0.01,1.1,-3.66917e-13,8.153652e-15,2.446945e-12,-2.08825e-12
0.12,0.12,0.0,0.01,1.1,-1.10869e-12,8.153669e-15,3.178722e-12,-2.07825e-12
0.13,0.13,0.0,0.01,1.1,-2.23796e-12,8.15368e-15,4.297993e-12,-2.06826e-12
0.14,0.14,0.0,0.01,1.1,-3.95856e-12,8.153688e-15,6.008588e-12,-2.05819e-12
0.15,0.15,0.0,0.01,1.1,-6.58068e-12,8.153704e-15,8.620707e-12,-2.04825e-12
0.16,0.16,0.0,0.01,1.1,-1.05759e-11,8.15376e-15,1.260598e-11,-2.03831e-12
0.17,0.17,0.0,0.01,1.1,-1.66607e-11,8.15392e-15,1.86807e-11,-2.02827e-12
0.18,0.18,0.0,0.01,1.1,-2.59215e-11,8.154161e-15,2.79315e-11,-2.01827e-12
0.19,0.19,0.0,0.01,1.1,-4.00046e-11,8.154458e-15,4.200458e-11,-2.00831e-12
0.2,0.2,0.0,0.01,1.1,-6.14001e-11,8.154815e-15,6.339013e-11,-1.99826e-12
0.21,0.21,0.0,0.01,1.1,-9.38685e-11,8.155247e-15,9.58485e-11,-1.98827e-12
0.22,0.22,0.0,0.01,1.1,-1.43077e-10,8.155777e-15,1.450468e-10,-1.97822e-12
0.23,0.23,0.0,0.01,1.1,-2.17546e-10,8.156439e-15,2.195064e-10,-1.96826e-12
0.24,0.24,0.0,0.01,1.1,-3.30056e-10,8.157283e-15,3.320062e-10,-1.95832e-12
0.25,0.25,0.0,0.01,1.1,-4.99711e-10,8.15838e-15,5.016508e-10,-1.9483e-12
0.26,0.26,0.0,0.01,1.1,-7.5497e-10,8.159838e-15,7.569005e-10,-1.93826e-12
0.27,0.27,0.0,0.01,1.1,-1.13806e-09,8.16181e-15,1.139977e-09,-1.92832e-12
0.28,0.28,0.0,0.01,1.1,-1.71131e-09,8.164522e-15,1.713217e-09,-1.91827e-12
0.29,0.29,0.0,0.01,1.1,-2.56626e-09,8.168297e-15,2.568157e-09,-1.90825e-12
0.3,0.3,0.0,0.01,1.1,-3.83648e-09,8.173603e-15,3.838368e-09,-1.89826e-12
0.31,0.31,0.0,0.01,1.1,-5.71552e-09,8.181106e-15,5.717397e-09,-1.88832e-12
0.32,0.32,0.0,0.01,1.1,-8.48165e-09,8.191749e-15,8.483518e-09,-1.87825e-12
0.33,0.33,0.0,0.01,1.1,-1.25316e-08,8.206848e-15,1.253344e-08,-1.86837e-12
0.34,0.34,0.0,0.01,1.1,-1.84258e-08,8.228226e-15,1.842763e-08,-1.8584e-12
0.35,0.35,0.0,0.01,1.1,-2.69487e-08,8.258368e-15,2.695054e-08,-1.84849e-12
0.36,0.36,0.0,0.01,1.1,-3.9188e-08,8.300611e-15,3.918983e-08,-1.83853e-12
0.37,0.37,0.0,0.01,1.1,-5.66382e-08,8.359372e-15,5.664e-08,-1.82857e-12
0.38,0.38,0.0,0.01,1.1,-8.13352e-08,8.440395e-15,8.133697e-08,-1.81882e-12
0.39,0.39,0.0,0.01,1.1,-1.1603e-07,8.551042e-15,1.160321e-07,-1.80903e-12
0.4,0.4,0.0,0.01,1.1,-1.64413e-07,8.700598e-15,1.644143e-07,-1.79931e-12
0.41,0.41,0.0,0.01,1.1,-2.31385e-07,8.900627e-15,2.31387e-07,-1.78979e-12
0.42,0.42,0.0,0.01,1.1,-3.23397e-07,9.165385e-15,3.233983e-07,-1.78041e-12
0.43,0.43,0.0,0.01,1.1,-4.48805e-07,9.512317e-15,4.488063e-07,-1.77122e-12
0.44,0.44,0.0,0.01,1.1,-6.18233e-07,9.962695e-15,6.182343e-07,-1.76237e-12
0.45,0.45,0.0,0.01,1.1,-8.44836e-07,1.054244e-14,8.448377e-07,-1.75382e-12
0.46,0.46,0.0,0.01,1.1,-1.14438e-06,1.128321e-14,1.144378e-06,-1.74577e-12
0.47,0.47,0.0,0.01,1.1,-1.53499e-06,1.22237e-14,1.534994e-06,-1.73833e-12
0.48,0.48,0.0,0.01,1.1,-2.03658e-06,1.341145e-14,2.036582e-06,-1.73156e-12
0.49,0.49,0.0,0.01,1.1,-2.66979e-06,1.490488e-14,2.669795e-06,-1.72568e-12
0.5,0.5,0.0,0.01,1.1,-3.45473e-06,1.677597e-14,3.454735e-06,-1.72076e-12
0.51,0.51,0.0,0.01,1.1,-4.40954e-06,1.911342e-14,4.409542e-06,-1.71718e-12
0.52,0.52,0.0,0.01,1.1,-5.5491e-06,2.202652e-14,5.549106e-06,-1.71482e-12
0.53,0.53,0.0,0.01,1.1,-6.88411e-06,2.564992e-14,6.88411e-06,-1.71407e-12
0.54,0.54,0.0,0.01,1.1,-8.42056e-06,3.014931e-14,8.420558e-06,-1.71507e-12
0.55,0.55,0.0,0.01,1.1,-1.01598e-05,3.572844e-14,1.015979e-05,-1.71801e-12
0.56,0.56,0.0,0.01,1.1,-1.20989e-05,4.263755e-14,1.209892e-05,-1.7232e-12
0.57,0.57,0.0,0.01,1.1,-1.42316e-05,5.118376e-14,1.423159e-05,-1.73073e-12
0.58,0.58,0.0,0.01,1.1,-1.65488e-05,6.174368e-14,1.65488e-05,-1.74105e-12
0.59,0.59,0.0,0.01,1.1,-1.90398e-05,7.477885e-14,1.903981e-05,-1.75476e-12
0.6,0.6,0.0,0.01,1.1,-2.16929e-05,9.085472e-14,2.169294e-05,-1.77214e-12
0.61,0.61,0.0,0.01,1.1,-2.44962e-05,1.106638e-13,2.449616e-05,-1.79382e-12
0.62,0.62,0.0,0.01,1.1,-2.74376e-05,1.35054e-13,2.743763e-05,-1.82085e-12
0.63,0.63,0.0,0.01,1.1,-3.0506e-05,1.650631e-13,3.050602e-05,-1.85404e-12
0.64,0.64,0.0,0.01,1.1,-3.36907e-05,2.019617e-13,3.369073e-05,-1.89457e-12
0.65,0.65,0.0,0.01,1.1,-3.6982e-05,2.473041e-13,3.698199e-05,-1.94411e-12
0.66,0.66,0.0,0.01,1.1,-4.03709e-05,3.029923e-13,4.037091e-05,-2.00454e-12
0.67,0.67,0.0,0.01,1.1,-4.38495e-05,3.713523e-13,4.384947e-05,-2.07798e-12
0.68,0.68,0.0,0.01,1.1,-4.74104e-05,4.552287e-13,4.741044e-05,-2.16749e-12
0.69,0.69,0.0,0.01,1.1,-5.10474e-05,5.580982e-13,5.10474e-05,-2.27643e-12
0.7,0.7,0.0,0.01,1.1,-5.47546e-05,6.842096e-13,5.475456e-05,-2.40893e-12
0.71,0.71,0.0,0.01,1.1,-5.85268e-05,8.38752e-13,5.852677e-05,-2.57028e-12
0.72,0.72,0.0,0.01,1.1,-6.23594e-05,1.02806e-12,6.235942e-05,-2.76676e-12
0.73,0.73,0.0,0.01,1.1,-6.62484e-05,1.259863e-12,6.624838e-05,-3.00615e-12
0.74,0.74,0.0,0.01,1.1,-7.01899e-05,1.543586e-12,7.018991e-05,-3.29781e-12
0.75,0.75,0.0,0.01,1.1,-7.41807e-05,1.890709e-12,7.418065e-05,-3.65319e-12
0.76,0.76,0.0,0.01,1.1,-7.82176e-05,2.315212e-12,7.821757e-05,-4.08623e-12
0.77,0.77,0.0,0.01,1.1,-8.22979e-05,2.834091e-12,8.22979e-05,-4.6142e-12
0.78,0.78,0.0,0.01,1.1,-8.64191e-05,3.467999e-12,8.641911e-05,-5.25727e-12
0.79,0.79,0.0,0.01,1.1,-9.05789e-05,4.241987e-12,9.057889e-05,-6.04089e-12
0.8,0.8,0.0,0.01,1.1,-9.47751e-05,5.186406e-12,9.477512e-05,-6.99521e-12
0.81,0.81,0.0,0.01,1.1,-9.90058e-05,6.337965e-12,9.900584e-05,-8.15698e-12
0.82,0.82,0.0,0.01,1.1,-0.000103269,7.740975e-12,0.0001032693,-9.57054e-12
0.83,0.83,0.0,0.01,1.1,-0.000107564,9.448811e-12,0.0001075637,-1.12892e-11
0.84,0.84,0.0,0.01,1.1,-0.000111888,1.152561e-11,0.0001118876,-1.33771e-11
0.85,0.85,0.0,0.01,1.1,-0.000116239,1.404821e-11,0.0001162395,-1.5911e-11
0.86,0.86,0.0,0.01,1.1,-0.000120618,1.71084e-11,0.0001206181,-1.8983e-11
0.87,0.87,0.0,0.01,1.1,-0.000125022,2.081542e-11,0.0001250221,-2.27021e-11
0.88,0.88,0.0,0.01,1.1,-0.00012945,2.529878e-11,0.0001294503,-2.71977e-11
0.89,0.89,0.0,0.01,1.1,-0.000133902,3.071127e-11,0.0001339017,-3.26228e-11
0.9,0.9,0.0,0.01,1.1,-0.000138375,3.723234e-11,0.0001383751,-3.91568e-11
0.91,0.91,0.0,0.01,1.1,-0.00014287,4.50715e-11,0.0001428697,-4.70091e-11
0.92,0.92,0.0,0.01,1.1,-0.000147385,5.447187e-11,0.0001473846,-5.64228e-11
0.93,0.93,0.0,0.01,1.1,-0.000151919,6.571375e-11,0.0001519188,-6.76785e-11
0.94,0.94,0.0,0.01,1.1,-0.000156472,7.911787e-11,0.0001564716,-8.10966e-11
0.95,0.95,0.0,0.01,1.1,-0.000161042,9.504844e-11,0.0001610423,-9.70414e-11
0.96,0.96,0.0,0.01,1.1,-0.00016563,1.139156e-10,0.0001656301,-1.15923e-10
0.97,0.97,0.0,0.01,1.1,-0.000170234,1.361771e-10,0.0001702344,-1.38199e-10
0.98,0.98,0.0,0.01,1.1,-0.000174854,1.623396e-10,0.0001748545,-1.64377e-10
0.99,0.99,0.0,0.01,1.1,-0.00017949,1.929582e-10,0.0001794899,-1.95011e-10
1.0,1.0,0.0,0.01,1.1,-0.00018414,2.286363e-10,0.0001841401,-2.30705e-10
1.01,1.01,0.0,0.01,1.1,-0.000188805,2.700235e-10,0.0001888045,-2.72108e-10
1.02,1.02,0.0,0.01,1.1,-0.000193483,3.178135e-10,0.0001934827,-3.19914e-10
1.03,1.03,0.0,0.01,1.1,-0.000198174,3.727418e-10,0.0001981742,-3.74858e-10
1.04,1.04,0.0,0.01,1.1,-0.000202879,4.355827e-10,0.0002028786,-4.37716e-10
1.05,1.05,0.0,0.01,1.1,-0.000207596,5.071474e-10,0.0002075955,-5.09297e-10
1.06,1.06,0.0,0.01,1.1,-0.000212325,5.882824e-10,0.0002123246,-5.90449e-10
1.07,1.07,0.0,0.01,1.1,-0.000217066,6.798686e-10,0.0002170655,-6.82053e-10
1.08,1.08,0.0,0.01,1.1,-0.000221818,7.828216e-10,0.000221818,-7.85024e-10
1.09,1.09,0.0,0.01,1.1,-0.000226582,8.980939e-10,0.0002265816,-9.00314e-10
1.1,1.1,0.0,0.01,1.1,-0.000231356,1.026677e-09,0.0002313563,-1.02891e-09
0.0,0.0,0.0,0.02,1.1,1.116667e-12,8.15264e-15,1.063362e-12,-2.18828e-12
0.01,0.01,0.0,0.02,1.1,1.099327e-12,8.152834e-15,1.070701e-12,-2.17826e-12
0.02,0.02,0.0,0.02,1.1,1.080014e-12,8.152956e-15,1.080014e-12,-2.16824e-12
0.03,0.03,0.0,0.02,1.1,1.057452e-12,8.153138e-15,1.092576e-12,-2.15827e-12
0.04,0.04,0.0,0.02,1.1,1.026131e-12,8.153292e-15,1.113897e-12,-2.14834e-12
0.05,0.05,0.0,0.02,1.1,9.819092e-13,8.153421e-15,1.148119e-12,-2.13823e-12
0.06,0.06,0.0,0.02,1.1,9.187345e-13,8.153526e-15,1.201293e-12,-2.1283e-12
0.07,0.07,0.0,0.02,1.1,8.273295e-13,8.153611e-15,1.282698e-12,-2.11825e-12
0.08,0.08,0.0,0.02,1.1,6.931488e-13,8.153678e-15,1.406879e-12,-2.10826e-12
0.09,0.09,0.0,0.02,1.1,4.935015e-13,8.153729e-15,1.596526e-12,-2.09827e-12
0.1,0.1,0.0,0.02,1.1,1.934113e-13,8.153767e-15,1.886616e-12,-2.08825e-12
0.11,0.11,0.0,0.02,1.1,-2.60653e-13,8.153792e-15,2.330681e-12,-2.07825e-12
0.12,0.12,0.0,0.02,1.1,-9.50399e-13,8.153809e-15,3.010427e-12,-2.06826e-12
0.13,0.13,0.0,0.02,1.1,-2.0004e-12,8.153819e-15,4.050429e-12,-2.05819e-12
0.14,0.14,0.0,0.02,1.1,-3.60044e-12,8.153827e-15,5.640468e-12,-2.04825e-12
0.15,0.15,0.0,0.02,1.1,-6.0394e-12,8.153842e-15,8.069433e-12,-2.03831e-12
0.16,0.16,0.0,0.02,1.1,-9.75663e-12,8.153898e-15,1.177666e-11,-2.02824e-12
0.17,0.17,0.0,0.02,1.1,-1.54196e-11,8.154056e-15,1.742961e-11,-2.01825e-12
0.18,0.18,0.0,0.02,1.1,-2.4041e-11,8.154294e-15,2.604106e-11,-2.00831e-12
0.19,0.19,0.0,0.02,1.1,-3.71558e-11,8.154588e-15,3.914587e-11,-1.99832e-12
0.2,0.2,0.0,0.02,1.1,-5.70865e-11,8.15494e-15,5.906649e-11,-1.9883e-12
0.21,0.21,0.0,0.02,1.1,-8.73413e-11,8.155365e-15,8.931129e-11,-1.97825e-12
0.22,0.22,0.0,0.02,1.1,-1.3321e-10,8.155883e-15,1.351697e-10,-1.9682e-12
0.23,0.23,0.0,0.02,1.1,-2.02649e-10,8.156527e-15,2.045986e-10,-1.95824e-12
0.24,0.24,0.0,0.02,1.1,-3.07596e-10,8.157345e-15,3.095362e-10,-1.94827e-12
0.25,0.25,0.0,0.02,1.1,-4.6591e-10,8.158403e-15,4.678405e-10,-1.93831e-12
0.26,0.26,0.0,0.02,1.1,-7.04211e-10,8.159804e-15,7.061314e-10,-1.92832e-12
0.27,0.27,0.0,0.02,1.1,-1.06202e-09,8.161691e-15,1.063929e-09,-1.91833e-12
0.28,0.28,0.0,0.02,1.1,-1.59773e-09,8.164278e-15,1.599631e-09,-1.90831e-12
0.29,0.29,0.0,0.02,1.1,-2.39718e-09,8.16787e-15,2.399067e-09,-1.89823e-12
0.3,0.3,0.0,0.02,1.1,-3.58574e-09,8.172909e-15,3.587618e-09,-1.88827e-12
0.31,0.31,0.0,0.02,1.1,-5.34531e-09,8.180027e-15,5.347176e-09,-1.87833e-12
0.32,0.32,0.0,0.02,1.1,-7.93774e-09,8.190115e-15,7.9396e-09,-1.86831e-12
0.33,0.33,0.0,0.02,1.1,-1.17369e-08,8.204426e-15,1.173872e-08,-1.85829e-12
0.34,0.34,0.0,0.02,1.1,-1.72716e-08,8.224693e-15,1.727348e-08,-1.84838e-12
0.35,0.35,0.0,0.02,1.1,-2.52835e-08,8.253286e-15,2.528529e-08,-1.83836e-12
0.36,0.36,0.0,0.02,1.1,-3.68019e-08,8.293396e-15,3.680375e-08,-1.82851e-12
0.37,0.37,0.0,0.02,1.1,-5.32438e-08,8.349254e-15,5.324559e-08,-1.81857e-12
0.38,0.38,0.0,0.02,1.1,-7.65417e-08,8.426382e-15,7.654349e-08,-1.80875e-12
