v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.53,0.53,0.0,0.0,1.1,-1.0575e-06,3.855299e-15,1.0575e-06,-1.67835e-12
0.54,0.54,0.0,0.0,1.1,-1.29332e-06,4.537683e-15,1.293324e-06,-1.67003e-12
0.55,0.55,0.0,0.0,1.1,-1.56044e-06,5.383642e-15,1.560444e-06,-1.66209e-12
0.56,0.56,0.0,0.0,1.1,-1.85854e-06,6.431061e-15,1.858538e-06,-1.6544e-12
0.57,0.57,0.0,0.0,1.1,-2.18676e-06,7.726428e-15,2.186764e-06,-1.64704e-12
0.58,0.58,0.0,0.0,1.1,-2.54388e-06,9.326742e-15,2.543884e-06,-1.64027e-12
0.59,0.59,0.0,0.0,1.1,-2.92839e-06,1.130186e-14,2.928393e-06,-1.63392e-12
0.6,0.6,0.0,0.0,1.1,-3.33862e-06,1.373734e-14,3.338626e-06,-1.6282e-12
0.61,0.61,0.0,0.0,1.1,-3.77286e-06,1.673797e-14,3.772861e-06,-1.62304e-12
0.62,0.62,0.0,0.0,1.1,-4.22938e-06,2.043205e-14,4.229384e-06,-1.61876e-12
0.63,0.63,0.0,0.0,1.1,-4.70654e-06,2.497663e-14,4.706544e-06,-1.6154e-12
0.64,0.64,0.0,0.0,1.1,-5.20278e-06,3.05639e-14,5.202785e-06,-1.61321e-12
0.65,0.65,0.0,0.0,1.1,-5.71666e-06,3.742906e-14,5.716663e-06,-1.61232e-12
0.66,0.66,0.0,0.0,1.1,-6.24685e-06,4.58598e-14,6.246854e-06,-1.6131e-12
0.67,0.67,0.0,0.0,1.1,-6.79216e-06,5.620803e-14,6.792157e-06,-1.61599e-12
0.68,0.68,0.0,0.0,1.1,-7.35148e-06,6.890399e-14,7.351482e-06,-1.62118e-12
0.69,0.69,0.0,0.0,1.1,-7.92385e-06,8.447358e-14,7.92385e-06,-1.62928e-12
0.7,0.7,0.0,0.0,1.1,-8.50837e-06,1.035594e-13,8.508375e-06,-1.64108e-12
0.71,0.71,0.0,0.0,1.1,-9.10426e-06,1.269461e-13,9.104264e-06,-1.65729e-12
0.72,0.72,0.0,0.0,1.1,-9.7108e-06,1.555917e-13,9.710798e-06,-1.67871e-12
0.73,0.73,0.0,0.0,1.1,-1.03273e-05,1.906647e-13,1.032733e-05,-1.70675e-12
0.74,0.74,0.0,0.0,1.1,-1.09533e-05,2.335899e-13,1.095327e-05,-1.74261e-12
0.75,0.75,0.0,0.0,1.1,-1.15881e-05,2.861027e-13,1.158808e-05,-1.78807e-12
0.76,0.76,0.0,0.0,1.1,-1.22313e-05,3.503157e-13,1.223129e-05,-1.84536e-12
0.77,0.77,0.0,0.0,1.1,-1.28824e-05,4.287974e-13,1.288243e-05,-1.91702e-12
0.78,0.78,0.0,0.0,1.1,-1.35411e-05,5.246674e-13,1.354111e-05,-2.00612e-12
0.79,0.79,0.0,0.0,1.1,-1.42069e-05,6.417097e-13,1.420694e-05,-2.11645e-12
0.8,0.8,0.0,0.0,1.1,-1.48796e-05,7.84507e-13,1.487957e-05,-2.25259e-12
0.81,0.81,0.0,0.0,1.1,-1.55587e-05,9.586007e-13,1.555869e-05,-2.42004e-12
0.82,0.82,0.0,0.0,1.1,-1.6244e-05,1.170677e-12,1.624399e-05,-2.62568e-12
0.83,0.83,0.0,0.0,1.1,-1.69352e-05,1.428788e-12,1.69352e-05,-2.87725e-12
0.84,0.84,0.0,0.0,1.1,-1.7632e-05,1.742603e-12,1.763204e-05,-3.18459e-12
0.85,0.85,0.0,0.0,1.1,-1.83343e-05,2.123704e-12,1.833429e-05,-3.55935e-12
0.86,0.86,0.0,0.0,1.1,-1.90417e-05,2.585916e-12,1.904171e-05,-4.01526e-12
0.87,0.87,0.0,0.0,1.1,-1.97541e-05,3.145684e-12,1.975409e-05,-4.56879e-12
0.88,0.88,0.0,0.0,1.1,-2.04712e-05,3.822489e-12,2.047124e-05,-5.23948e-12
0.89,0.89,0.0,0.0,1.1,-2.11929e-05,4.639301e-12,2.119295e-05,-6.05005e-12
0.9,0.9,0.0,0.0,1.1,-2.19191e-05,5.623071e-12,2.191907e-05,-7.02782e-12
0.91,0.91,0.0,0.0,1.1,-2.26494e-05,6.805236e-12,2.264942e-05,-8.20399e-12
0.92,0.92,0.0,0.0,1.1,-2.33838e-05,8.222245e-12,2.338385e-05,-9.61498e-12
0.93,0.93,0.0,0.0,1.1,-2.41222e-05,9.916068e-12,2.412221e-05,-1.13028e-11
0.94,0.94,0.0,0.0,1.1,-2.48644e-05,1.193468e-11,2.486438e-05,-1.33156e-11
0.95,0.95,0.0,0.0,1.1,-2.56102e-05,1.433248e-11,2.561022e-05,-1.57076e-11
0.96,0.96,0.0,0.0,1.1,-2.63596e-05,1.717065e-11,2.635963e-05,-1.85401e-11
0.97,0.97,0.0,0.0,1.1,-2.71125e-05,2.051741e-11,2.711247e-05,-2.18812e-11
0.98,0.98,0.0,0.0,1.1,-2.78687e-05,2.444809e-11,2.786867e-05,-2.58062e-11
0.99,0.99,0.0,0.0,1.1,-2.86281e-05,2.904521e-11,2.862811e-05,-3.03978e-11
1.0,1.0,0.0,0.0,1.1,-2.93907e-05,3.439824e-11,2.939071e-05,-3.57454e-11
1.01,1.01,0.0,0.0,1.1,-3.01564e-05,4.060345e-11,3.015638e-05,-4.19451e-11
1.02,1.02,0.0,0.0,1.1,-3.09251e-05,4.77635e-11,3.092506e-05,-4.90996e-11
1.03,1.03,0.0,0.0,1.1,-3.16967e-05,5.598709e-11,3.169668e-05,-5.73178e-11
1.04,1.04,0.0,0.0,1.1,-3.24712e-05,6.53886e-11,3.247116e-05,-6.67141e-11
1.05,1.05,0.0,0.0,1.1,-3.32484e-05,7.608775e-11,3.324845e-05,-7.7408e-11
1.06,1.06,0.0,0.0,1.1,-3.40285e-05,8.82094e-11,3.40285e-05,-8.95244e-11
1.07,1.07,0.0,0.0,1.1,-3.48113e-05,1.018835e-10,3.481126e-05,-1.03193e-10
1.08,1.08,0.0,0.0,1.1,-3.55967e-05,1.17245e-10,3.559668e-05,-1.1855e-10
1.09,1.09,0.0,0.0,1.1,-3.63847e-05,1.344344e-10,3.638474e-05,-1.35734e-10
1.1,1.1,0.0,0.0,1.1,-3.71754e-05,1.53598e-10,3.71754e-05,-1.54893e-10
0.0,0.0,0.0,0.01,1.1,1.100908e-12,1.195689e-15,1.089099e-12,-2.19125e-12
0.01,0.01,0.0,0.01,1.1,1.090051e-12,1.195718e-15,1.089956e-12,-2.18131e-12
0.02,0.02,0.0,0.01,1.1,1.078713e-12,1.195746e-15,1.091294e-12,-2.17132e-12
0.03,0.03,0.0,0.01,1.1,1.066522e-12,1.195773e-15,1.093485e-12,-2.1613e-12
0.04,0.04,0.0,0.01,1.1,1.053006e-12,1.195796e-15,1.097001e-12,-2.15131e-12
0.05,0.05,0.0,0.01,1.1,1.037544e-12,1.195814e-15,1.102463e-12,-2.14126e-12
0.06,0.06,0.0,0.01,1.1,1.019184e-12,1.19583e-15,1.110823e-12,-2.13121e-12
0.07,0.07,0.0,0.01,1.1,9.964331e-13,1.195842e-15,1.123574e-12,-2.12128e-12
0.08,0.08,0.0,0.01,1.1,9.6696e-13,1.195852e-15,1.143047e-12,-2.11123e-12
0.09,0.09,0.0,0.01,1.1,9.271711e-13,1.19586e-15,1.172836e-12,-2.10126e-12
0.1,0.1,0.0,0.01,1.1,8.715641e-13,1.195865e-15,1.218443e-12,-2.0913e-12
0.11,0.11,0.0,0.01,1.1,7.917372e-13,1.195869e-15,1.28827e-12,-2.08122e-12
0.12,0.12,0.0,0.01,1.1,6.748755e-13,1.195871e-15,1.395132e-12,-2.07129e-12
0.13,0.13,0.0,0.01,1.1,5.014461e-13,1.195873e-15,1.558561e-12,-2.06132e-12
0.14,0.14,0.0,0.01,1.1,2.416988e-13,1.195874e-15,1.808308e-12,-2.05125e-12
0.15,0.15,0.0,0.01,1.1,-1.49639e-13,1.195877e-15,2.189646e-12,-2.04128e-12
0.16,0.16,0.0,0.01,1.1,-7.41398e-13,1.195885e-15,2.771405e-12,-2.03129e-12
0.17,0.17,0.0,0.01,1.1,-1.63811e-12,1.195908e-15,3.658119e-12,-2.02127e-12
0.18,0.18,0.0,0.01,1.1,-2.99835e-12,1.195944e-15,5.008361e-12,-2.01136e-12
0.19,0.19,0.0,0.01,1.1,-5.06235e-12,1.195987e-15,7.062355e-12,-2.00129e-12
0.2,0.2,0.0,0.01,1.1,-8.19347e-12,1.19604e-15,1.018347e-11,-1.99124e-12
0.21,0.21,0.0,0.01,1.1,-1.29404e-11,1.196103e-15,1.492043e-11,-1.9813e-12
0.22,0.22,0.0,0.01,1.1,-2.01301e-11,1.196181e-15,2.210013e-11,-1.97126e-12
0.23,0.23,0.0,0.01,1.1,-3.1006e-11,1.196278e-15,3.296596e-11,-1.96124e-12
0.24,0.24,0.0,0.01,1.1,-4.74325e-11,1.196401e-15,4.938247e-11,-1.95124e-12
0.25,0.25,0.0,0.01,1.1,-7.21972e-11,1.196562e-15,7.413718e-11,-1.94128e-12
0.26,0.26,0.0,0.01,1.1,-1.09453e-10,1.196776e-15,1.113826e-10,-1.93121e-12
0.27,0.27,0.0,0.01,1.1,-1.65359e-10,1.197065e-15,1.672791e-10,-1.92121e-12
0.28,0.28,0.0,0.01,1.1,-2.49012e-10,1.197463e-15,2.50922e-10,-1.9113e-12
0.29,0.29,0.0,0.01,1.1,-3.73767e-10,1.198017e-15,3.756668e-10,-1.90131e-12
0.3,0.3,0.0,0.01,1.1,-5.59113e-10,1.198795e-15,5.610028e-10,-1.89129e-12
0.31,0.31,0.0,0.01,1.1,-8.33291e-10,1.199896e-15,8.351711e-10,-1.8813e-12
0.32,0.32,0.0,0.01,1.1,-1.23691e-09,1.201456e-15,1.238778e-09,-1.87125e-12
0.33,0.33,0.0,0.01,1.1,-1.82786e-09,1.203671e-15,1.829719e-09,-1.86118e-12
0.34,0.34,0.0,0.01,1.1,-2.68795e-09,1.206806e-15,2.689796e-09,-1.85127e-12
0.35,0.35,0.0,0.01,1.1,-3.93169e-09,1.211227e-15,3.933529e-09,-1.84122e-12
0.36,0.36,0.0,0.01,1.1,-5.71792e-09,1.217423e-15,5.719754e-09,-1.83131e-12
0.37,0.37,0.0,0.01,1.1,-8.26499e-09,1.226041e-15,8.266806e-09,-1.82129e-12
0.38,0.38,0.0,0.01,1.1,-1.18705e-08,1.237925e-15,1.187231e-08,-1.81127e-12
0.39,0.39,0.0,0.01,1.1,-1.6937e-08,1.254153e-15,1.693878e-08,-1.80136e-12
0.4,0.4,0.0,0.01,1.1,-2.40047e-08,1.276088e-15,2.400649e-08,-1.7914e-12
0.41,0.41,0.0,0.01,1.1,-3.37928e-08,1.305425e-15,3.379459e-08,-1.78146e-12
0.42,0.42,0.0,0.01,1.1,-4.72487e-08,1.344256e-15,4.725046e-08,-1.77156e-12
0.43,0.43,0.0,0.01,1.1,-6.56031e-08,1.39514e-15,6.560481e-08,-1.76176e-12
0.44,0.44,0.0,0.01,1.1,-9.04245e-08,1.461195e-15,9.042621e-08,-1.75185e-12
0.45,0.45,0.0,0.01,1.1,-1.23662e-07,1.546225e-15,1.236638e-07,-1.74208e-12
0.46,0.46,0.0,0.01,1.1,-1.67661e-07,1.65487e-15,1.676628e-07,-1.73239e-12
0.47,0.47,0.0,0.01,1.1,-2.25135e-07,1.79281e-15,2.251364e-07,-1.72273e-12
0.48,0.48,0.0,0.01,1.1,-2.9908e-07,1.967012e-15,2.990814e-07,-1.71321e-12
0.49,0.49,0.0,0.01,1.1,-3.92634e-07,2.186049e-15,3.926353e-07,-1.7038e-12
0.5,0.5,0.0,0.01,1.1,-5.08887e-07,2.460477e-15,5.088882e-07,-1.69451e-12
0.51,0.51,0.0,0.01,1.1,-6.50672e-07,2.803302e-15,6.506737e-07,-1.68549e-12
0.52,0.52,0.0,0.01,1.1,-8.20373e-07,3.230558e-15,8.203751e-07,-1.67666e-12
0.53,0.53,0.0,0.01,1.1,-1.01977e-06,3.761989e-15,1.019776e-06,-1.66808e-12
0.54,0.54,0.0,0.01,1.1,-1.24998e-06,4.4219e-15,1.249979e-06,-1.6597e-12
0.55,0.55,0.0,0.01,1.1,-1.5114e-06,5.240173e-15,1.511397e-06,-1.65154e-12
0.56,0.56,0.0,0.01,1.1,-1.8038e-06,6.253511e-15,1.803803e-06,-1.64388e-12
0.57,0.57,0.0,0.01,1.1,-2.12644e-06,7.506958e-15,2.126437e-06,-1.63655e-12
0.58,0.58,0.0,0.01,1.1,-2.47812e-06,9.055747e-15,2.478122e-06,-1.62947e-12
0.59,0.59,0.0,0.01,1.1,-2.85739e-06,1.096758e-14,2.857391e-06,-1.62309e-12
0.6,0.6,0.0,0.01,1.1,-3.26261e-06,1.332537e-14,3.262607e-06,-1.61721e-12
0.61,0.61,0.0,0.01,1.1,-3.69206e-06,1.623071e-14,3.692058e-06,-1.61188e-12
0.62,0.62,0.0,0.01,1.1,-4.14403e-06,1.980794e-14,4.144031e-06,-1.60741e-12
0.63,0.63,0.0,0.01,1.1,-4.61687e-06,2.420929e-14,4.616868e-06,-1.60386e-12
0.64,0.64,0.0,0.01,1.1,-5.109e-06,2.962109e-14,5.109001e-06,-1.60139e-12
0.65,0.65,0.0,0.01,1.1,-5.61897e-06,3.627133e-14,5.618974e-06,-1.6003e-12
0.66,0.66,0.0,0.01,1.1,-6.14544e-06,4.443894e-14,6.145446e-06,-1.60075e-12
0.67,0.67,0.0,0.01,1.1,-6.6872e-06,5.446509e-14,6.6872e-06,-1.60311e-12
0.68,0.68,0.0,0.01,1.1,-7.24313e-06,6.676697e-14,7.243133e-06,-1.60785e-12
0.69,0.69,0.0,0.01,1.1,-7.81225e-06,8.185453e-14,7.812248e-06,-1.61551e-12
0.7,0.7,0.0,0.01,1.1,-8.39365e-06,1.003509e-13,8.393651e-06,-1.6267e-12
0.71,0.71,0.0,0.01,1.1,-8.98653e-06,1.230171e-13,8.986533e-06,-1.64205e-12
0.72,0.72,0.0,0.01,1.1,-9.59017e-06,1.507824e-13,9.590167e-06,-1.66256e-12
0.73,0.73,0.0,0.01,1.1,-1.02039e-05,1.847802e-13,1.020389e-05,-1.6894e-12
0.74,0.74,0.0,0.01,1.1,-1.08271e-05,2.263929e-13,1.082712e-05,-1.72384e-12
0.75,0.75,0.0,0.01,1.1,-1.14593e-05,2.773044e-13,1.14593e-05,-1.76775e-12
0.76,0.76,0.0,0.01,1.1,-1.20999e-05,3.395647e-13,1.209993e-05,-1.82299e-12
0.77,0.77,0.0,0.01,1.1,-1.27486e-05,4.156672e-13,1.274858e-05,-1.89221e-12
0.78,0.78,0.0,0.01,1.1,-1.34048e-05,5.086403e-13,1.340482e-05,-1.97831e-12
0.79,0.79,0.0,0.01,1.1,-1.40683e-05,6.221586e-13,1.406827e-05,-2.08505e-12
0.8,0.8,0.0,0.01,1.1,-1.47386e-05,7.606736e-13,1.473858e-05,-2.21678e-12
0.81,0.81,0.0,0.01,1.1,-1.54154e-05,9.29569e-13,1.541542e-05,-2.37904e-12
0.82,0.82,0.0,0.01,1.1,-1.60985e-05,1.135344e-12,1.609848e-05,-2.57824e-12
0.83,0.83,0.0,0.01,1.1,-1.67875e-05,1.385827e-12,1.678748e-05,-2.82208e-12
0.84,0.84,0.0,0.01,1.1,-1.74822e-05,1.690423e-12,1.748216e-05,-3.1202e-12
0.85,0.85,0.0,0.01,1.1,-1.81823e-05,2.060405e-12,1.818227e-05,-3.48374e-12
0.86,0.86,0.0,0.01,1.1,-1.88876e-05,2.509233e-12,1.888758e-05,-3.92619e-12
0.87,0.87,0.0,0.01,1.1,-1.95979e-05,3.05293e-12,1.959787e-05,-4.46368e-12
0.88,0.88,0.0,0.01,1.1,-2.03129e-05,3.710489e-12,2.031294e-05,-5.1148e-12
0.89,0.89,0.0,0.01,1.1,-2.10326e-05,4.504322e-12,2.103261e-05,-5.9025e-12
0.9,0.9,0.0,0.01,1.1,-2.17567e-05,5.460746e-12,2.175668e-05,-6.8528e-12
0.91,0.91,0.0,0.01,1.1,-2.2485e-05,6.610489e-12,2.2485e-05,-7.99649e-12
0.92,0.92,0.0,0.01,1.1,-2.32174e-05,7.989211e-12,2.321741e-05,-9.3692e-12
0.93,0.93,0.0,0.01,1.1,-2.39537e-05,9.63802e-12,2.395375e-05,-1.1012e-11
0.94,0.94,0.0,0.01,1.1,-2.46939e-05,1.160396e-11,2.46939e-05,-1.2972e-11
0.95,0.95,0.0,0.01,1.1,-2.54377e-05,1.394044e-11,2.543771e-05,-1.53026e-11
0.96,0.96,0.0,0.01,1.1,-2.61851e-05,1.670762e-11,2.618508e-05,-1.80639e-11
0.97,0.97,0.0,0.01,1.1,-2.69359e-05,1.997265e-11,2.693588e-05,-2.13232e-11
0.98,0.98,0.0,0.01,1.1,-2.769e-05,2.380981e-11,2.769002e-05,-2.51546e-11
0.99,0.99,0.0,0.01,1.1,-2.84474e-05,2.830055e-11,2.844738e-05,-2.96397e-11
1.0,1.0,0.0,0.01,1.1,-2.92079e-05,3.353334e-11,2.920788e-05,-3.4867e-11
1.01,1.01,0.0,0.01,1.1,-2.99714e-05,3.960346e-11,2.997143e-05,-4.09316e-11
1.02,1.02,0.0,0.01,1.1,-3.0738e-05,4.661266e-11,3.073796e-05,-4.79352e-11
1.03,1.03,0.0,0.01,1.1,-3.15074e-05,5.466881e-11,3.150738e-05,-5.59859e-11
1.04,1.04,0.0,0.01,1.1,-3.22796e-05,6.388547e-11,3.227964e-05,-6.51973e-11
1.05,1.05,0.0,0.01,1.1,-3.30547e-05,7.438164e-11,3.305467e-05,-7.5688e-11
1.06,1.06,0.0,0.01,1.1,-3.38324e-05,8.628144e-11,3.38324e-05,-8.75825e-11
1.07,1.07,0.0,0.01,1.1,-3.46128e-05,9.971407e-11,3.46128e-05,-1.0101e-10
1.08,1.08,0.0,0.01,1.1,-3.53958e-05,1.148139e-10,3.539582e-05,-1.16104e-10
1.09,1.09,0.0,0.01,1.1,-3.61814e-05,1.317205e-10,3.618141e-05,-1.33006e-10
1.1,1.1,0.0,0.01,1.1,-3.69695e-05,1.505793e-10,3.696953e-05,-1.5186e-10
0.0,0.0,0.0,0.02,1.1,1.102444e-12,1.195721e-15,1.077563e-12,-2.18131e-12
0.01,0.01,0.0,0.02,1.1,1.091369e-12,1.195749e-15,1.078638e-12,-2.17135e-12
0.02,0.02,0.0,0.02,1.1,1.080004e-12,1.195767e-15,1.080004e-12,-2.16127e-12
0.03,0.03,0.0,0.02,1.1,1.068162e-12,1.195794e-15,1.081845e-12,-2.15131e-12
0.04,0.04,0.0,0.02,1.1,1.055038e-12,1.195816e-15,1.084969e-12,-2.14131e-12
0.05,0.05,0.0,0.02,1.1,1.040026e-12,1.195835e-15,1.089981e-12,-2.13124e-12
0.06,0.06,0.0,0.02,1.1,1.022245e-12,1.195851e-15,1.097762e-12,-2.12128e-12
0.07,0.07,0.0,0.02,1.1,1.000339e-12,1.195863e-15,1.109669e-12,-2.11128e-12
0.08,0.08,0.0,0.02,1.1,9.721845e-13,1.195873e-15,1.127823e-12,-2.10126e-12
0.09,0.09,0.0,0.02,1.1,9.344695e-13,1.19588e-15,1.155538e-12,-2.0913e-12
0.1,0.1,0.0,0.02,1.1,8.820869e-13,1.195886e-15,1.19792e-12,-2.08128e-12
0.11,0.11,0.0,0.02,1.1,8.072213e-13,1.19589e-15,1.262786e-12,-2.07129e-12
0.12,0.12,0.0,0.02,1.1,6.979449e-13,1.195892e-15,1.362062e-12,-2.06132e-12
0.13,0.13,0.0,0.02,1.1,5.360737e-13,1.195893e-15,1.513933e-12,-2.05133e-12
0.14,0.14,0.0,0.02,1.1,2.939064e-13,1.195895e-15,1.746101e-12,-2.04131e-12
0.15,0.15,0.0,0.02,1.1,-7.07214e-14,1.195897e-15,2.100729e-12,-2.03129e-12
0.16,0.16,0.0,0.02,1.1,-6.2193e-13,1.195905e-15,2.641937e-12,-2.02133e-12
0.17,0.17,0.0,0.02,1.1,-1.45713e-12,1.195928e-15,3.467135e-12,-2.01131e-12
0.18,0.18,0.0,0.02,1.1,-2.72412e-12,1.195963e-15,4.724126e-12,-2.00129e-12
0.19,0.19,0.0,0.02,1.1,-4.64688e-12,1.196006e-15,6.636888e-12,-1.99135e-12
0.2,0.2,0.0,0.02,1.1,-7.56433e-12,1.196058e-15,9.544333e-12,-1.9813e-12
0.21,0.21,0.0,0.02,1.1,-1.19884e-11,1.19612e-15,1.39584e-11,-1.97128e-12
0.22,0.22,0.0,0.02,1.1,-1.86909e-11,1.196196e-15,2.065093e-11,-1.96129e-12
0.23,0.23,0.0,0.02,1.1,-2.88329e-11,1.196291e-15,3.078293e-11,-1.95124e-12
0.24,0.24,0.0,0.02,1.1,-4.41563e-11,1.196411e-15,4.609634e-11,-1.94131e-12
0.25,0.25,0.0,0.02,1.1,-6.72668e-11,1.196566e-15,6.919683e-11,-1.93132e-12
0.26,0.26,0.0,0.02,1.1,-1.02048e-10,1.196771e-15,1.039684e-10,-1.92121e-12
0.27,0.27,0.0,0.02,1.1,-1.54267e-10,1.197048e-15,1.561774e-10,-1.91125e-12
0.28,0.28,0.0,0.02,1.1,-2.32444e-10,1.197427e-15,2.343442e-10,-1.90134e-12
0.29,0.29,0.0,0.02,1.1,-3.49102e-10,1.197954e-15,3.509923e-10,-1.89126e-12
0.3,0.3,0.0,0.02,1.1,-5.22536e-10,1.198693e-15,5.244155e-10,-1.88127e-12
0.31,0.31,0.0,0.02,1.1,-7.79285e-10,1.199737e-15,7.811546e-10,-1.87131e-12
0.32,0.32,0.0,0.02,1.1,-1.15756e-09,1.201217e-15,1.15942e-09,-1.86132e-12
0.33,0.33,0.0,0.02,1.1,-1.71192e-09,1.203316e-15,1.713768e-09,-1.85132e-12
0.34,0.34,0.0,0.02,1.1,-2.51956e-09,1.206288e-15,2.521397e-09,-1.84128e-12
0.35,0.35,0.0,0.02,1.1,-3.68871e-09,1.210482e-15,3.690542e-09,-1.83126e-12
