v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
1.05,1.05,1.1,0.0,0.0,-0.000365206,-1.59334e-09,0.0003652065,1.308567e-09
1.06,1.06,1.1,0.0,0.0,-0.000366309,-1.61758e-09,0.0003663094,1.332211e-09
1.07,1.07,1.1,0.0,0.0,-0.000367417,-1.64217e-09,0.0003674171,1.3562e-09
1.08,1.08,1.1,0.0,0.0,-0.00036853,-1.6671e-09,0.0003685304,1.380538e-09
1.09,1.09,1.1,0.0,0.0,-0.00036965,-1.69239e-09,0.0003696498,1.405228e-09
1.1,1.1,1.1,0.0,0.0,-0.000370776,-1.71803e-09,0.0003707763,1.430273e-09
0.0,0.0,1.1,0.01,0.0,9.23766e-06,-4.69756e-10,-9.23734e-06,1.490683e-10
0.01,0.01,1.1,0.01,0.0,1.540341e-10,-4.32069e-10,1.540341e-10,1.240006e-10
0.02,0.02,1.1,0.01,0.0,-9.19941e-06,-4.32961e-10,9.199719e-06,1.26967e-10
0.03,0.03,1.1,0.01,0.0,-1.82661e-05,-4.33384e-10,1.826644e-05,1.299997e-10
0.04,0.04,1.1,0.01,0.0,-2.72e-05,-4.33841e-10,2.72003e-05,1.331e-10
0.05,0.05,1.1,0.01,0.0,-3.6001e-05,-4.34471e-10,3.600135e-05,1.362694e-10
0.06,0.06,1.1,0.01,0.0,-4.46694e-05,-4.35283e-10,4.466968e-05,1.395091e-10
0.07,0.07,1.1,0.01,0.0,-5.32051e-05,-4.36268e-10,5.320543e-05,1.428206e-10
0.08,0.08,1.1,0.01,0.0,-6.16085e-05,-4.3742e-10,6.160875e-05,1.462053e-10
0.09,0.09,1.1,0.01,0.0,-6.98795e-05,-4.38732e-10,6.987977e-05,1.496646e-10
0.1,0.1,1.1,0.01,0.0,-7.80183e-05,-4.40202e-10,7.801863e-05,1.532e-10
0.11,0.11,1.1,0.01,0.0,-8.60252e-05,-4.41826e-10,8.602546e-05,1.568131e-10
0.12,0.12,1.1,0.01,0.0,-9.39001e-05,-4.43603e-10,9.390035e-05,1.605052e-10
0.13,0.13,1.1,0.01,0.0,-0.000101643,-4.45532e-10,0.0001016434,1.642779e-10
0.14,0.14,1.1,0.01,0.0,-0.000109254,-4.4761e-10,0.0001092545,1.681329e-10
0.15,0.15,1.1,0.01,0.0,-0.000116734,-4.49837e-10,0.0001167338,1.720716e-10
0.16,0.16,1.1,0.01,0.0,-0.000124081,-4.52213e-10,0.0001240811,1.760957e-10
0.17,0.17,1.1,0.01,0.0,-0.000131296,-4.54737e-10,0.0001312963,1.802068e-10
0.18,0.18,1.1,0.01,0.0,-0.000138379,-4.57408e-10,0.0001383792,1.844066e-10
0.19,0.19,1.1,0.01,0.0,-0.000145329,-4.60227e-10,0.0001453295,1.886967e-10
0.2,0.2,1.1,0.01,0.0,-0.000152146,-4.63193e-10,0.0001521467,1.930788e-10
0.21,0.21,1.1,0.01,0.0,-0.00015883,-4.66307e-10,0.0001588305,1.975546e-10
0.22,0.22,1.1,0.01,0.0,-0.00016538,-4.69568e-10,0.0001653801,2.02126e-10
0.23,0.23,1.1,0.01,0.0,-0.000171795,-4.72978e-10,0.0001717948,2.067946e-10
0.24,0.24,1.1,0.01,0.0,-0.000178074,-4.76536e-10,0.0001780738,2.115623e-10
0.25,0.25,1.1,0.01,0.0,-0.000184216,-4.80244e-10,0.000184216,2.164308e-10
0.26,0.26,1.1,0.01,0.0,-0.00019022,-4.84102e-10,0.00019022,2.214021e-10
0.27,0.27,1.1,0.01,0.0,-0.000196084,-4.8811e-10,0.0001960846,2.26478e-10
0.28,0.28,1.1,0.01,0.0,-0.000201808,-4.92272e-10,0.0002018081,2.316604e-10
0.29,0.29,1.1,0.01,0.0,-0.000207388,-4.96586e-10,0.0002073886,2.369513e-10
0.3,0.3,1.1,0.01,0.0,-0.000212824,-5.01056e-10,0.0002128239,2.423525e-10
0.31,0.31,1.1,0.01,0.0,-0.000218112,-5.05682e-10,0.0002181119,2.478662e-10
0.32,0.32,1.1,0.01,0.0,-0.000223249,-5.10466e-10,0.0002232497,2.534942e-10
0.33,0.33,1.1,0.01,0.0,-0.000228235,-5.15411e-10,0.0002282348,2.592386e-10
0.34,0.34,1.1,0.01,0.0,-0.000233064,-5.20517e-10,0.000233064,2.651015e-10
0.35,0.35,1.1,0.01,0.0,-0.000237734,-5.25789e-10,0.0002377343,2.710849e-10
0.36,0.36,1.1,0.01,0.0,-0.000242242,-5.31227e-10,0.0002422424,2.771911e-10
0.37,0.37,1.1,0.01,0.0,-0.000246585,-5.36834e-10,0.0002465852,2.834221e-10
0.38,0.38,1.1,0.01,0.0,-0.00025076,-5.42614e-10,0.00025076,2.897801e-10
0.39,0.39,1.1,0.01,0.0,-0.000254764,-5.48568e-10,0.0002547641,2.962673e-10
0.4,0.4,1.1,0.01,0.0,-0.000258596,-5.547e-10,0.0002585958,3.028859e-10
0.41,0.41,1.1,0.01,0.0,-0.000262254,-5.61012e-10,0.0002622542,3.096381e-10
0.42,0.42,1.1,0.01,0.0,-0.000265739,-5.67506e-10,0.0002657393,3.165262e-10
0.43,0.43,1.1,0.01,0.0,-0.000269053,-5.74184e-10,0.0002690528,3.235525e-10
0.44,0.44,1.1,0.01,0.0,-0.000272197,-5.8105e-10,0.0002721976,3.307193e-10
0.45,0.45,1.1,0.01,0.0,-0.000275178,-5.88104e-10,0.0002751782,3.380287e-10
0.46,0.46,1.1,0.01,0.0,-0.000278,-5.95347e-10,0.0002780005,3.454832e-10
0.47,0.47,1.1,0.01,0.0,-0.000280672,-6.02782e-10,0.0002806719,3.53085e-10
0.48,0.48,1.1,0.01,0.0,-0.0002832,-6.10409e-10,0.0002832007,3.608364e-10
0.49,0.49,1.1,0.01,0.0,-0.000285596,-6.18228e-10,0.0002855962,3.687398e-10
0.5,0.5,1.1,0.01,0.0,-0.000287868,-6.26239e-10,0.000287868,3.767975e-10
0.51,0.51,1.1,0.01,0.0,-0.000290026,-6.34444e-10,0.000290026,3.850119e-10
0.52,0.52,1.1,0.01,0.0,-0.00029208,-6.42842e-10,0.00029208,3.933853e-10
0.53,0.53,1.1,0.01,0.0,-0.000294039,-6.51434e-10,0.0002940395,4.019202e-10
0.54,0.54,1.1,0.01,0.0,-0.000295913,-6.60221e-10,0.0002959135,4.106189e-10
0.55,0.55,1.1,0.01,0.0,-0.00029771,-6.69202e-10,0.0002977103,4.194839e-10
0.56,0.56,1.1,0.01,0.0,-0.000299437,-6.78378e-10,0.0002994377,4.285177e-10
0.57,0.57,1.1,0.01,0.0,-0.000301103,-6.87751e-10,0.0003011029,4.377228e-10
0.58,0.58,1.1,0.01,0.0,-0.000302712,-6.9732e-10,0.000302712,4.471015e-10
0.59,0.59,1.1,0.01,0.0,-0.000304271,-7.07088e-10,0.0003042711,4.566566e-10
0.6,0.6,1.1,0.01,0.0,-0.000305785,-7.17054e-10,0.000305785,4.663905e-10
0.61,0.61,1.1,0.01,0.0,-0.000307258,-7.27222e-10,0.0003072586,4.763059e-10
0.62,0.62,1.1,0.01,0.0,-0.000308695,-7.3759e-10,0.0003086957,4.864052e-10
0.63,0.63,1.1,0.01,0.0,-0.0003101,-7.48162e-10,0.0003101002,4.966912e-10
0.64,0.64,1.1,0.01,0.0,-0.000311475,-7.5894e-10,0.0003114751,5.071665e-10
0.65,0.65,1.1,0.01,0.0,-0.000312823,-7.69924e-10,0.0003128234,5.178338e-10
0.66,0.66,1.1,0.01,0.0,-0.000314147,-7.81117e-10,0.0003141476,5.286957e-10
0.67,0.67,1.1,0.01,0.0,-0.00031545,-7.9252e-10,0.0003154499,5.397549e-10
0.68,0.68,1.1,0.01,0.0,-0.000316732,-8.04137e-10,0.0003167324,5.510142e-10
0.69,0.69,1.1,0.01,0.0,-0.000317997,-8.15967e-10,0.0003179968,5.624764e-10
0.7,0.7,1.1,0.01,0.0,-0.000319244,-8.28015e-10,0.0003192447,5.741442e-10
0.71,0.71,1.1,0.01,0.0,-0.000320477,-8.40281e-10,0.0003204777,5.860203e-10
0.72,0.72,1.1,0.01,0.0,-0.000321697,-8.52769e-10,0.0003216968,5.981077e-10
0.73,0.73,1.1,0.01,0.0,-0.000322903,-8.65481e-10,0.0003229034,6.10409e-10
0.74,0.74,1.1,0.01,0.0,-0.000324098,-8.78418e-10,0.0003240983,6.229272e-10
0.75,0.75,1.1,0.01,0.0,-0.000325282,-8.91584e-10,0.0003252826,6.356651e-10
0.76,0.76,1.1,0.01,0.0,-0.000326457,-9.04981e-10,0.000326457,6.486256e-10
0.77,0.77,1.1,0.01,0.0,-0.000327622,-9.18612e-10,0.0003276224,6.618116e-10
0.78,0.78,1.1,0.01,0.0,-0.000328779,-9.32478e-10,0.0003287794,6.752259e-10
0.79,0.79,1.1,0.01,0.0,-0.000329928,-9.46583e-10,0.0003299287,6.888715e-10
0.8,0.8,1.1,0.01,0.0,-0.000331071,-9.60929e-10,0.0003310708,7.027514e-10
0.81,0.81,1.1,0.01,0.0,-0.000332206,-9.75519e-10,0.0003322062,7.168685e-10
0.82,0.82,1.1,0.01,0.0,-0.000333335,-9.90355e-10,0.0003333355,7.312257e-10
0.83,0.83,1.1,0.01,0.0,-0.000334459,-1.00544e-09,0.000334459,7.458261e-10
0.84,0.84,1.1,0.01,0.0,-0.000335577,-1.02078e-09,0.0003355773,7.606727e-10
0.85,0.85,1.1,0.01,0.0,-0.00033669,-1.03637e-09,0.0003366906,7.757684e-10
0.86,0.86,1.1,0.01,0.0,-0.000337799,-1.05222e-09,0.0003377995,7.911163e-10
0.87,0.87,1.1,0.01,0.0,-0.000338904,-1.06833e-09,0.0003389042,8.067195e-10
0.88,0.88,1.1,0.01,0.0,-0.000340005,-1.08471e-09,0.0003400051,8.22581e-10
0.89,0.89,1.1,0.01,0.0,-0.000341102,-1.10135e-09,0.0003411026,8.387039e-10
0.9,0.9,1.1,0.01,0.0,-0.000342197,-1.11826e-09,0.0003421969,8.550912e-10
0.91,0.91,1.1,0.01,0.0,-0.000343288,-1.13544e-09,0.0003432886,8.717461e-10
0.92,0.92,1.1,0.01,0.0,-0.000344377,-1.15289e-09,0.0003443778,8.886716e-10
0.93,0.93,1.1,0.01,0.0,-0.000345465,-1.17063e-09,0.0003454649,9.05871e-10
0.94,0.94,1.1,0.01,0.0,-0.00034655,-1.18865e-09,0.0003465503,9.233473e-10
0.95,0.95,1.1,0.01,0.0,-0.000347634,-1.20696e-09,0.0003476344,9.411038e-10
0.96,0.96,1.1,0.01,0.0,-0.000348717,-1.22556e-09,0.0003487175,9.591435e-10
0.97,0.97,1.1,0.01,0.0,-0.0003498,-1.24445e-09,0.0003498001,9.774696e-10
0.98,0.98,1.1,0.01,0.0,-0.000350882,-1.26363e-09,0.0003508826,9.960853e-10
0.99,0.99,1.1,0.01,0.0,-0.000351965,-1.28311e-09,0.0003519653,1.014994e-09
1.0,1.0,1.1,0.01,0.0,-0.000353049,-1.30288e-09,0.0003530488,1.034199e-09
1.01,1.01,1.1,0.01,0.0,-0.000354133,-1.32295e-09,0.0003541335,1.053703e-09
1.02,1.02,1.1,0.01,0.0,-0.00035522,-1.34333e-09,0.0003552199,1.073509e-09
1.03,1.03,1.1,0.01,0.0,-0.000356308,-1.36401e-09,0.0003563086,1.093621e-09
1.04,1.04,1.1,0.01,0.0,-0.0003574,-1.38499e-09,0.0003574001,1.114043e-09
1.05,1.05,1.1,0.01,0.0,-0.000358495,-1.4063e-09,0.0003584949,1.134776e-09
1.06,1.06,1.1,0.01,0.0,-0.000359594,-1.42791e-09,0.0003595938,1.155825e-09
1.07,1.07,1.1,0.01,0.0,-0.000360697,-1.44985e-09,0.0003606973,1.177193e-09
1.08,1.08,1.1,0.01,0.0,-0.000361806,-1.47211e-09,0.000361806,1.198884e-09
1.09,1.09,1.1,0.01,0.0,-0.00036292,-1.49469e-09,0.0003629207,1.2209e-09
1.1,1.1,1.1,0.01,0.0,-0.000364042,-1.5176e-09,0.0003640421,1.243244e-09
0.0,0.0,1.1,0.02,0.0,1.834433e-05,-4.70563e-10,-1.8344e-05,1.525923e-10
0.01,0.01,1.1,0.02,0.0,9.199719e-06,-4.32961e-10,-9.19941e-06,1.26967e-10
0.02,0.02,1.1,0.02,0.0,1.469413e-10,-3.99337e-10,1.469413e-10,1.054541e-10
0.03,0.03,1.1,0.02,0.0,-9.16025e-06,-3.99885e-10,9.160543e-06,1.080007e-10
0.04,0.04,1.1,0.02,0.0,-1.81857e-05,-3.99982e-10,1.818603e-05,1.10605e-10
0.05,0.05,1.1,0.02,0.0,-2.70763e-05,-4.00108e-10,2.707657e-05,1.132683e-10
0.06,0.06,1.1,0.02,0.0,-3.58319e-05,-4.00395e-10,3.583222e-05,1.159918e-10
0.07,0.07,1.1,0.02,0.0,-4.44528e-05,-4.00849e-10,4.445308e-05,1.187766e-10
0.08,0.08,1.1,0.02,0.0,-5.2939e-05,-4.01464e-10,5.293929e-05,1.216241e-10
0.09,0.09,1.1,0.02,0.0,-6.12907e-05,-4.02232e-10,6.129098e-05,1.245355e-10
0.1,0.1,1.1,0.02,0.0,-6.9508e-05,-4.03149e-10,6.950832e-05,1.275122e-10
0.11,0.11,1.1,0.02,0.0,-7.75912e-05,-4.04211e-10,7.759145e-05,1.305553e-10
0.12,0.12,1.1,0.02,0.0,-8.55402e-05,-4.05415e-10,8.554047e-05,1.336663e-10
0.13,0.13,1.1,0.02,0.0,-9.33552e-05,-4.06759e-10,9.335549e-05,1.368466e-10
0.14,0.14,1.1,0.02,0.0,-0.000101036,-4.08242e-10,0.0001010366,1.400975e-10
0.15,0.15,1.1,0.02,0.0,-0.000108583,-4.09862e-10,0.0001085837,1.434204e-10
0.16,0.16,1.1,0.02,0.0,-0.000115997,-4.11619e-10,0.0001159969,1.468167e-10
0.17,0.17,1.1,0.02,0.0,-0.000123276,-4.13511e-10,0.000123276,1.502879e-10
0.18,0.18,1.1,0.02,0.0,-0.000130421,-4.15539e-10,0.0001304209,1.538355e-10
0.19,0.19,1.1,0.02,0.0,-0.000137431,-4.17701e-10,0.0001374313,1.57461e-10
0.2,0.2,1.1,0.02,0.0,-0.000144307,-4.19998e-10,0.0001443069,1.611658e-10
0.21,0.21,1.1,0.02,0.0,-0.000151047,-4.22429e-10,0.0001510473,1.649516e-10
0.22,0.22,1.1,0.02,0.0,-0.000157652,-4.24995e-10,0.0001576518,1.688199e-10
0.23,0.23,1.1,0.02,0.0,-0.00016412,-4.27695e-10,0.0001641199,1.727722e-10
0.24,0.24,1.1,0.02,0.0,-0.00017045,-4.3053e-10,0.0001704507,1.768102e-10
0.25,0.25,1.1,0.02,0.0,-0.000176643,-4.335e-10,0.0001766433,1.809356e-10
0.26,0.26,1.1,0.02,0.0,-0.000182696,-4.36607e-10,0.0001826965,1.8515e-10
0.27,0.27,1.1,0.02,0.0,-0.000188609,-4.3985e-10,0.0001886089,1.89455e-10
0.28,0.28,1.1,0.02,0.0,-0.000194379,-4.43231e-10,0.000194379,1.938525e-10
0.29,0.29,1.1,0.02,0.0,-0.000200005,-4.4675e-10,0.0002000051,1.983441e-10
0.3,0.3,1.1,0.02,0.0,-0.000205485,-4.50409e-10,0.000205485,2.029316e-10
0.31,0.31,1.1,0.02,0.0,-0.000210816,-4.54209e-10,0.0002108167,2.076169e-10
0.32,0.32,1.1,0.02,0.0,-0.000215997,-4.58151e-10,0.0002159975,2.124016e-10
0.33,0.33,1.1,0.02,0.0,-0.000221025,-4.62238e-10,0.0002210249,2.172878e-10
0.34,0.34,1.1,0.02,0.0,-0.000225895,-4.66471e-10,0.0002258957,2.222772e-10
0.35,0.35,1.1,0.02,0.0,-0.000230607,-4.70852e-10,0.000230607,2.273718e-10
0.36,0.36,1.1,0.02,0.0,-0.000235155,-4.75383e-10,0.0002351555,2.325735e-10
0.37,0.37,1.1,0.02,0.0,-0.000239538,-4.80067e-10,0.0002395383,2.378842e-10
0.38,0.38,1.1,0.02,0.0,-0.000243752,-4.84906e-10,0.0002437522,2.43306e-10
0.39,0.39,1.1,0.02,0.0,-0.000247794,-4.89902e-10,0.0002477947,2.488409e-10
0.4,0.4,1.1,0.02,0.0,-0.000251664,-4.95057e-10,0.0002516639,2.544908e-10
0.41,0.41,1.1,0.02,0.0,-0.000255358,-5.00375e-10,0.0002553586,2.602578e-10
0.42,0.42,1.1,0.02,0.0,-0.000258878,-5.05858e-10,0.0002588787,2.661441e-10
0.43,0.43,1.1,0.02,0.0,-0.000262225,-5.11507e-10,0.0002622253,2.721516e-10
0.44,0.44,1.1,0.02,0.0,-0.000265401,-5.17324e-10,0.0002654013,2.782826e-10
0.45,0.45,1.1,0.02,0.0,-0.000268411,-5.23312e-10,0.0002684108,2.84539e-10
0.46,0.46,1.1,0.02,0.0,-0.000271259,-5.29471e-10,0.0002712596,2.909231e-10
0.47,0.47,1.1,0.02,0.0,-0.000273955,-5.35802e-10,0.0002739549,2.974369e-10
0.48,0.48,1.1,0.02,0.0,-0.000276505,-5.42307e-10,0.0002765049,3.040826e-10
