v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.65,0.65,1.1,0.0,0.0,-0.000154703,-4.12555e-10,0.0001547027,2.878083e-10
0.66,0.66,1.1,0.0,0.0,-0.000155339,-4.18625e-10,0.0001553392,2.937136e-10
0.67,0.67,1.1,0.0,0.0,-0.000155966,-4.24806e-10,0.0001559658,2.997226e-10
0.68,0.68,1.1,0.0,0.0,-0.000156583,-4.31097e-10,0.0001565835,3.058366e-10
0.69,0.69,1.1,0.0,0.0,-0.000157193,-4.37501e-10,0.000157193,3.12057e-10
0.7,0.7,1.1,0.0,0.0,-0.000157795,-4.44017e-10,0.0001577951,3.183852e-10
0.71,0.71,1.1,0.0,0.0,-0.00015839,-4.50648e-10,0.0001583903,3.248225e-10
0.72,0.72,1.1,0.0,0.0,-0.000158979,-4.57394e-10,0.0001589793,3.313702e-10
0.73,0.73,1.1,0.0,0.0,-0.000159562,-4.64256e-10,0.0001595626,3.380299e-10
0.74,0.74,1.1,0.0,0.0,-0.00016014,-4.71236e-10,0.0001601406,3.448029e-10
0.75,0.75,1.1,0.0,0.0,-0.000160714,-4.78335e-10,0.0001607138,3.516906e-10
0.76,0.76,1.1,0.0,0.0,-0.000161282,-4.85554e-10,0.0001612824,3.586945e-10
0.77,0.77,1.1,0.0,0.0,-0.000161847,-4.92895e-10,0.0001618469,3.658158e-10
0.78,0.78,1.1,0.0,0.0,-0.000162407,-5.00357e-10,0.0001624076,3.730562e-10
0.79,0.79,1.1,0.0,0.0,-0.000162965,-5.07944e-10,0.0001629647,3.80417e-10
0.8,0.8,1.1,0.0,0.0,-0.000163518,-5.15656e-10,0.0001635186,3.878997e-10
0.81,0.81,1.1,0.0,0.0,-0.000164069,-5.23495e-10,0.0001640694,3.955056e-10
0.82,0.82,1.1,0.0,0.0,-0.000164617,-5.31461e-10,0.0001646174,4.032364e-10
0.83,0.83,1.1,0.0,0.0,-0.000165163,-5.39557e-10,0.0001651628,4.110933e-10
0.84,0.84,1.1,0.0,0.0,-0.000165706,-5.47783e-10,0.0001657057,4.19078e-10
0.85,0.85,1.1,0.0,0.0,-0.000166246,-5.56141e-10,0.0001662465,4.271919e-10
0.86,0.86,1.1,0.0,0.0,-0.000166785,-5.64632e-10,0.0001667851,4.354364e-10
0.87,0.87,1.1,0.0,0.0,-0.000167322,-5.73258e-10,0.000167322,4.43813e-10
0.88,0.88,1.1,0.0,0.0,-0.000167857,-5.8202e-10,0.0001678571,4.523234e-10
0.89,0.89,1.1,0.0,0.0,-0.000168391,-5.90919e-10,0.0001683907,4.609688e-10
0.9,0.9,1.1,0.0,0.0,-0.000168923,-5.99957e-10,0.0001689229,4.697509e-10
0.91,0.91,1.1,0.0,0.0,-0.000169454,-6.09136e-10,0.0001694539,4.786712e-10
0.92,0.92,1.1,0.0,0.0,-0.000169984,-6.18456e-10,0.0001699839,4.877312e-10
0.93,0.93,1.1,0.0,0.0,-0.000170513,-6.27921e-10,0.0001705131,4.969323e-10
0.94,0.94,1.1,0.0,0.0,-0.000171041,-6.37532e-10,0.0001710416,5.062762e-10
0.95,0.95,1.1,0.0,0.0,-0.00017157,-6.47292e-10,0.0001715697,5.157644e-10
0.96,0.96,1.1,0.0,0.0,-0.000172097,-6.57202e-10,0.0001720974,5.253984e-10
0.97,0.97,1.1,0.0,0.0,-0.000172625,-6.67259e-10,0.0001726251,5.351798e-10
0.98,0.98,1.1,0.0,0.0,-0.000173153,-6.77466e-10,0.000173153,5.451101e-10
0.99,0.99,1.1,0.0,0.0,-0.000173681,-6.87823e-10,0.0001736812,5.551908e-10
1.0,1.0,1.1,0.0,0.0,-0.00017421,-6.98334e-10,0.00017421,5.654236e-10
1.01,1.01,1.1,0.0,0.0,-0.00017474,-7.08998e-10,0.0001747397,5.7581e-10
1.02,1.02,1.1,0.0,0.0,-0.00017527,-7.19818e-10,0.0001752705,5.863516e-10
1.03,1.03,1.1,0.0,0.0,-0.000175803,-7.30794e-10,0.0001758027,5.970499e-10
1.04,1.04,1.1,0.0,0.0,-0.000176336,-7.4193e-10,0.0001763365,6.079066e-10
1.05,1.05,1.1,0.0,0.0,-0.000176872,-7.53225e-10,0.0001768724,6.189233e-10
1.06,1.06,1.1,0.0,0.0,-0.00017741,-7.64682e-10,0.0001774105,6.301015e-10
1.07,1.07,1.1,0.0,0.0,-0.000177951,-7.76302e-10,0.0001779512,6.414428e-10
1.08,1.08,1.1,0.0,0.0,-0.000178495,-7.88087e-10,0.0001784949,6.529489e-10
1.09,1.09,1.1,0.0,0.0,-0.000179042,-8.00038e-10,0.0001790418,6.646214e-10
1.1,1.1,1.1,0.0,0.0,-0.000179592,-8.12156e-10,0.0001795925,6.764619e-10
0.0,0.0,1.1,0.01,0.0,4.549102e-06,-2.21973e-10,-4.54895e-06,7.044413e-11
0.01,0.01,1.1,0.01,0.0,7.278006e-11,-2.04164e-10,7.278006e-11,5.860425e-11
0.02,0.02,1.1,0.01,0.0,-4.52955e-06,-2.04586e-10,4.529695e-06,6.001122e-11
0.03,0.03,1.1,0.01,0.0,-8.99105e-06,-2.04786e-10,8.991195e-06,6.144953e-11
0.04,0.04,1.1,0.01,0.0,-1.33845e-05,-2.05002e-10,1.338463e-05,6.29198e-11
0.05,0.05,1.1,0.01,0.0,-1.771e-05,-2.053e-10,1.771011e-05,6.442268e-11
0.06,0.06,1.1,0.01,0.0,-2.19676e-05,-2.05684e-10,2.196774e-05,6.595881e-11
0.07,0.07,1.1,0.01,0.0,-2.61575e-05,-2.0615e-10,2.615766e-05,6.752887e-11
0.08,0.08,1.1,0.01,0.0,-3.02799e-05,-2.06694e-10,3.028e-05,6.913351e-11
0.09,0.09,1.1,0.01,0.0,-3.43348e-05,-2.07314e-10,3.433491e-05,7.077342e-11
0.1,0.1,1.1,0.01,0.0,-3.83224e-05,-2.08009e-10,3.832252e-05,7.24493e-11
0.11,0.11,1.1,0.01,0.0,-4.22428e-05,-2.08777e-10,4.224295e-05,7.416184e-11
0.12,0.12,1.1,0.01,0.0,-4.60962e-05,-2.09617e-10,4.609631e-05,7.591176e-11
0.13,0.13,1.1,0.01,0.0,-4.98825e-05,-2.10528e-10,4.988268e-05,7.769979e-11
0.14,0.14,1.1,0.01,0.0,-5.3602e-05,-2.11511e-10,5.360215e-05,7.952666e-11
0.15,0.15,1.1,0.01,0.0,-5.72546e-05,-2.12564e-10,5.725474e-05,8.139312e-11
0.16,0.16,1.1,0.01,0.0,-6.08404e-05,-2.13687e-10,6.084048e-05,8.329992e-11
0.17,0.17,1.1,0.01,0.0,-6.43592e-05,-2.1488e-10,6.435935e-05,8.524783e-11
0.18,0.18,1.1,0.01,0.0,-6.78112e-05,-2.16143e-10,6.781128e-05,8.723764e-11
0.19,0.19,1.1,0.01,0.0,-7.11961e-05,-2.17476e-10,7.119618e-05,8.927013e-11
0.2,0.2,1.1,0.01,0.0,-7.45138e-05,-2.18878e-10,7.45139e-05,9.134611e-11
0.21,0.21,1.1,0.01,0.0,-7.77641e-05,-2.2035e-10,7.776423e-05,9.346639e-11
0.22,0.22,1.1,0.01,0.0,-8.09468e-05,-2.21892e-10,8.094689e-05,9.56318e-11
0.23,0.23,1.1,0.01,0.0,-8.40614e-05,-2.23504e-10,8.406156e-05,9.784318e-11
0.24,0.24,1.1,0.01,0.0,-8.71077e-05,-2.25187e-10,8.710783e-05,1.001014e-10
0.25,0.25,1.1,0.01,0.0,-9.00851e-05,-2.2694e-10,9.008519e-05,1.024072e-10
0.26,0.26,1.1,0.01,0.0,-9.29929e-05,-2.28764e-10,9.299306e-05,1.047617e-10
0.27,0.27,1.1,0.01,0.0,-9.58306e-05,-2.3066e-10,9.583074e-05,1.071655e-10
0.28,0.28,1.1,0.01,0.0,-9.85973e-05,-2.32628e-10,9.859744e-05,1.096198e-10
0.29,0.29,1.1,0.01,0.0,-0.000101292,-2.34669e-10,0.0001012922,1.121252e-10
0.3,0.3,1.1,0.01,0.0,-0.000103914,-2.36783e-10,0.0001039141,1.146828e-10
0.31,0.31,1.1,0.01,0.0,-0.000106462,-2.38972e-10,0.0001064619,1.172936e-10
0.32,0.32,1.1,0.01,0.0,-0.000108934,-2.41235e-10,0.0001089343,1.199584e-10
0.33,0.33,1.1,0.01,0.0,-0.00011133,-2.43575e-10,0.00011133,1.226782e-10
0.34,0.34,1.1,0.01,0.0,-0.000113647,-2.45992e-10,0.0001136475,1.254541e-10
0.35,0.35,1.1,0.01,0.0,-0.000115885,-2.48487e-10,0.0001158853,1.282869e-10
0.36,0.36,1.1,0.01,0.0,-0.000118042,-2.51061e-10,0.000118042,1.311778e-10
0.37,0.37,1.1,0.01,0.0,-0.000120116,-2.53716e-10,0.000120116,1.341276e-10
0.38,0.38,1.1,0.01,0.0,-0.000122106,-2.56452e-10,0.0001221061,1.371375e-10
0.39,0.39,1.1,0.01,0.0,-0.000124011,-2.59272e-10,0.0001240114,1.402085e-10
0.4,0.4,1.1,0.01,0.0,-0.000125831,-2.62176e-10,0.0001258312,1.433416e-10
0.41,0.41,1.1,0.01,0.0,-0.000127565,-2.65165e-10,0.0001275654,1.465378e-10
0.42,0.42,1.1,0.01,0.0,-0.000129214,-2.68241e-10,0.0001292145,1.497983e-10
0.43,0.43,1.1,0.01,0.0,-0.00013078,-2.71405e-10,0.0001307798,1.531242e-10
0.44,0.44,1.1,0.01,0.0,-0.000132263,-2.74657e-10,0.0001322631,1.565164e-10
0.45,0.45,1.1,0.01,0.0,-0.000133667,-2.77998e-10,0.0001336673,1.59976e-10
0.46,0.46,1.1,0.01,0.0,-0.000134996,-2.81429e-10,0.0001349956,1.635042e-10
0.47,0.47,1.1,0.01,0.0,-0.000136252,-2.8495e-10,0.0001362522,1.67102e-10
0.48,0.48,1.1,0.01,0.0,-0.000137441,-2.88562e-10,0.0001374415,1.707706e-10
0.49,0.49,1.1,0.01,0.0,-0.000138568,-2.92264e-10,0.0001385682,1.745109e-10
0.5,0.5,1.1,0.01,0.0,-0.000139637,-2.96058e-10,0.0001396372,1.783242e-10
0.51,0.51,1.1,0.01,0.0,-0.000140653,-2.99942e-10,0.0001406535,1.822115e-10
0.52,0.52,1.1,0.01,0.0,-0.000141622,-3.03917e-10,0.0001416217,1.861739e-10
0.53,0.53,1.1,0.01,0.0,-0.000142546,-3.07983e-10,0.0001425466,1.902126e-10
0.54,0.54,1.1,0.01,0.0,-0.000143432,-3.12141e-10,0.0001434322,1.943288e-10
0.55,0.55,1.1,0.01,0.0,-0.000144282,-3.16391e-10,0.0001442826,1.985235e-10
0.56,0.56,1.1,0.01,0.0,-0.000145101,-3.20733e-10,0.0001451014,2.02798e-10
0.57,0.57,1.1,0.01,0.0,-0.000145892,-3.25166e-10,0.0001458918,2.071534e-10
0.58,0.58,1.1,0.01,0.0,-0.000146657,-3.29693e-10,0.0001466568,2.115908e-10
0.59,0.59,1.1,0.01,0.0,-0.000147399,-3.34313e-10,0.0001473991,2.161116e-10
0.6,0.6,1.1,0.01,0.0,-0.000148121,-3.39026e-10,0.0001481209,2.207169e-10
0.61,0.61,1.1,0.01,0.0,-0.000148824,-3.43835e-10,0.0001488244,2.254079e-10
0.62,0.62,1.1,0.01,0.0,-0.000149511,-3.48738e-10,0.0001495114,2.301859e-10
0.63,0.63,1.1,0.01,0.0,-0.000150183,-3.53737e-10,0.0001501836,2.35052e-10
0.64,0.64,1.1,0.01,0.0,-0.000150842,-3.58833e-10,0.0001508423,2.400076e-10
0.65,0.65,1.1,0.01,0.0,-0.000151489,-3.64027e-10,0.000151489,2.450539e-10
0.66,0.66,1.1,0.01,0.0,-0.000152125,-3.69319e-10,0.0001521248,2.501922e-10
0.67,0.67,1.1,0.01,0.0,-0.00015275,-3.7471e-10,0.0001527506,2.554237e-10
0.68,0.68,1.1,0.01,0.0,-0.000153367,-3.80203e-10,0.0001533674,2.607498e-10
0.69,0.69,1.1,0.01,0.0,-0.000153976,-3.85796e-10,0.0001539759,2.661717e-10
0.7,0.7,1.1,0.01,0.0,-0.000154577,-3.91491e-10,0.000154577,2.716908e-10
0.71,0.71,1.1,0.01,0.0,-0.000155171,-3.9729e-10,0.0001551713,2.773083e-10
0.72,0.72,1.1,0.01,0.0,-0.000155759,-4.03193e-10,0.0001557592,2.830257e-10
0.73,0.73,1.1,0.01,0.0,-0.000156341,-4.09202e-10,0.0001563414,2.888441e-10
0.74,0.74,1.1,0.01,0.0,-0.000156918,-4.15318e-10,0.0001569184,2.94765e-10
0.75,0.75,1.1,0.01,0.0,-0.00015749,-4.21542e-10,0.0001574904,3.007898e-10
0.76,0.76,1.1,0.01,0.0,-0.000158058,-4.27875e-10,0.000158058,3.069197e-10
0.77,0.77,1.1,0.01,0.0,-0.000158621,-4.34318e-10,0.0001586214,3.131562e-10
0.78,0.78,1.1,0.01,0.0,-0.000159181,-4.40873e-10,0.000159181,3.195006e-10
0.79,0.79,1.1,0.01,0.0,-0.000159737,-4.4754e-10,0.000159737,3.259542e-10
0.8,0.8,1.1,0.01,0.0,-0.00016029,-4.54321e-10,0.0001602898,3.325186e-10
0.81,0.81,1.1,0.01,0.0,-0.000160839,-4.61217e-10,0.0001608395,3.391951e-10
0.82,0.82,1.1,0.01,0.0,-0.000161386,-4.6823e-10,0.0001613864,3.45985e-10
0.83,0.83,1.1,0.01,0.0,-0.000161931,-4.7536e-10,0.0001619307,3.528899e-10
0.84,0.84,1.1,0.01,0.0,-0.000162472,-4.8261e-10,0.0001624725,3.59911e-10
0.85,0.85,1.1,0.01,0.0,-0.000163012,-4.8998e-10,0.0001630122,3.670499e-10
0.86,0.86,1.1,0.01,0.0,-0.00016355,-4.97472e-10,0.0001635498,3.74308e-10
0.87,0.87,1.1,0.01,0.0,-0.000164085,-5.05087e-10,0.0001640855,3.816867e-10
0.88,0.88,1.1,0.01,0.0,-0.000164619,-5.12826e-10,0.0001646195,3.891874e-10
0.89,0.89,1.1,0.01,0.0,-0.000165152,-5.20691e-10,0.000165152,3.968117e-10
0.9,0.9,1.1,0.01,0.0,-0.000165683,-5.28683e-10,0.0001656831,4.045609e-10
0.91,0.91,1.1,0.01,0.0,-0.000166213,-5.36804e-10,0.000166213,4.124366e-10
0.92,0.92,1.1,0.01,0.0,-0.000166742,-5.45055e-10,0.0001667419,4.204402e-10
0.93,0.93,1.1,0.01,0.0,-0.00016727,-5.53438e-10,0.0001672699,4.285731e-10
0.94,0.94,1.1,0.01,0.0,-0.000167797,-5.61955e-10,0.0001677972,4.368369e-10
0.95,0.95,1.1,0.01,0.0,-0.000168324,-5.7061e-10,0.000168324,4.452331e-10
0.96,0.96,1.1,0.01,0.0,-0.00016885,-5.79402e-10,0.0001688505,4.537632e-10
0.97,0.97,1.1,0.01,0.0,-0.000169377,-5.8833e-10,0.0001693769,4.624285e-10
0.98,0.98,1.1,0.01,0.0,-0.000169903,-5.97395e-10,0.0001699033,4.712308e-10
0.99,0.99,1.1,0.01,0.0,-0.00017043,-6.06599e-10,0.0001704301,4.801714e-10
1.0,1.0,1.1,0.01,0.0,-0.000170957,-6.15944e-10,0.0001709574,4.892519e-10
1.01,1.01,1.1,0.01,0.0,-0.000171485,-6.2543e-10,0.0001714855,4.984739e-10
1.02,1.02,1.1,0.01,0.0,-0.000172015,-6.35059e-10,0.0001720146,5.078388e-10
1.03,1.03,1.1,0.01,0.0,-0.000172545,-6.44833e-10,0.0001725451,5.173482e-10
1.04,1.04,1.1,0.01,0.0,-0.000173077,-6.54754e-10,0.0001730771,5.270036e-10
1.05,1.05,1.1,0.01,0.0,-0.000173611,-6.64821e-10,0.0001736109,5.368066e-10
1.06,1.06,1.1,0.01,0.0,-0.000174147,-6.75038e-10,0.0001741469,5.467587e-10
1.07,1.07,1.1,0.01,0.0,-0.000174685,-6.85406e-10,0.0001746854,5.568616e-10
1.08,1.08,1.1,0.01,0.0,-0.000175227,-6.95925e-10,0.0001752267,5.671166e-10
1.09,1.09,1.1,0.01,0.0,-0.000175771,-7.06599e-10,0.0001757712,5.775256e-10
1.1,1.1,1.1,0.01,0.0,-0.000176319,-7.17427e-10,0.0001763192,5.880899e-10
0.0,0.0,1.1,0.02,0.0,9.031017e-06,-2.22354e-10,-9.03087e-06,7.211461e-11
0.01,0.01,1.1,0.02,0.0,4.529695e-06,-2.04586e-10,-4.52955e-06,6.001122e-11
0.02,0.02,1.1,0.02,0.0,6.942326e-11,-1.88698e-10,6.942326e-11,4.985107e-11
0.03,0.03,1.1,0.02,0.0,-4.50952e-06,-1.88957e-10,4.509661e-06,5.105968e-11
0.04,0.04,1.1,0.02,0.0,-8.94996e-06,-1.89003e-10,8.950092e-06,5.229558e-11
0.05,0.05,1.1,0.02,0.0,-1.33213e-05,-1.89063e-10,1.332142e-05,5.355933e-11
0.06,0.06,1.1,0.02,0.0,-1.76236e-05,-1.89198e-10,1.762375e-05,5.485152e-11
0.07,0.07,1.1,0.02,0.0,-2.18571e-05,-1.89413e-10,2.18572e-05,5.617271e-11
0.08,0.08,1.1,0.02,0.0,-2.60218e-05,-1.89704e-10,2.602191e-05,5.752351e-11
0.09,0.09,1.1,0.02,0.0,-3.01179e-05,-1.90067e-10,3.011802e-05,5.890451e-11
0.1,0.1,1.1,0.02,0.0,-3.41455e-05,-1.90501e-10,3.414567e-05,6.031634e-11
0.11,0.11,1.1,0.02,0.0,-3.81049e-05,-1.91003e-10,3.8105e-05,6.17596e-11
0.12,0.12,1.1,0.02,0.0,-4.1996e-05,-1.91572e-10,4.199614e-05,6.323493e-11
0.13,0.13,1.1,0.02,0.0,-4.58191e-05,-1.92207e-10,4.581918e-05,6.474298e-11
0.14,0.14,1.1,0.02,0.0,-4.95741e-05,-1.92908e-10,4.957423e-05,6.62844e-11
0.15,0.15,1.1,0.02,0.0,-5.32612e-05,-1.93674e-10,5.326134e-05,6.785986e-11
0.16,0.16,1.1,0.02,0.0,-5.68804e-05,-1.94505e-10,5.688057e-05,6.947002e-11
0.17,0.17,1.1,0.02,0.0,-6.04318e-05,-1.95399e-10,6.04319e-05,7.111557e-11
0.18,0.18,1.1,0.02,0.0,-6.39152e-05,-1.96358e-10,6.391533e-05,7.279721e-11
0.19,0.19,1.1,0.02,0.0,-6.73306e-05,-1.9738e-10,6.733077e-05,7.451565e-11
0.2,0.2,1.1,0.02,0.0,-7.0678e-05,-1.98466e-10,7.067811e-05,7.627161e-11
0.21,0.21,1.1,0.02,0.0,-7.3957e-05,-1.99615e-10,7.395717e-05,7.80658e-11
0.22,0.22,1.1,0.02,0.0,-7.71676e-05,-2.00829e-10,7.716773e-05,7.989898e-11
0.23,0.23,1.1,0.02,0.0,-8.03094e-05,-2.02105e-10,8.03095e-05,8.177189e-11
0.24,0.24,1.1,0.02,0.0,-8.3382e-05,-2.03446e-10,8.338209e-05,8.368531e-11
0.25,0.25,1.1,0.02,0.0,-8.63849e-05,-2.04851e-10,8.638506e-05,8.564e-11
0.26,0.26,1.1,0.02,0.0,-8.93178e-05,-2.0632e-10,8.931787e-05,8.763675e-11
0.27,0.27,1.1,0.02,0.0,-9.21798e-05,-2.07854e-10,9.217987e-05,8.967636e-11
0.28,0.28,1.1,0.02,0.0,-9.49702e-05,-2.09453e-10,9.497031e-05,9.175965e-11
0.29,0.29,1.1,0.02,0.0,-9.76882e-05,-2.11118e-10,9.768834e-05,9.388744e-11
0.3,0.3,1.1,0.02,0.0,-0.000100333,-2.12849e-10,0.000100333,9.606056e-11
0.31,0.31,1.1,0.02,0.0,-0.000102903,-2.14647e-10,0.0001029031,9.827986e-11
0.32,0.32,1.1,0.02,0.0,-0.000105397,-2.16513e-10,0.0001053975,1.005462e-10
0.33,0.33,1.1,0.02,0.0,-0.000107815,-2.18446e-10,0.0001078148,1.028605e-10
0.34,0.34,1.1,0.02,0.0,-0.000110154,-2.2045e-10,0.0001101536,1.052236e-10
0.35,0.35,1.1,0.02,0.0,-0.000112412,-2.22524e-10,0.0001124125,1.076364e-10
0.36,0.36,1.1,0.02,0.0,-0.00011459,-2.24669e-10,0.0001145899,1.100998e-10
0.37,0.37,1.1,0.02,0.0,-0.000116684,-2.26887e-10,0.0001166844,1.126148e-10
0.38,0.38,1.1,0.02,0.0,-0.000118695,-2.29178e-10,0.0001186947,1.151823e-10
0.39,0.39,1.1,0.02,0.0,-0.00012062,-2.31545e-10,0.0001206197,1.178032e-10
0.4,0.4,1.1,0.02,0.0,-0.000122459,-2.33986e-10,0.0001224586,1.204786e-10
0.41,0.41,1.1,0.02,0.0,-0.000124211,-2.36506e-10,0.0001242114,1.232093e-10
0.42,0.42,1.1,0.02,0.0,-0.000125878,-2.39104e-10,0.0001258782,1.259964e-10
0.43,0.43,1.1,0.02,0.0,-0.00012746,-2.4178e-10,0.0001274603,1.288408e-10
0.44,0.44,1.1,0.02,0.0,-0.000128959,-2.44536e-10,0.0001289593,1.317435e-10
0.45,0.45,1.1,0.02,0.0,-0.000130378,-2.47373e-10,0.000130378,1.347056e-10
