v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.45,0.45,0.0,0.0,1.1,-1.0801e-06,1.291688e-14,1.080099e-06,-1.76711e-12
0.46,0.46,0.0,0.0,1.1,-1.46075e-06,1.384998e-14,1.46075e-06,-1.7597e-12
0.47,0.47,0.0,0.0,1.1,-1.95592e-06,1.503361e-14,1.955918e-06,-1.75301e-12
0.48,0.48,0.0,0.0,1.1,-2.59002e-06,1.652728e-14,2.590018e-06,-1.74713e-12
0.49,0.49,0.0,0.0,1.1,-3.38814e-06,1.840425e-14,3.388141e-06,-1.74238e-12
0.5,0.5,0.0,0.0,1.1,-4.37442e-06,2.075471e-14,4.374418e-06,-1.73894e-12
0.51,0.51,0.0,0.0,1.1,-5.57032e-06,2.368984e-14,5.570317e-06,-1.73686e-12
0.52,0.52,0.0,0.0,1.1,-6.99312e-06,2.734664e-14,6.993118e-06,-1.73664e-12
0.53,0.53,0.0,0.0,1.1,-8.65484e-06,3.189382e-14,8.654844e-06,-1.73841e-12
0.54,0.54,0.0,0.0,1.1,-1.05618e-05,3.7539e-14,1.056178e-05,-1.74227e-12
0.55,0.55,0.0,0.0,1.1,-1.27146e-05,4.453737e-14,1.271461e-05,-1.74855e-12
0.56,0.56,0.0,0.0,1.1,-1.5109e-05,5.320238e-14,1.510898e-05,-1.75759e-12
0.57,0.57,0.0,0.0,1.1,-1.77365e-05,6.391858e-14,1.77365e-05,-1.76953e-12
0.58,0.58,0.0,0.0,1.1,-2.05858e-05,7.715752e-14,2.058575e-05,-1.78516e-12
0.59,0.59,0.0,0.0,1.1,-2.36434e-05,9.349707e-14,2.364338e-05,-1.80478e-12
0.6,0.6,0.0,0.0,1.1,-2.6895e-05,1.136451e-13,2.689501e-05,-1.82906e-12
0.61,0.61,0.0,0.0,1.1,-3.0326e-05,1.384685e-13,3.032599e-05,-1.85871e-12
0.62,0.62,0.0,0.0,1.1,-3.3922e-05,1.690286e-13,3.392198e-05,-1.89498e-12
0.63,0.63,0.0,0.0,1.1,-3.76693e-05,2.066246e-13,3.766931e-05,-1.93898e-12
0.64,0.64,0.0,0.0,1.1,-4.15553e-05,2.528465e-13,4.155526e-05,-1.99218e-12
0.65,0.65,0.0,0.0,1.1,-4.55681e-05,3.096399e-13,4.556811e-05,-2.05674e-12
0.66,0.66,0.0,0.0,1.1,-4.96972e-05,3.793851e-13,4.969722e-05,-2.13479e-12
0.67,0.67,0.0,0.0,1.1,-5.3933e-05,4.64993e-13,5.393303e-05,-2.22913e-12
0.68,0.68,0.0,0.0,1.1,-5.82669e-05,5.70023e-13,5.826693e-05,-2.34349e-12
0.69,0.69,0.0,0.0,1.1,-6.26912e-05,6.988258e-13,6.269123e-05,-2.48215e-12
0.7,0.7,0.0,0.0,1.1,-6.71991e-05,8.567171e-13,6.719908e-05,-2.65052e-12
0.71,0.71,0.0,0.0,1.1,-7.17843e-05,1.050189e-12,7.178433e-05,-2.85483e-12
0.72,0.72,0.0,0.0,1.1,-7.64415e-05,1.287166e-12,7.644149e-05,-3.1031e-12
0.73,0.73,0.0,0.0,1.1,-8.11656e-05,1.577315e-12,8.116565e-05,-3.405e-12
0.74,0.74,0.0,0.0,1.1,-8.59524e-05,1.932423e-12,8.595236e-05,-3.77223e-12
0.75,0.75,0.0,0.0,1.1,-9.07976e-05,2.366847e-12,9.079764e-05,-4.21926e-12
0.76,0.76,0.0,0.0,1.1,-9.56979e-05,2.898063e-12,9.569786e-05,-4.76358e-12
0.77,0.77,0.0,0.0,1.1,-0.00010065,3.54732e-12,0.0001006497,-5.42608e-12
0.78,0.78,0.0,0.0,1.1,-0.00010565,4.340426e-12,0.0001056502,-6.23304e-12
0.79,0.79,0.0,0.0,1.1,-0.000110697,5.308684e-12,0.0001106967,-7.21551e-12
0.8,0.8,0.0,0.0,1.1,-0.000115786,6.490007e-12,0.0001157864,-8.4113e-12
0.81,0.81,0.0,0.0,1.1,-0.000120917,7.930235e-12,0.0001209173,-9.86652e-12
0.82,0.82,0.0,0.0,1.1,-0.000126087,9.684686e-12,0.000126087,-1.16363e-11
0.83,0.83,0.0,0.0,1.1,-0.000131294,1.181996e-11,0.0001312937,-1.37874e-11
0.84,0.84,0.0,0.0,1.1,-0.000136535,1.441607e-11,0.0001365354,-1.63995e-11
0.85,0.85,0.0,0.0,1.1,-0.000141811,1.756881e-11,0.0001418105,-1.95686e-11
0.86,0.86,0.0,0.0,1.1,-0.000147117,2.139257e-11,0.0001471174,-2.34091e-11
0.87,0.87,0.0,0.0,1.1,-0.000152454,2.602337e-11,0.0001524545,-2.80571e-11
0.88,0.88,0.0,0.0,1.1,-0.00015782,3.162239e-11,0.0001578204,-3.36735e-11
0.89,0.89,0.0,0.0,1.1,-0.000163214,3.837965e-11,0.0001632139,-4.04487e-11
0.9,0.9,0.0,0.0,1.1,-0.000168634,4.651811e-11,0.0001686338,-4.86052e-11
0.91,0.91,0.0,0.0,1.1,-0.000174079,5.629784e-11,0.0001740789,-5.84035e-11
0.92,0.92,0.0,0.0,1.1,-0.000179548,6.802037e-11,0.0001795481,-7.01447e-11
0.93,0.93,0.0,0.0,1.1,-0.00018504,8.20329e-11,0.0001850404,-8.41765e-11
0.94,0.94,0.0,0.0,1.1,-0.000190555,9.87323e-11,0.0001905549,-1.00895e-10
0.95,0.95,0.0,0.0,1.1,-0.000196091,1.185686e-10,0.0001960907,-1.20752e-10
0.96,0.96,0.0,0.0,1.1,-0.000201647,1.420481e-10,0.000201647,-1.44251e-10
0.97,0.97,0.0,0.0,1.1,-0.000207223,1.697349e-10,0.000207223,-1.71958e-10
0.98,0.98,0.0,0.0,1.1,-0.000212818,2.022524e-10,0.0002128179,-2.04497e-10
0.99,0.99,0.0,0.0,1.1,-0.000218431,2.40283e-10,0.0002184312,-2.42548e-10
1.0,1.0,0.0,0.0,1.1,-0.000224062,2.845672e-10,0.0002240621,-2.86854e-10
1.01,1.01,0.0,0.0,1.1,-0.00022971,3.359012e-10,0.0002297101,-3.3821e-10
1.02,1.02,0.0,0.0,1.1,-0.000235375,3.951343e-10,0.0002353747,-3.97465e-10
1.03,1.03,0.0,0.0,1.1,-0.000241055,4.631658e-10,0.0002410552,-4.65519e-10
1.04,1.04,0.0,0.0,1.1,-0.000246751,5.40942e-10,0.0002467513,-5.43317e-10
1.05,1.05,0.0,0.0,1.1,-0.000252462,6.294531e-10,0.0002524624,-6.31851e-10
1.06,1.06,0.0,0.0,1.1,-0.000258188,7.297322e-10,0.0002581882,-7.32154e-10
1.07,1.07,0.0,0.0,1.1,-0.000263928,8.428539e-10,0.0002639283,-8.45299e-10
1.08,1.08,0.0,0.0,1.1,-0.000269682,9.699355e-10,0.0002696823,-9.72404e-10
1.09,1.09,0.0,0.0,1.1,-0.00027545,1.112139e-09,0.00027545,-1.11463e-09
1.1,1.1,0.0,0.0,1.1,-0.000281231,1.270674e-09,0.0002812309,-1.27319e-09
0.0,0.0,0.0,0.01,1.1,1.107503e-12,9.89161e-15,1.082531e-12,-2.19996e-12
0.01,0.01,0.0,0.01,1.1,1.090407e-12,9.891846e-15,1.089627e-12,-2.19003e-12
0.02,0.02,0.0,0.01,1.1,1.069333e-12,9.892083e-15,1.1007e-12,-2.17998e-12
0.03,0.03,0.0,0.01,1.1,1.041191e-12,9.892304e-15,1.118842e-12,-2.16996e-12
0.04,0.04,0.0,0.01,1.1,1.002058e-12,9.892491e-15,1.147975e-12,-2.16002e-12
0.05,0.05,0.0,0.01,1.1,9.467701e-13,9.892647e-15,1.193263e-12,-2.14992e-12
0.06,0.06,0.0,0.01,1.1,8.674107e-13,9.892775e-15,1.262622e-12,-2.13995e-12
0.07,0.07,0.0,0.01,1.1,7.515667e-13,9.892878e-15,1.368466e-12,-2.13002e-12
0.08,0.08,0.0,0.01,1.1,5.798673e-13,9.892959e-15,1.530166e-12,-2.11997e-12
0.09,0.09,0.0,0.01,1.1,3.224418e-13,9.893021e-15,1.777591e-12,-2.11001e-12
0.1,0.1,0.0,0.01,1.1,-6.64472e-14,9.893067e-15,2.15648e-12,-2.10001e-12
0.11,0.11,0.0,0.01,1.1,-6.56643e-13,9.893098e-15,2.736676e-12,-2.08997e-12
0.12,0.12,0.0,0.01,1.1,-1.55469e-12,9.893119e-15,3.624719e-12,-2.08003e-12
0.13,0.13,0.0,0.01,1.1,-2.92298e-12,9.893131e-15,4.983008e-12,-2.07001e-12
0.14,0.14,0.0,0.01,1.1,-5.00887e-12,9.893142e-15,7.058907e-12,-2.05994e-12
0.15,0.15,0.0,0.01,1.1,-8.18883e-12,9.89316e-15,1.022886e-11,-2.04997e-12
0.16,0.16,0.0,0.01,1.1,-1.30352e-11,9.893229e-15,1.506523e-11,-2.03995e-12
0.17,0.17,0.0,0.01,1.1,-2.04173e-11,9.893423e-15,2.243729e-11,-2.02993e-12
0.18,0.18,0.0,0.01,1.1,-3.16537e-11,9.893715e-15,3.366374e-11,-2.02e-12
0.19,0.19,0.0,0.01,1.1,-4.87423e-11,9.894075e-15,5.074238e-11,-2.01e-12
0.2,0.2,0.0,0.01,1.1,-7.47052e-11,9.894509e-15,7.669524e-11,-1.99993e-12
0.21,0.21,0.0,0.01,1.1,-1.14106e-10,9.895034e-15,1.160858e-10,-1.98994e-12
0.22,0.22,0.0,0.01,1.1,-1.73822e-10,9.895677e-15,1.757916e-10,-1.97994e-12
0.23,0.23,0.0,0.01,1.1,-2.64194e-10,9.89648e-15,2.661539e-10,-1.96998e-12
0.24,0.24,0.0,0.01,1.1,-4.00731e-10,9.897503e-15,4.026809e-10,-1.95996e-12
0.25,0.25,0.0,0.01,1.1,-6.06618e-10,9.898834e-15,6.085577e-10,-1.95e-12
0.26,0.26,0.0,0.01,1.1,-9.16393e-10,9.900603e-15,9.183232e-10,-1.94e-12
0.27,0.27,0.0,0.01,1.1,-1.3813e-09,9.902996e-15,1.383216e-09,-1.92996e-12
0.28,0.28,0.0,0.01,1.1,-2.07698e-09,9.906286e-15,2.07889e-09,-1.92005e-12
0.29,0.29,0.0,0.01,1.1,-3.11453e-09,9.910867e-15,3.116428e-09,-1.91003e-12
0.3,0.3,0.0,0.01,1.1,-4.65604e-09,9.917305e-15,4.657931e-09,-1.90001e-12
0.31,0.31,0.0,0.01,1.1,-6.9364e-09,9.926409e-15,6.938284e-09,-1.89004e-12
0.32,0.32,0.0,0.01,1.1,-1.02933e-08,9.939322e-15,1.029519e-08,-1.88005e-12
0.33,0.33,0.0,0.01,1.1,-1.52082e-08,9.957642e-15,1.521009e-08,-1.8702e-12
0.34,0.34,0.0,0.01,1.1,-2.23613e-08,9.983581e-15,2.236315e-08,-1.86012e-12
0.35,0.35,0.0,0.01,1.1,-3.27045e-08,1.002015e-14,3.270632e-08,-1.85019e-12
0.36,0.36,0.0,0.01,1.1,-4.75577e-08,1.007141e-14,4.755954e-08,-1.84025e-12
0.37,0.37,0.0,0.01,1.1,-6.87346e-08,1.01427e-14,6.873639e-08,-1.83042e-12
0.38,0.38,0.0,0.01,1.1,-9.87056e-08,1.024101e-14,9.870745e-08,-1.82065e-12
0.39,0.39,0.0,0.01,1.1,-1.4081e-07,1.037526e-14,1.408113e-07,-1.81091e-12
0.4,0.4,0.0,0.01,1.1,-1.99522e-07,1.055673e-14,1.995241e-07,-1.80123e-12
0.41,0.41,0.0,0.01,1.1,-2.80793e-07,1.079943e-14,2.807952e-07,-1.79173e-12
0.42,0.42,0.0,0.01,1.1,-3.92446e-07,1.112067e-14,3.924476e-07,-1.78263e-12
0.43,0.43,0.0,0.01,1.1,-5.44619e-07,1.154161e-14,5.446208e-07,-1.77355e-12
0.44,0.44,0.0,0.01,1.1,-7.50199e-07,1.208807e-14,7.502004e-07,-1.765e-12
0.45,0.45,0.0,0.01,1.1,-1.02514e-06,1.27915e-14,1.025142e-06,-1.75682e-12
0.46,0.46,0.0,0.01,1.1,-1.38856e-06,1.369029e-14,1.388557e-06,-1.74918e-12
0.47,0.47,0.0,0.01,1.1,-1.86243e-06,1.483142e-14,1.862435e-06,-1.74219e-12
0.48,0.48,0.0,0.01,1.1,-2.47089e-06,1.627256e-14,2.470891e-06,-1.73611e-12
0.49,0.49,0.0,0.01,1.1,-3.23894e-06,1.808459e-14,3.238946e-06,-1.73112e-12
0.5,0.5,0.0,0.01,1.1,-4.19094e-06,2.035485e-14,4.190944e-06,-1.72737e-12
0.51,0.51,0.0,0.01,1.1,-5.34883e-06,2.319095e-14,5.348835e-06,-1.72509e-12
0.52,0.52,0.0,0.01,1.1,-6.73062e-06,2.672551e-14,6.730619e-06,-1.72434e-12
0.53,0.53,0.0,0.01,1.1,-8.34919e-06,3.11219e-14,8.349189e-06,-1.72562e-12
0.54,0.54,0.0,0.01,1.1,-1.02118e-05,3.658116e-14,1.021176e-05,-1.72889e-12
0.55,0.55,0.0,0.01,1.1,-1.23199e-05,4.33505e-14,1.231987e-05,-1.73461e-12
0.56,0.56,0.0,0.01,1.1,-1.467e-05,5.173356e-14,1.466999e-05,-1.74294e-12
0.57,0.57,0.0,0.01,1.1,-1.72543e-05,6.210297e-14,1.725431e-05,-1.75421e-12
0.58,0.58,0.0,0.01,1.1,-2.00619e-05,7.491566e-14,2.00619e-05,-1.76889e-12
0.59,0.59,0.0,0.01,1.1,-2.30797e-05,9.073167e-14,2.307969e-05,-1.78754e-12
0.6,0.6,0.0,0.01,1.1,-2.62935e-05,1.102371e-13,2.629348e-05,-1.81077e-12
0.61,0.61,0.0,0.01,1.1,-2.96887e-05,1.342721e-13,2.968866e-05,-1.83928e-12
0.62,0.62,0.0,0.01,1.1,-3.32509e-05,1.638655e-13,3.325088e-05,-1.87414e-12
0.63,0.63,0.0,0.01,1.1,-3.69664e-05,2.002766e-13,3.696637e-05,-1.91644e-12
0.64,0.64,0.0,0.01,1.1,-4.08223e-05,2.450468e-13,4.08223e-05,-1.96776e-12
0.65,0.65,0.0,0.01,1.1,-4.48068e-05,3.000623e-13,4.480681e-05,-2.02996e-12
0.66,0.66,0.0,0.01,1.1,-4.89091e-05,3.676306e-13,4.890914e-05,-2.10537e-12
0.67,0.67,0.0,0.01,1.1,-5.31196e-05,4.505742e-13,5.311956e-05,-2.19663e-12
0.68,0.68,0.0,0.01,1.1,-5.74293e-05,5.523441e-13,5.742934e-05,-2.30721e-12
0.69,0.69,0.0,0.01,1.1,-6.18307e-05,6.771592e-13,6.183068e-05,-2.44138e-12
0.7,0.7,0.0,0.01,1.1,-6.63166e-05,8.301743e-13,6.63166e-05,-2.60433e-12
0.71,0.71,0.0,0.01,1.1,-7.08809e-05,1.017686e-12,7.088086e-05,-2.80218e-12
0.72,0.72,0.0,0.01,1.1,-7.55179e-05,1.24738e-12,7.551789e-05,-3.04265e-12
0.73,0.73,0.0,0.01,1.1,-8.02227e-05,1.528634e-12,8.022267e-05,-3.33519e-12
0.74,0.74,0.0,0.01,1.1,-8.49907e-05,1.872884e-12,8.499071e-05,-3.69108e-12
0.75,0.75,0.0,0.01,1.1,-8.98179e-05,2.29406e-12,8.981795e-05,-4.12434e-12
0.76,0.76,0.0,0.01,1.1,-9.47007e-05,2.809123e-12,9.470071e-05,-4.65192e-12
0.77,0.77,0.0,0.01,1.1,-9.96356e-05,3.438697e-12,9.963565e-05,-5.2944e-12
0.78,0.78,0.0,0.01,1.1,-0.00010462,4.207838e-12,0.0001046197,-6.07675e-12
0.79,0.79,0.0,0.01,1.1,-0.00010965,5.146944e-12,0.0001096501,-7.0296e-12
0.8,0.8,0.0,0.01,1.1,-0.000114724,6.292839e-12,0.0001147244,-8.18948e-12
0.81,0.81,0.0,0.01,1.1,-0.00011984,7.690064e-12,0.00011984,-9.60115e-12
0.82,0.82,0.0,0.01,1.1,-0.000124995,9.392383e-12,0.0001249949,-1.13183e-11
0.83,0.83,0.0,0.01,1.1,-0.000130187,1.146456e-11,0.000130187,-1.34056e-11
0.84,0.84,0.0,0.01,1.1,-0.000135414,1.39844e-11,0.0001354144,-1.59409e-11
0.85,0.85,0.0,0.01,1.1,-0.000140676,1.704516e-11,0.0001406755,-1.90176e-11
0.86,0.86,0.0,0.01,1.1,-0.000145969,2.075819e-11,0.0001459686,-2.27468e-11
0.87,0.87,0.0,0.01,1.1,-0.000151292,2.525604e-11,0.0001512921,-2.72612e-11
0.88,0.88,0.0,0.01,1.1,-0.000156645,3.069585e-11,0.0001566448,-3.27179e-11
0.89,0.89,0.0,0.01,1.1,-0.000162025,3.726301e-11,0.0001620251,-3.93024e-11
0.9,0.9,0.0,0.01,1.1,-0.000167432,4.517524e-11,0.0001674319,-4.72322e-11
0.91,0.91,0.0,0.01,1.1,-0.000172864,5.468675e-11,0.0001728641,-5.67617e-11
0.92,0.92,0.0,0.01,1.1,-0.00017832,6.609254e-11,0.0001783205,-6.81857e-11
0.93,0.93,0.0,0.01,1.1,-0.0001838,7.973268e-11,0.0001838001,-8.18445e-11
0.94,0.94,0.0,0.01,1.1,-0.000189302,9.599635e-11,0.000189302,-9.81271e-11
0.95,0.95,0.0,0.01,1.1,-0.000194825,1.153254e-10,0.0001948252,-1.17475e-10
0.96,0.96,0.0,0.01,1.1,-0.000200369,1.382176e-10,0.0002003689,-1.40387e-10
0.97,0.97,0.0,0.01,1.1,-0.000205932,1.652282e-10,0.0002059324,-1.67418e-10
0.98,0.98,0.0,0.01,1.1,-0.000211515,1.96972e-10,0.0002115148,-1.99182e-10
0.99,0.99,0.0,0.01,1.1,-0.000217116,2.341227e-10,0.0002171155,-2.36353e-10
1.0,1.0,0.0,0.01,1.1,-0.000222734,2.774121e-10,0.0002227338,-2.79663e-10
1.01,1.01,0.0,0.01,1.1,-0.000228369,3.276285e-10,0.0002283692,-3.29901e-10
1.02,1.02,0.0,0.01,1.1,-0.000234021,3.856138e-10,0.000234021,-3.87907e-10
1.03,1.03,0.0,0.01,1.1,-0.000239689,4.5226e-10,0.0002396887,-4.54575e-10
1.04,1.04,0.0,0.01,1.1,-0.000245372,5.28507e-10,0.0002453718,-5.30844e-10
1.05,1.05,0.0,0.01,1.1,-0.00025107,6.153389e-10,0.0002510698,-6.17699e-10
1.06,1.06,0.0,0.01,1.1,-0.000256782,7.137827e-10,0.0002567824,-7.16165e-10
1.07,1.07,0.0,0.01,1.1,-0.000262509,8.249072e-10,0.0002625091,-8.27313e-10
1.08,1.08,0.0,0.01,1.1,-0.000268249,9.498236e-10,0.0002682495,-9.52252e-10
1.09,1.09,0.0,0.01,1.1,-0.000274003,1.089687e-09,0.0002740033,-1.09214e-09
1.1,1.1,0.0,0.01,1.1,-0.00027977,1.245702e-09,0.0002797701,-1.24818e-09
0.0,0.0,0.0,0.02,1.1,1.120223e-12,9.89187e-15,1.059811e-12,-2.19e-12
0.01,0.01,0.0,0.02,1.1,1.101316e-12,9.892106e-15,1.068717e-12,-2.17995e-12
0.02,0.02,0.0,0.02,1.1,1.080017e-12,9.892253e-15,1.080017e-12,-2.16996e-12
0.03,0.03,0.0,0.02,1.1,1.054774e-12,9.892474e-15,1.095259e-12,-2.16002e-12
0.04,0.04,0.0,0.02,1.1,1.018904e-12,9.892661e-15,1.121129e-12,-2.14995e-12
0.05,0.05,0.0,0.02,1.1,9.673789e-13,9.892817e-15,1.162654e-12,-2.13995e-12
0.06,0.06,0.0,0.02,1.1,8.928544e-13,9.892945e-15,1.227179e-12,-2.13002e-12
0.07,0.07,0.0,0.02,1.1,7.840718e-13,9.893048e-15,1.325961e-12,-2.11994e-12
0.08,0.08,0.0,0.02,1.1,6.233794e-13,9.89313e-15,1.476653e-12,-2.10998e-12
0.09,0.09,0.0,0.02,1.1,3.832406e-13,9.893191e-15,1.706792e-12,-2.10001e-12
0.1,0.1,0.0,0.02,1.1,2.120995e-14,9.893237e-15,2.058823e-12,-2.08997e-12
0.11,0.11,0.0,0.02,1.1,-5.27676e-13,9.893268e-15,2.597709e-12,-2.08003e-12
0.12,0.12,0.0,0.02,1.1,-1.36257e-12,9.893288e-15,3.422607e-12,-2.07001e-12
0.13,0.13,0.0,0.02,1.1,-2.63466e-12,9.893301e-15,4.684694e-12,-2.05996e-12
0.14,0.14,0.0,0.02,1.1,-4.57425e-12,9.89331e-15,6.614284e-12,-2.04997e-12
0.15,0.15,0.0,0.02,1.1,-7.53193e-12,9.893328e-15,9.561962e-12,-2.03995e-12
0.16,0.16,0.0,0.02,1.1,-1.20409e-11,9.893396e-15,1.40609e-11,-2.02993e-12
0.17,0.17,0.0,0.02,1.1,-1.89111e-11,9.893588e-15,2.092108e-11,-2.02e-12
0.18,0.18,0.0,0.02,1.1,-2.93716e-11,9.893877e-15,3.137163e-11,-2.01e-12
0.19,0.19,0.0,0.02,1.1,-4.52851e-11,9.894233e-15,4.727517e-11,-1.99998e-12
0.2,0.2,0.0,0.02,1.1,-6.94702e-11,9.894661e-15,7.145021e-11,-1.99002e-12
0.21,0.21,0.0,0.02,1.1,-1.06184e-10,9.895176e-15,1.081544e-10,-1.97994e-12
0.22,0.22,0.0,0.02,1.1,-1.61847e-10,9.895805e-15,1.638069e-10,-1.96995e-12
0.23,0.23,0.0,0.02,1.1,-2.46114e-10,9.896587e-15,2.480639e-10,-1.95996e-12
0.24,0.24,0.0,0.02,1.1,-3.73473e-10,9.897578e-15,3.754135e-10,-1.95e-12
0.25,0.25,0.0,0.02,1.1,-5.65598e-10,9.898863e-15,5.675279e-10,-1.94e-12
0.26,0.26,0.0,0.02,1.1,-8.54792e-10,9.900562e-15,8.567123e-10,-1.93001e-12
0.27,0.27,0.0,0.02,1.1,-1.28902e-09,9.902852e-15,1.290928e-09,-1.91999e-12
0.28,0.28,0.0,0.02,1.1,-1.93914e-09,9.90599e-15,1.941044e-09,-1.91e-12
0.29,0.29,0.0,0.02,1.1,-2.90933e-09,9.910349e-15,2.911224e-09,-1.90001e-12
0.3,0.3,0.0,0.02,1.1,-4.35175e-09,9.916463e-15,4.353626e-09,-1.89004e-12
0.31,0.31,0.0,0.02,1.1,-6.48712e-09,9.925099e-15,6.48899e-09,-1.88e-12
0.32,0.32,0.0,0.02,1.1,-9.63324e-09,9.937339e-15,9.635102e-09,-1.87003e-12
0.33,0.33,0.0,0.02,1.1,-1.42438e-08,9.954703e-15,1.424564e-08,-1.86007e-12
0.34,0.34,0.0,0.02,1.1,-2.09606e-08,9.979294e-15,2.096248e-08,-1.85019e-12
0.35,0.35,0.0,0.02,1.1,-3.06836e-08,1.001399e-14,3.068541e-08,-1.84019e-12
0.36,0.36,0.0,0.02,1.1,-4.4662e-08,1.006265e-14,4.466386e-08,-1.8302e-12
0.37,0.37,0.0,0.02,1.1,-6.46153e-08,1.013043e-14,6.461707e-08,-1.82043e-12
0.38,0.38,0.0,0.02,1.1,-9.28885e-08,1.022401e-14,9.289031e-08,-1.81058e-12
0.39,0.39,0.0,0.02,1.1,-1.32655e-07,1.0352e-14,1.326571e-07,-1.80095e-12
