v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.3,0.3,0.0,0.0,1.1,-1.47421e-09,2.942753e-15,1.476111e-09,-1.90295e-12
0.31,0.31,0.0,0.0,1.1,-2.19512e-09,2.945601e-15,2.197014e-09,-1.89299e-12
0.32,0.32,0.0,0.0,1.1,-3.25548e-09,2.949643e-15,3.25736e-09,-1.88308e-12
0.33,0.33,0.0,0.0,1.1,-4.80652e-09,2.955378e-15,4.808394e-09,-1.87309e-12
0.34,0.34,0.0,0.0,1.1,-7.06163e-09,2.963496e-15,7.063486e-09,-1.86309e-12
0.35,0.35,0.0,0.0,1.1,-1.0319e-08,2.974934e-15,1.032085e-08,-1.85307e-12
0.36,0.36,0.0,0.0,1.1,-1.49916e-08,2.990948e-15,1.499339e-08,-1.84314e-12
0.37,0.37,0.0,0.0,1.1,-2.16459e-08,3.013197e-15,2.164775e-08,-1.83309e-12
0.38,0.38,0.0,0.0,1.1,-3.10531e-08,3.043832e-15,3.105497e-08,-1.82318e-12
0.39,0.39,0.0,0.0,1.1,-4.42542e-08,3.085604e-15,4.425601e-08,-1.81327e-12
0.4,0.4,0.0,0.0,1.1,-6.26434e-08,3.141973e-15,6.264522e-08,-1.80342e-12
0.41,0.41,0.0,0.0,1.1,-8.80722e-08,3.217244e-15,8.8074e-08,-1.79357e-12
0.42,0.42,0.0,0.0,1.1,-1.22972e-07,3.316713e-15,1.229736e-07,-1.7838e-12
0.43,0.43,0.0,0.0,1.1,-1.70488e-07,3.446857e-15,1.704893e-07,-1.77411e-12
0.44,0.44,0.0,0.0,1.1,-2.34606e-07,3.615572e-15,2.346079e-07,-1.76456e-12
0.45,0.45,0.0,0.0,1.1,-3.20247e-07,3.832482e-15,3.202492e-07,-1.75518e-12
0.46,0.46,0.0,0.0,1.1,-4.33281e-07,4.109336e-15,4.332823e-07,-1.74591e-12
0.47,0.47,0.0,0.0,1.1,-5.80425e-07,4.460521e-15,5.804266e-07,-1.73683e-12
0.48,0.48,0.0,0.0,1.1,-7.6901e-07,4.9037e-15,7.690116e-07,-1.72806e-12
0.49,0.49,0.0,0.0,1.1,-1.0066e-06,5.460601e-15,1.006597e-06,-1.71965e-12
0.5,0.5,0.0,0.0,1.1,-1.30049e-06,6.157991e-15,1.300493e-06,-1.71163e-12
0.51,0.51,0.0,0.0,1.1,-1.65725e-06,7.028855e-15,1.657248e-06,-1.704e-12
0.52,0.52,0.0,0.0,1.1,-2.08219e-06,8.11384e-15,2.082193e-06,-1.69689e-12
0.53,0.53,0.0,0.0,1.1,-2.57911e-06,9.463004e-15,2.579112e-06,-1.69043e-12
0.54,0.54,0.0,0.0,1.1,-3.15009e-06,1.113795e-14,3.150092e-06,-1.68454e-12
0.55,0.55,0.0,0.0,1.1,-3.79554e-06,1.321439e-14,3.795541e-06,-1.67938e-12
0.56,0.56,0.0,0.0,1.1,-4.51436e-06,1.578532e-14,4.51436e-06,-1.6751e-12
0.57,0.57,0.0,0.0,1.1,-5.30421e-06,1.896486e-14,5.304215e-06,-1.67166e-12
0.58,0.58,0.0,0.0,1.1,-6.16185e-06,2.28929e-14,6.161848e-06,-1.6693e-12
0.59,0.59,0.0,0.0,1.1,-7.08339e-06,2.77409e-14,7.08339e-06,-1.66817e-12
0.6,0.6,0.0,0.0,1.1,-8.06464e-06,3.371889e-14,8.064638e-06,-1.66839e-12
0.61,0.61,0.0,0.0,1.1,-9.10128e-06,4.108408e-14,9.101283e-06,-1.67028e-12
0.62,0.62,0.0,0.0,1.1,-1.01891e-05,5.015136e-14,1.018908e-05,-1.67405e-12
0.63,0.63,0.0,0.0,1.1,-1.1324e-05,6.130622e-14,1.132397e-05,-1.68021e-12
0.64,0.64,0.0,0.0,1.1,-1.25021e-05,7.502043e-14,1.250215e-05,-1.68907e-12
0.65,0.65,0.0,0.0,1.1,-1.37201e-05,9.187124e-14,1.37201e-05,-1.70133e-12
0.66,0.66,0.0,0.0,1.1,-1.49746e-05,1.125649e-13,1.497464e-05,-1.71765e-12
0.67,0.67,0.0,0.0,1.1,-1.62629e-05,1.37965e-13,1.626287e-05,-1.73875e-12
0.68,0.68,0.0,0.0,1.1,-1.75822e-05,1.691278e-13,1.758219e-05,-1.76587e-12
0.69,0.69,0.0,0.0,1.1,-1.89303e-05,2.073441e-13,1.893027e-05,-1.80012e-12
0.7,0.7,0.0,0.0,1.1,-2.0305e-05,2.541909e-13,2.030501e-05,-1.84322e-12
0.71,0.71,0.0,0.0,1.1,-2.17045e-05,3.115947e-13,2.170453e-05,-1.89709e-12
0.72,0.72,0.0,0.0,1.1,-2.31272e-05,3.819065e-13,2.312717e-05,-1.96404e-12
0.73,0.73,0.0,0.0,1.1,-2.45714e-05,4.679948e-13,2.457139e-05,-2.04667e-12
0.74,0.74,0.0,0.0,1.1,-2.60358e-05,5.733565e-13,2.603584e-05,-2.14892e-12
0.75,0.75,0.0,0.0,1.1,-2.75193e-05,7.022516e-13,2.751927e-05,-2.27479e-12
0.76,0.76,0.0,0.0,1.1,-2.90206e-05,8.598653e-13,2.902057e-05,-2.42956e-12
0.77,0.77,0.0,0.0,1.1,-3.05387e-05,1.052502e-12,3.053871e-05,-2.6194e-12
0.78,0.78,0.0,0.0,1.1,-3.20728e-05,1.287819e-12,3.207276e-05,-2.85205e-12
0.79,0.79,0.0,0.0,1.1,-3.36218e-05,1.575105e-12,3.362185e-05,-3.13688e-12
0.8,0.8,0.0,0.0,1.1,-3.51852e-05,1.925607e-12,3.51852e-05,-3.48499e-12
0.81,0.81,0.0,0.0,1.1,-3.67621e-05,2.352928e-12,3.676207e-05,-3.91009e-12
0.82,0.82,0.0,0.0,1.1,-3.83518e-05,2.873479e-12,3.835179e-05,-4.42849e-12
0.83,0.83,0.0,0.0,1.1,-3.99537e-05,3.507024e-12,3.995373e-05,-5.06006e-12
0.84,0.84,0.0,0.0,1.1,-4.15673e-05,4.277297e-12,4.15673e-05,-5.82842e-12
0.85,0.85,0.0,0.0,1.1,-4.3192e-05,5.212726e-12,4.319198e-05,-6.76217e-12
0.86,0.86,0.0,0.0,1.1,-4.48272e-05,6.347246e-12,4.482724e-05,-7.89502e-12
0.87,0.87,0.0,0.0,1.1,-4.64726e-05,7.721222e-12,4.647261e-05,-9.2675e-12
0.88,0.88,0.0,0.0,1.1,-4.81277e-05,9.382469e-12,4.812765e-05,-1.09273e-11
0.89,0.89,0.0,0.0,1.1,-4.9792e-05,1.138737e-11,4.979195e-05,-1.29309e-11
0.9,0.9,0.0,0.0,1.1,-5.14651e-05,1.380208e-11,5.146512e-05,-1.53444e-11
0.91,0.91,0.0,0.0,1.1,-5.31468e-05,1.670376e-11,5.314679e-05,-1.82451e-11
0.92,0.92,0.0,0.0,1.1,-5.48366e-05,2.018187e-11,5.483663e-05,-2.17222e-11
0.93,0.93,0.0,0.0,1.1,-5.65343e-05,2.433944e-11,5.65343e-05,-2.58789e-11
0.94,0.94,0.0,0.0,1.1,-5.82395e-05,2.92942e-11,5.823952e-05,-3.0833e-11
0.95,0.95,0.0,0.0,1.1,-5.9952e-05,3.517971e-11,5.9952e-05,-3.67179e-11
0.96,0.96,0.0,0.0,1.1,-6.16715e-05,4.214614e-11,6.167148e-05,-4.36839e-11
0.97,0.97,0.0,0.0,1.1,-6.33977e-05,5.03609e-11,6.339772e-05,-5.18982e-11
0.98,0.98,0.0,0.0,1.1,-6.51305e-05,6.000895e-11,6.513048e-05,-6.15459e-11
0.99,0.99,0.0,0.0,1.1,-6.68695e-05,7.129277e-11,6.686954e-05,-7.28296e-11
1.0,1.0,0.0,0.0,1.1,-6.86147e-05,8.443204e-11,6.861472e-05,-8.59688e-11
1.01,1.01,0.0,0.0,1.1,-7.03658e-05,9.966301e-11,7.036581e-05,-1.012e-10
1.02,1.02,0.0,0.0,1.1,-7.21226e-05,1.172377e-10,7.212265e-05,-1.18775e-10
1.03,1.03,0.0,0.0,1.1,-7.38851e-05,1.374228e-10,7.388507e-05,-1.3896e-10
1.04,1.04,0.0,0.0,1.1,-7.56529e-05,1.604993e-10,7.565293e-05,-1.62037e-10
1.05,1.05,0.0,0.0,1.1,-7.74261e-05,1.867608e-10,7.742609e-05,-1.88299e-10
1.06,1.06,0.0,0.0,1.1,-7.92044e-05,2.16514e-10,7.920442e-05,-2.18052e-10
1.07,1.07,0.0,0.0,1.1,-8.09878e-05,2.500775e-10,8.09878e-05,-2.51617e-10
1.08,1.08,0.0,0.0,1.1,-8.27761e-05,2.877831e-10,8.277612e-05,-2.89323e-10
1.09,1.09,0.0,0.0,1.1,-8.45693e-05,3.299753e-10,8.45693e-05,-3.31516e-10
1.1,1.1,0.0,0.0,1.1,-8.63672e-05,3.770132e-10,8.636724e-05,-3.78555e-10
0.0,0.0,0.0,0.01,1.1,1.102227e-12,2.934873e-15,1.087785e-12,-2.193e-12
0.01,0.01,0.0,0.01,1.1,1.090122e-12,2.934943e-15,1.08989e-12,-2.18303e-12
0.02,0.02,0.0,0.01,1.1,1.076837e-12,2.935014e-15,1.093175e-12,-2.17296e-12
0.03,0.03,0.0,0.01,1.1,1.061456e-12,2.935079e-15,1.098556e-12,-2.16299e-12
0.04,0.04,0.0,0.01,1.1,1.042818e-12,2.935135e-15,1.107194e-12,-2.15306e-12
0.05,0.05,0.0,0.01,1.1,1.019393e-12,2.935181e-15,1.120619e-12,-2.14301e-12
0.06,0.06,0.0,0.01,1.1,9.888373e-13,2.935219e-15,1.141175e-12,-2.13304e-12
0.07,0.07,0.0,0.01,1.1,9.474747e-13,2.93525e-15,1.172538e-12,-2.123e-12
0.08,0.08,0.0,0.01,1.1,8.895682e-13,2.935274e-15,1.220444e-12,-2.11295e-12
0.09,0.09,0.0,0.01,1.1,8.062713e-13,2.935292e-15,1.293741e-12,-2.10298e-12
0.1,0.1,0.0,0.01,1.1,6.840386e-13,2.935306e-15,1.405974e-12,-2.09296e-12
0.11,0.11,0.0,0.01,1.1,5.021866e-13,2.935315e-15,1.577826e-12,-2.08294e-12
0.12,0.12,0.0,0.01,1.1,2.291648e-13,2.935321e-15,1.840848e-12,-2.07301e-12
0.13,0.13,0.0,0.01,1.1,-1.83118e-13,2.935325e-15,2.24313e-12,-2.06302e-12
0.14,0.14,0.0,0.01,1.1,-8.07911e-13,2.935328e-15,2.857924e-12,-2.053e-12
0.15,0.15,0.0,0.01,1.1,-1.75669e-12,2.935333e-15,3.796699e-12,-2.043e-12
0.16,0.16,0.0,0.01,1.1,-3.19893e-12,2.935354e-15,5.228939e-12,-2.03301e-12
0.17,0.17,0.0,0.01,1.1,-5.39203e-12,2.935411e-15,7.412043e-12,-2.02302e-12
0.18,0.18,0.0,0.01,1.1,-8.72647e-12,2.935498e-15,1.073648e-11,-2.01297e-12
0.19,0.19,0.0,0.01,1.1,-1.37938e-11,2.935605e-15,1.579381e-11,-2.00298e-12
0.2,0.2,0.0,0.01,1.1,-2.14888e-11,2.935733e-15,2.347883e-11,-1.99296e-12
0.21,0.21,0.0,0.01,1.1,-3.31628e-11,2.935889e-15,3.514277e-11,-1.98294e-12
0.22,0.22,0.0,0.01,1.1,-5.0852e-11,2.93608e-15,5.282201e-11,-1.97298e-12
0.23,0.23,0.0,0.01,1.1,-7.76185e-11,2.936318e-15,7.957848e-11,-1.96299e-12
0.24,0.24,0.0,0.01,1.1,-1.18054e-10,2.936622e-15,1.20004e-10,-1.95299e-12
0.25,0.25,0.0,0.01,1.1,-1.79023e-10,2.937017e-15,1.809633e-10,-1.943e-12
0.26,0.26,0.0,0.01,1.1,-2.70753e-10,2.937542e-15,2.726828e-10,-1.93293e-12
0.27,0.27,0.0,0.01,1.1,-4.08414e-10,2.938252e-15,4.103335e-10,-1.92299e-12
0.28,0.28,0.0,0.01,1.1,-6.14405e-10,2.939228e-15,6.163149e-10,-1.91303e-12
0.29,0.29,0.0,0.01,1.1,-9.21618e-10,2.940587e-15,9.235178e-10,-1.90295e-12
0.3,0.3,0.0,0.01,1.1,-1.37805e-09,2.942497e-15,1.379938e-09,-1.89299e-12
0.31,0.31,0.0,0.01,1.1,-2.05324e-09,2.945198e-15,2.055122e-09,-1.88305e-12
0.32,0.32,0.0,0.01,1.1,-3.0472e-09,2.949029e-15,3.049065e-09,-1.87309e-12
0.33,0.33,0.0,0.01,1.1,-4.50247e-09,2.954465e-15,4.504326e-09,-1.86315e-12
0.34,0.34,0.0,0.01,1.1,-6.62047e-09,2.962161e-15,6.622321e-09,-1.85299e-12
0.35,0.35,0.0,0.01,1.1,-9.68314e-09,2.973012e-15,9.684977e-09,-1.84308e-12
0.36,0.36,0.0,0.01,1.1,-1.40814e-08,2.98822e-15,1.408325e-08,-1.83314e-12
0.37,0.37,0.0,0.01,1.1,-2.03526e-08,3.009374e-15,2.035441e-08,-1.82318e-12
0.38,0.38,0.0,0.01,1.1,-2.92287e-08,3.038542e-15,2.923053e-08,-1.81324e-12
0.39,0.39,0.0,0.01,1.1,-4.16994e-08,3.078375e-15,4.170124e-08,-1.80325e-12
0.4,0.4,0.0,0.01,1.1,-5.90922e-08,3.132215e-15,5.909396e-08,-1.79348e-12
0.41,0.41,0.0,0.01,1.1,-8.31722e-08,3.204226e-15,8.317401e-08,-1.78355e-12
0.42,0.42,0.0,0.01,1.1,-1.16263e-07,3.299539e-15,1.162644e-07,-1.77375e-12
0.43,0.43,0.0,0.01,1.1,-1.61377e-07,3.424434e-15,1.613788e-07,-1.76403e-12
0.44,0.44,0.0,0.01,1.1,-2.2235e-07,3.58657e-15,2.223514e-07,-1.75451e-12
0.45,0.45,0.0,0.01,1.1,-3.03935e-07,3.79528e-15,3.039367e-07,-1.74508e-12
0.46,0.46,0.0,0.01,1.1,-4.11838e-07,4.061954e-15,4.118401e-07,-1.73567e-12
0.47,0.47,0.0,0.01,1.1,-5.52638e-07,4.400533e-15,5.5264e-07,-1.72667e-12
0.48,0.48,0.0,0.01,1.1,-7.3357e-07,4.828121e-15,7.335717e-07,-1.71779e-12
0.49,0.49,0.0,0.01,1.1,-9.62168e-07,5.365757e-15,9.621694e-07,-1.70924e-12
0.5,0.5,0.0,0.01,1.1,-1.2458e-06,6.039351e-15,1.245799e-06,-1.70111e-12
0.51,0.51,0.0,0.01,1.1,-1.59115e-06,6.880832e-15,1.591148e-06,-1.69348e-12
0.52,0.52,0.0,0.01,1.1,-2.00375e-06,7.929549e-15,2.003756e-06,-1.68626e-12
0.53,0.53,0.0,0.01,1.1,-2.48766e-06,9.233972e-15,2.487664e-06,-1.67952e-12
0.54,0.54,0.0,0.01,1.1,-3.04523e-06,1.085375e-14,3.045231e-06,-1.67349e-12
0.55,0.55,0.0,0.01,1.1,-3.67713e-06,1.286224e-14,3.677128e-06,-1.66819e-12
0.56,0.56,0.0,0.01,1.1,-4.38249e-06,1.534952e-14,4.382492e-06,-1.66367e-12
0.57,0.57,0.0,0.01,1.1,-5.15918e-06,1.842616e-14,5.159178e-06,-1.66003e-12
0.58,0.58,0.0,0.01,1.1,-6.00407e-06,2.222773e-14,6.004069e-06,-1.65745e-12
0.59,0.59,0.0,0.01,1.1,-6.91339e-06,2.692039e-14,6.913391e-06,-1.65604e-12
0.6,0.6,0.0,0.01,1.1,-7.88299e-06,3.270771e-14,7.882994e-06,-1.6559e-12
0.61,0.61,0.0,0.01,1.1,-8.90859e-06,3.983898e-14,8.908589e-06,-1.65745e-12
0.62,0.62,0.0,0.01,1.1,-9.98593e-06,4.861945e-14,9.985928e-06,-1.66081e-12
0.63,0.63,0.0,0.01,1.1,-1.11109e-05,5.942276e-14,1.111093e-05,-1.66647e-12
0.64,0.64,0.0,0.01,1.1,-1.22798e-05,7.270625e-14,1.227975e-05,-1.67483e-12
0.65,0.65,0.0,0.01,1.1,-1.34889e-05,8.902954e-14,1.348886e-05,-1.68637e-12
0.66,0.66,0.0,0.01,1.1,-1.4735e-05,1.090773e-13,1.4735e-05,-1.70181e-12
0.67,0.67,0.0,0.01,1.1,-1.60153e-05,1.336869e-13,1.601526e-05,-1.72204e-12
0.68,0.68,0.0,0.01,1.1,-1.7327e-05,1.638824e-13,1.732699e-05,-1.74802e-12
0.69,0.69,0.0,0.01,1.1,-1.86678e-05,2.009155e-13,1.866782e-05,-1.78099e-12
0.7,0.7,0.0,0.01,1.1,-2.00356e-05,2.463156e-13,2.003562e-05,-1.82249e-12
0.71,0.71,0.0,0.01,1.1,-2.14285e-05,3.019509e-13,2.142849e-05,-1.87433e-12
0.72,0.72,0.0,0.01,1.1,-2.28447e-05,3.701019e-13,2.284473e-05,-1.93884e-12
0.73,0.73,0.0,0.01,1.1,-2.42828e-05,4.535511e-13,2.428278e-05,-2.01891e-12
0.74,0.74,0.0,0.01,1.1,-2.57413e-05,5.556911e-13,2.574128e-05,-2.11775e-12
0.75,0.75,0.0,0.01,1.1,-2.72189e-05,6.806556e-13,2.721895e-05,-2.23951e-12
0.76,0.76,0.0,0.01,1.1,-2.87147e-05,8.334765e-13,2.871466e-05,-2.38923e-12
0.77,0.77,0.0,0.01,1.1,-3.02274e-05,1.020273e-12,3.022738e-05,-2.57316e-12
0.78,0.78,0.0,0.01,1.1,-3.17561e-05,1.24848e-12,3.175615e-05,-2.79862e-12
0.79,0.79,0.0,0.01,1.1,-3.33001e-05,1.527116e-12,3.33001e-05,-3.07451e-12
0.8,0.8,0.0,0.01,1.1,-3.48584e-05,1.867107e-12,3.485843e-05,-3.41199e-12
0.81,0.81,0.0,0.01,1.1,-3.64304e-05,2.281668e-12,3.643039e-05,-3.82411e-12
0.82,0.82,0.0,0.01,1.1,-3.80153e-05,2.786752e-12,3.801531e-05,-4.32696e-12
0.83,0.83,0.0,0.01,1.1,-3.96125e-05,3.401573e-12,3.961254e-05,-4.93958e-12
0.84,0.84,0.0,0.01,1.1,-4.12215e-05,4.149219e-12,4.12215e-05,-5.6852e-12
0.85,0.85,0.0,0.01,1.1,-4.28416e-05,5.057355e-12,4.284162e-05,-6.59137e-12
0.86,0.86,0.0,0.01,1.1,-4.44724e-05,6.159024e-12,4.447241e-05,-7.69121e-12
0.87,0.87,0.0,0.01,1.1,-4.61134e-05,7.493553e-12,4.611337e-05,-9.0242e-12
0.88,0.88,0.0,0.01,1.1,-4.77641e-05,9.107561e-12,4.776406e-05,-1.06364e-11
0.89,0.89,0.0,0.01,1.1,-4.9424e-05,1.105606e-11,4.942405e-05,-1.25836e-11
0.9,0.9,0.0,0.01,1.1,-5.10929e-05,1.340365e-11,5.109295e-05,-1.49298e-11
0.91,0.91,0.0,0.01,1.1,-5.27704e-05,1.622574e-11,5.277038e-05,-1.77507e-11
0.92,0.92,0.0,0.01,1.1,-5.4456e-05,1.960988e-11,5.445601e-05,-2.11337e-11
0.93,0.93,0.0,0.01,1.1,-5.61495e-05,2.365695e-11,5.61495e-05,-2.51798e-11
0.94,0.94,0.0,0.01,1.1,-5.78505e-05,2.848244e-11,5.785055e-05,-3.00043e-11
0.95,0.95,0.0,0.01,1.1,-5.95589e-05,3.421744e-11,5.955887e-05,-3.57386e-11
0.96,0.96,0.0,0.01,1.1,-6.12742e-05,4.100962e-11,6.127419e-05,-4.25301e-11
0.97,0.97,0.0,0.01,1.1,-6.29963e-05,4.902377e-11,6.299625e-05,-5.05436e-11
0.98,0.98,0.0,0.01,1.1,-6.47248e-05,5.844226e-11,6.472483e-05,-5.99616e-11
0.99,0.99,0.0,0.01,1.1,-6.64597e-05,6.946497e-11,6.64597e-05,-7.09841e-11
1.0,1.0,0.0,0.01,1.1,-6.82007e-05,8.230909e-11,6.820065e-05,-8.3828e-11
1.01,1.01,0.0,0.01,1.1,-6.99475e-05,9.720847e-11,6.994749e-05,-9.87271e-11
1.02,1.02,0.0,0.01,1.1,-7.17e-05,1.144129e-10,7.170004e-05,-1.15931e-10
1.03,1.03,0.0,0.01,1.1,-7.34581e-05,1.341871e-10,7.345812e-05,-1.35706e-10
1.04,1.04,0.0,0.01,1.1,-7.52216e-05,1.568098e-10,7.522159e-05,-1.58329e-10
1.05,1.05,0.0,0.01,1.1,-7.69903e-05,1.825731e-10,7.69903e-05,-1.84092e-10
1.06,1.06,0.0,0.01,1.1,-7.87641e-05,2.117817e-10,7.876411e-05,-2.13301e-10
1.07,1.07,0.0,0.01,1.1,-8.05429e-05,2.447527e-10,8.05429e-05,-2.46273e-10
1.08,1.08,0.0,0.01,1.1,-8.23266e-05,2.818158e-10,8.232655e-05,-2.83336e-10
1.09,1.09,0.0,0.01,1.1,-8.4115e-05,3.233138e-10,8.411497e-05,-3.24835e-10
1.1,1.1,0.0,0.01,1.1,-8.59081e-05,3.696038e-10,8.590805e-05,-3.71126e-10
0.0,0.0,0.0,0.02,1.1,1.106e-12,2.93495e-15,1.074013e-12,-2.18303e-12
0.01,0.01,0.0,0.02,1.1,1.093359e-12,2.93502e-15,1.076654e-12,-2.17293e-12
0.02,0.02,0.0,0.02,1.1,1.080006e-12,2.935064e-15,1.080006e-12,-2.16299e-12
0.03,0.03,0.0,0.02,1.1,1.065484e-12,2.93513e-15,1.084528e-12,-2.15306e-12
0.04,0.04,0.0,0.02,1.1,1.047811e-12,2.935185e-15,1.092201e-12,-2.14301e-12
0.05,0.05,0.0,0.02,1.1,1.025499e-12,2.935231e-15,1.104513e-12,-2.13302e-12
0.06,0.06,0.0,0.02,1.1,9.963718e-13,2.935269e-15,1.12364e-12,-2.123e-12
0.07,0.07,0.0,0.02,1.1,9.570962e-13,2.9353e-15,1.152916e-12,-2.11295e-12
0.08,0.08,0.0,0.02,1.1,9.024447e-13,2.935324e-15,1.197568e-12,-2.10301e-12
0.09,0.09,0.0,0.02,1.1,8.242619e-13,2.935343e-15,1.26575e-12,-2.09296e-12
0.1,0.1,0.0,0.02,1.1,7.099772e-13,2.935356e-15,1.370035e-12,-2.08294e-12
0.11,0.11,0.0,0.02,1.1,5.403512e-13,2.935365e-15,1.529661e-12,-2.07301e-12
0.12,0.12,0.0,0.02,1.1,2.860197e-13,2.935371e-15,1.773993e-12,-2.06299e-12
0.13,0.13,0.0,0.02,1.1,-9.77865e-14,2.935375e-15,2.147799e-12,-2.05297e-12
0.14,0.14,0.0,0.02,1.1,-6.7927e-13,2.935378e-15,2.719282e-12,-2.043e-12
0.15,0.15,0.0,0.02,1.1,-1.56225e-12,2.935383e-15,3.592258e-12,-2.03301e-12
0.16,0.16,0.0,0.02,1.1,-2.90459e-12,2.935403e-15,4.924607e-12,-2.02302e-12
0.17,0.17,0.0,0.02,1.1,-4.94616e-12,2.93546e-15,6.956177e-12,-2.01297e-12
0.18,0.18,0.0,0.02,1.1,-8.0509e-12,2.935546e-15,1.005092e-11,-2.00301e-12
0.19,0.19,0.0,0.02,1.1,-1.27703e-11,2.935652e-15,1.476036e-11,-1.99296e-12
0.2,0.2,0.0,0.02,1.1,-1.9939e-11,2.935778e-15,2.191906e-11,-1.98294e-12
0.21,0.21,0.0,0.02,1.1,-3.08177e-11,2.935931e-15,3.278769e-11,-1.97298e-12
0.22,0.22,0.0,0.02,1.1,-4.73069e-11,2.936118e-15,4.926693e-11,-1.96299e-12
0.23,0.23,0.0,0.02,1.1,-7.22659e-11,2.93635e-15,7.421591e-11,-1.95299e-12
0.24,0.24,0.0,0.02,1.1,-1.09984e-10,2.936644e-15,1.119244e-10,-1.94303e-12
0.25,0.25,0.0,0.02,1.1,-1.66879e-10,2.937025e-15,1.688092e-10,-1.93293e-12
0.26,0.26,0.0,0.02,1.1,-2.52515e-10,2.937529e-15,2.544354e-10,-1.92299e-12
0.27,0.27,0.0,0.02,1.1,-3.81094e-10,2.938209e-15,3.830037e-10,-1.91303e-12
0.28,0.28,0.0,0.02,1.1,-5.73597e-10,2.93914e-15,5.754975e-10,-1.90292e-12
0.29,0.29,0.0,0.02,1.1,-8.60868e-10,2.940433e-15,8.627579e-10,-1.89299e-12
0.3,0.3,0.0,0.02,1.1,-1.28796e-09,2.942247e-15,1.289837e-09,-1.88305e-12
0.31,0.31,0.0,0.02,1.1,-1.92022e-09,2.94481e-15,1.922094e-09,-1.873e-12
0.32,0.32,0.0,0.02,1.1,-2.85177e-09,2.948441e-15,2.853626e-09,-1.86312e-12
0.33,0.33,0.0,0.02,1.1,-4.21692e-09,2.953593e-15,4.218769e-09,-1.85299e-12
0.34,0.34,0.0,0.02,1.1,-6.20576e-09,2.960889e-15,6.207603e-09,-1.84308e-12
0.35,0.35,0.0,0.02,1.1,-9.08477e-09,2.971183e-15,9.086596e-09,-1.83301e-12
