v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.29,0.29,0.0,0.0,1.1,-1.57322e-09,4.683402e-15,1.575131e-09,-1.91472e-12
0.3,0.3,0.0,0.0,1.1,-2.35075e-09,4.686606e-15,2.352654e-09,-1.90487e-12
0.31,0.31,0.0,0.0,1.1,-3.50008e-09,4.691142e-15,3.501967e-09,-1.89487e-12
0.32,0.32,0.0,0.0,1.1,-5.19056e-09,4.69758e-15,5.192439e-09,-1.88485e-12
0.33,0.33,0.0,0.0,1.1,-7.66332e-09,4.706714e-15,7.665185e-09,-1.87492e-12
0.34,0.34,0.0,0.0,1.1,-1.12585e-08,4.719642e-15,1.126035e-08,-1.86481e-12
0.35,0.35,0.0,0.0,1.1,-1.64514e-08,4.737858e-15,1.64533e-08,-1.85491e-12
0.36,0.36,0.0,0.0,1.1,-2.39004e-08,4.763362e-15,2.39022e-08,-1.84486e-12
0.37,0.37,0.0,0.0,1.1,-3.45083e-08,4.798795e-15,3.451017e-08,-1.83503e-12
0.38,0.38,0.0,0.0,1.1,-4.95041e-08,4.847585e-15,4.950595e-08,-1.82504e-12
0.39,0.39,0.0,0.0,1.1,-7.05463e-08,4.91411e-15,7.054811e-08,-1.81533e-12
0.4,0.4,0.0,0.0,1.1,-9.9856e-08,5.003884e-15,9.985777e-08,-1.8055e-12
0.41,0.41,0.0,0.0,1.1,-1.40381e-07,5.12376e-15,1.403833e-07,-1.79576e-12
0.42,0.42,0.0,0.0,1.1,-1.95993e-07,5.282173e-15,1.959948e-07,-1.78613e-12
0.43,0.43,0.0,0.0,1.1,-2.71695e-07,5.489439e-15,2.716966e-07,-1.77658e-12
0.44,0.44,0.0,0.0,1.1,-3.73827e-07,5.758134e-15,3.738285e-07,-1.76731e-12
0.45,0.45,0.0,0.0,1.1,-5.10206e-07,6.103582e-15,5.102078e-07,-1.75818e-12
0.46,0.46,0.0,0.0,1.1,-6.9015e-07,6.544498e-15,6.901517e-07,-1.74946e-12
0.47,0.47,0.0,0.0,1.1,-9.24313e-07,7.103793e-15,9.24315e-07,-1.74091e-12
0.48,0.48,0.0,0.0,1.1,-1.2243e-06,7.809596e-15,1.224303e-06,-1.73292e-12
0.49,0.49,0.0,0.0,1.1,-1.60206e-06,8.696513e-15,1.602062e-06,-1.72534e-12
0.5,0.5,0.0,0.0,1.1,-2.06911e-06,9.807171e-15,2.069115e-06,-1.71846e-12
0.51,0.51,0.0,0.0,1.1,-2.63575e-06,1.11941e-14,2.635748e-06,-1.71232e-12
0.52,0.52,0.0,0.0,1.1,-3.31028e-06,1.292204e-14,3.310286e-06,-1.70691e-12
0.53,0.53,0.0,0.0,1.1,-4.09858e-06,1.507071e-14,4.098583e-06,-1.70242e-12
0.54,0.54,0.0,0.0,1.1,-5.00378e-06,1.773821e-14,5.003783e-06,-1.699e-12
0.55,0.55,0.0,0.0,1.1,-6.02637e-06,2.104513e-14,6.026368e-06,-1.69675e-12
0.56,0.56,0.0,0.0,1.1,-7.16443e-06,2.513959e-14,7.164437e-06,-1.69581e-12
0.57,0.57,0.0,0.0,1.1,-8.41414e-06,3.020329e-14,8.41414e-06,-1.69609e-12
0.58,0.58,0.0,0.0,1.1,-9.77018e-06,3.645906e-14,9.770187e-06,-1.69834e-12
0.59,0.59,0.0,0.0,1.1,-1.12263e-05,4.417994e-14,1.122634e-05,-1.70228e-12
0.6,0.6,0.0,0.0,1.1,-1.27758e-05,5.370044e-14,1.277584e-05,-1.70863e-12
0.61,0.61,0.0,0.0,1.1,-1.44118e-05,6.543018e-14,1.441181e-05,-1.71743e-12
0.62,0.62,0.0,0.0,1.1,-1.61275e-05,7.987067e-14,1.612747e-05,-1.72945e-12
0.63,0.63,0.0,0.0,1.1,-1.79164e-05,9.763581e-14,1.791636e-05,-1.74499e-12
0.64,0.64,0.0,0.0,1.1,-1.97724e-05,1.194769e-13,1.977243e-05,-1.76495e-12
0.65,0.65,0.0,0.0,1.1,-2.16901e-05,1.463134e-13,2.169013e-05,-1.79029e-12
0.66,0.66,0.0,0.0,1.1,-2.36644e-05,1.792699e-13,2.36644e-05,-1.82196e-12
0.67,0.67,0.0,0.0,1.1,-2.56907e-05,2.19722e-13,2.569067e-05,-1.86154e-12
0.68,0.68,0.0,0.0,1.1,-2.77648e-05,2.693516e-13,2.776484e-05,-1.91039e-12
0.69,0.69,0.0,0.0,1.1,-2.98832e-05,3.302145e-13,2.988324e-05,-1.97087e-12
0.7,0.7,0.0,0.0,1.1,-3.20426e-05,4.048225e-13,3.204256e-05,-2.04511e-12
0.71,0.71,0.0,0.0,1.1,-3.42399e-05,4.962432e-13,3.423988e-05,-2.1366e-12
0.72,0.72,0.0,0.0,1.1,-3.64725e-05,6.082213e-13,3.647255e-05,-2.24884e-12
0.73,0.73,0.0,0.0,1.1,-3.87382e-05,7.453248e-13,3.87382e-05,-2.38637e-12
0.74,0.74,0.0,0.0,1.1,-4.10347e-05,9.13123e-13,4.103471e-05,-2.55476e-12
0.75,0.75,0.0,0.0,1.1,-4.33601e-05,1.1184e-12,4.336013e-05,-2.76104e-12
0.76,0.76,0.0,0.0,1.1,-4.57127e-05,1.369415e-12,4.571272e-05,-3.01315e-12
0.77,0.77,0.0,0.0,1.1,-4.80909e-05,1.676207e-12,4.809089e-05,-3.32126e-12
0.78,0.78,0.0,0.0,1.1,-5.04932e-05,2.050971e-12,5.049318e-05,-3.69746e-12
0.79,0.79,0.0,0.0,1.1,-5.29183e-05,2.508499e-12,5.291827e-05,-4.15681e-12
0.8,0.8,0.0,0.0,1.1,-5.53649e-05,3.066707e-12,5.536491e-05,-4.71687e-12
0.81,0.81,0.0,0.0,1.1,-5.7832e-05,3.747254e-12,5.7832e-05,-5.3994e-12
0.82,0.82,0.0,0.0,1.1,-6.03185e-05,4.576281e-12,6.031846e-05,-6.2306e-12
0.83,0.83,0.0,0.0,1.1,-6.28234e-05,5.585259e-12,6.282335e-05,-7.24215e-12
0.84,0.84,0.0,0.0,1.1,-6.53458e-05,6.811991e-12,6.534576e-05,-8.47147e-12
0.85,0.85,0.0,0.0,1.1,-6.78848e-05,8.301748e-12,6.788485e-05,-9.96403e-12
0.86,0.86,0.0,0.0,1.1,-7.04398e-05,1.010858e-11,7.043983e-05,-1.17738e-11
0.87,0.87,0.0,0.0,1.1,-7.301e-05,1.229676e-11,7.300999e-05,-1.39651e-11
0.88,0.88,0.0,0.0,1.1,-7.55946e-05,1.494245e-11,7.559463e-05,-1.66142e-11
0.89,0.89,0.0,0.0,1.1,-7.81931e-05,1.813544e-11,7.819312e-05,-1.98107e-11
0.9,0.9,0.0,0.0,1.1,-8.08049e-05,2.198109e-11,8.080487e-05,-2.36599e-11
0.91,0.91,0.0,0.0,1.1,-8.34293e-05,2.660228e-11,8.342931e-05,-2.8285e-11
0.92,0.92,0.0,0.0,1.1,-8.60659e-05,3.214149e-11,8.606591e-05,-3.38282e-11
0.93,0.93,0.0,0.0,1.1,-8.87142e-05,3.87628e-11,8.87142e-05,-4.04536e-11
0.94,0.94,0.0,0.0,1.1,-9.13737e-05,4.665373e-11,9.13737e-05,-4.83489e-11
0.95,0.95,0.0,0.0,1.1,-9.4044e-05,5.602695e-11,9.404399e-05,-5.77267e-11
0.96,0.96,0.0,0.0,1.1,-9.67246e-05,6.712162e-11,9.672465e-05,-6.88261e-11
0.97,0.97,0.0,0.0,1.1,-9.94153e-05,8.020439e-11,9.941532e-05,-8.19136e-11
0.98,0.98,0.0,0.0,1.1,-0.000102116,9.55698e-11,0.0001021156,-9.7284e-11
0.99,0.99,0.0,0.0,1.1,-0.000104825,1.135403e-10,0.0001048253,-1.1526e-10
1.0,1.0,0.0,0.0,1.1,-0.000107544,1.344658e-10,0.0001075439,-1.36191e-10
1.01,1.01,0.0,0.0,1.1,-0.000110271,1.587226e-10,0.0001102713,-1.60453e-10
1.02,1.02,0.0,0.0,1.1,-0.000113007,1.867118e-10,0.0001130071,-1.88448e-10
1.03,1.03,0.0,0.0,1.1,-0.000115751,2.188586e-10,0.0001157511,-2.206e-10
1.04,1.04,0.0,0.0,1.1,-0.000118503,2.556099e-10,0.000118503,-2.57357e-10
1.05,1.05,0.0,0.0,1.1,-0.000121263,2.974339e-10,0.0001212627,-2.99187e-10
1.06,1.06,0.0,0.0,1.1,-0.00012403,3.448185e-10,0.00012403,-3.46578e-10
1.07,1.07,0.0,0.0,1.1,-0.000126805,3.982716e-10,0.0001268046,-4.00038e-10
1.08,1.08,0.0,0.0,1.1,-0.000129586,4.583212e-10,0.0001295864,-4.60094e-10
1.09,1.09,0.0,0.0,1.1,-0.000132375,5.255161e-10,0.0001323753,-5.27296e-10
1.1,1.1,0.0,0.0,1.1,-0.000135171,6.004284e-10,0.0001351711,-6.02215e-10
0.0,0.0,0.0,0.01,1.1,1.103546e-12,4.674057e-15,1.086472e-12,-2.19477e-12
0.01,0.01,0.0,0.01,1.1,1.090193e-12,4.674169e-15,1.089824e-12,-2.18481e-12
0.02,0.02,0.0,0.01,1.1,1.074961e-12,4.674281e-15,1.095057e-12,-2.17476e-12
0.03,0.03,0.0,0.01,1.1,1.05639e-12,4.674386e-15,1.103627e-12,-2.1648e-12
0.04,0.04,0.0,0.01,1.1,1.032628e-12,4.674474e-15,1.117389e-12,-2.15478e-12
0.05,0.05,0.0,0.01,1.1,1.001238e-12,4.674547e-15,1.138779e-12,-2.14478e-12
0.06,0.06,0.0,0.01,1.1,9.584826e-13,4.674608e-15,1.171535e-12,-2.13482e-12
0.07,0.07,0.0,0.01,1.1,8.985014e-13,4.674657e-15,1.221516e-12,-2.12474e-12
0.08,0.08,0.0,0.01,1.1,8.121496e-13,4.674695e-15,1.297868e-12,-2.11473e-12
0.09,0.09,0.0,0.01,1.1,6.853252e-13,4.674724e-15,1.414692e-12,-2.10479e-12
0.1,0.1,0.0,0.01,1.1,4.964359e-13,4.674746e-15,1.593582e-12,-2.09477e-12
0.11,0.11,0.0,0.01,1.1,2.125097e-13,4.674761e-15,1.867508e-12,-2.08472e-12
0.12,0.12,0.0,0.01,1.1,-2.16749e-13,4.67477e-15,2.286766e-12,-2.07478e-12
0.13,0.13,0.0,0.01,1.1,-8.68005e-13,4.674776e-15,2.928022e-12,-2.06479e-12
0.14,0.14,0.0,0.01,1.1,-1.85803e-12,4.674781e-15,3.908047e-12,-2.05477e-12
0.15,0.15,0.0,0.01,1.1,-3.36453e-12,4.67479e-15,5.404549e-12,-2.04475e-12
0.16,0.16,0.0,0.01,1.1,-5.6577e-12,4.674823e-15,7.687713e-12,-2.03479e-12
0.17,0.17,0.0,0.01,1.1,-9.14788e-12,4.674914e-15,1.116789e-11,-2.0248e-12
0.18,0.18,0.0,0.01,1.1,-1.44576e-11,4.675052e-15,1.646759e-11,-2.01478e-12
0.19,0.19,0.0,0.01,1.1,-2.25298e-11,4.675222e-15,2.452986e-11,-2.00479e-12
0.2,0.2,0.0,0.01,1.1,-3.47912e-11,4.675427e-15,3.678125e-11,-1.99479e-12
0.21,0.21,0.0,0.01,1.1,-5.33959e-11,4.675675e-15,5.537594e-11,-1.9848e-12
0.22,0.22,0.0,0.01,1.1,-8.15904e-11,4.675979e-15,8.356045e-11,-1.97475e-12
0.23,0.23,0.0,0.01,1.1,-1.24256e-10,4.676359e-15,1.262163e-10,-1.96471e-12
0.24,0.24,0.0,0.01,1.1,-1.88714e-10,4.676842e-15,1.90664e-10,-1.95477e-12
0.25,0.25,0.0,0.01,1.1,-2.85908e-10,4.677471e-15,2.878479e-10,-1.94478e-12
0.26,0.26,0.0,0.01,1.1,-4.32142e-10,4.678307e-15,4.340717e-10,-1.9347e-12
0.27,0.27,0.0,0.01,1.1,-6.51602e-10,4.679438e-15,6.535223e-10,-1.92479e-12
0.28,0.28,0.0,0.01,1.1,-9.8e-10,4.680992e-15,9.819104e-10,-1.91486e-12
0.29,0.29,0.0,0.01,1.1,-1.46977e-09,4.683157e-15,1.471673e-09,-1.90475e-12
0.3,0.3,0.0,0.01,1.1,-2.19744e-09,4.686199e-15,2.199328e-09,-1.89479e-12
0.31,0.31,0.0,0.01,1.1,-3.27387e-09,4.690501e-15,3.275751e-09,-1.88477e-12
0.32,0.32,0.0,0.01,1.1,-4.85849e-09,4.696603e-15,4.860358e-09,-1.87478e-12
0.33,0.33,0.0,0.01,1.1,-7.17856e-09,4.705259e-15,7.180416e-09,-1.86481e-12
0.34,0.34,0.0,0.01,1.1,-1.05552e-08,4.717516e-15,1.055701e-08,-1.85477e-12
0.35,0.35,0.0,0.01,1.1,-1.54377e-08,4.734798e-15,1.543957e-08,-1.84486e-12
0.36,0.36,0.0,0.01,1.1,-2.24494e-08,4.759017e-15,2.245125e-08,-1.83498e-12
0.37,0.37,0.0,0.01,1.1,-3.24466e-08,4.792706e-15,3.244839e-08,-1.82493e-12
0.38,0.38,0.0,0.01,1.1,-4.65958e-08,4.83916e-15,4.659766e-08,-1.81502e-12
0.39,0.39,0.0,0.01,1.1,-6.64741e-08,4.902597e-15,6.64759e-08,-1.80517e-12
0.4,0.4,0.0,0.01,1.1,-9.41959e-08,4.988343e-15,9.419768e-08,-1.79545e-12
0.41,0.41,0.0,0.01,1.1,-1.32573e-07,5.103026e-15,1.325744e-07,-1.78568e-12
0.42,0.42,0.0,0.01,1.1,-1.85302e-07,5.254821e-15,1.853043e-07,-1.776e-12
0.43,0.43,0.0,0.01,1.1,-2.57181e-07,5.453728e-15,2.571826e-07,-1.76645e-12
0.44,0.44,0.0,0.01,1.1,-3.54305e-07,5.711945e-15,3.543071e-07,-1.75712e-12
0.45,0.45,0.0,0.01,1.1,-4.84232e-07,6.044335e-15,4.842333e-07,-1.74788e-12
0.46,0.46,0.0,0.01,1.1,-6.56019e-07,6.469038e-15,6.560203e-07,-1.73905e-12
0.47,0.47,0.0,0.01,1.1,-8.801e-07,7.008256e-15,8.801016e-07,-1.73056e-12
0.48,0.48,0.0,0.01,1.1,-1.16793e-06,7.68923e-15,1.167936e-06,-1.7224e-12
0.49,0.49,0.0,0.01,1.1,-1.53143e-06,8.545465e-15,1.531435e-06,-1.71474e-12
0.5,0.5,0.0,0.01,1.1,-1.98221e-06,9.618226e-15,1.982213e-06,-1.70769e-12
0.51,0.51,0.0,0.01,1.1,-2.53078e-06,1.095836e-14,2.530784e-06,-1.70125e-12
0.52,0.52,0.0,0.01,1.1,-3.18581e-06,1.262854e-14,3.185808e-06,-1.6957e-12
0.53,0.53,0.0,0.01,1.1,-3.95355e-06,1.470595e-14,3.953549e-06,-1.69106e-12
0.54,0.54,0.0,0.01,1.1,-4.83758e-06,1.72856e-14,4.837586e-06,-1.68737e-12
0.55,0.55,0.0,0.01,1.1,-5.83882e-06,2.04843e-14,5.838819e-06,-1.68482e-12
0.56,0.56,0.0,0.01,1.1,-6.95572e-06,2.444553e-14,6.955718e-06,-1.68363e-12
0.57,0.57,0.0,0.01,1.1,-8.18473e-06,2.934536e-14,8.184733e-06,-1.68363e-12
0.58,0.58,0.0,0.01,1.1,-9.52079e-06,3.539971e-14,9.520793e-06,-1.68535e-12
0.59,0.59,0.0,0.01,1.1,-1.09578e-05,4.287321e-14,1.09578e-05,-1.68893e-12
0.6,0.6,0.0,0.01,1.1,-1.24891e-05,5.209005e-14,1.24891e-05,-1.69464e-12
0.61,0.61,0.0,0.01,1.1,-1.41078e-05,6.344726e-14,1.410782e-05,-1.70289e-12
0.62,0.62,0.0,0.01,1.1,-1.58072e-05,7.743095e-14,1.580717e-05,-1.71413e-12
0.63,0.63,0.0,0.01,1.1,-1.75807e-05,9.463622e-14,1.758067e-05,-1.72903e-12
0.64,0.64,0.0,0.01,1.1,-1.94222e-05,1.157914e-13,1.942221e-05,-1.74807e-12
0.65,0.65,0.0,0.01,1.1,-2.13262e-05,1.417877e-13,2.132618e-05,-1.77239e-12
0.66,0.66,0.0,0.01,1.1,-2.32874e-05,1.737156e-13,2.328744e-05,-1.80278e-12
0.67,0.67,0.0,0.01,1.1,-2.53014e-05,2.129087e-13,2.530137e-05,-1.84086e-12
0.68,0.68,0.0,0.01,1.1,-2.73638e-05,2.609978e-13,2.736381e-05,-1.88796e-12
0.69,0.69,0.0,0.01,1.1,-2.9471e-05,3.199764e-13,2.947101e-05,-1.94617e-12
0.7,0.7,0.0,0.01,1.1,-3.16196e-05,3.922803e-13,3.161964e-05,-2.018e-12
0.71,0.71,0.0,0.01,1.1,-3.38067e-05,4.808846e-13,3.380671e-05,-2.10632e-12
0.72,0.72,0.0,0.01,1.1,-3.60295e-05,5.894213e-13,3.602953e-05,-2.21492e-12
0.73,0.73,0.0,0.01,1.1,-3.82857e-05,7.223219e-13,3.828571e-05,-2.34807e-12
0.74,0.74,0.0,0.01,1.1,-4.05731e-05,8.849894e-13,4.057307e-05,-2.51121e-12
0.75,0.75,0.0,0.01,1.1,-4.28896e-05,1.084007e-12,4.288965e-05,-2.71083e-12
0.76,0.76,0.0,0.01,1.1,-4.52337e-05,1.327388e-12,4.523368e-05,-2.955e-12
0.77,0.77,0.0,0.01,1.1,-4.76035e-05,1.624879e-12,4.760354e-05,-3.25356e-12
0.78,0.78,0.0,0.01,1.1,-4.99978e-05,1.98832e-12,4.999776e-05,-3.61827e-12
0.79,0.79,0.0,0.01,1.1,-5.2415e-05,2.432073e-12,5.241497e-05,-4.06347e-12
0.8,0.8,0.0,0.01,1.1,-5.4854e-05,2.97354e-12,5.485395e-05,-4.60659e-12
0.81,0.81,0.0,0.01,1.1,-5.73135e-05,3.633767e-12,5.731354e-05,-5.26856e-12
0.82,0.82,0.0,0.01,1.1,-5.97927e-05,4.43816e-12,5.979269e-05,-6.07495e-12
0.83,0.83,0.0,0.01,1.1,-6.22904e-05,5.417319e-12,6.22904e-05,-7.0563e-12
0.84,0.84,0.0,0.01,1.1,-6.48058e-05,6.608015e-12,6.480576e-05,-8.24932e-12
0.85,0.85,0.0,0.01,1.1,-6.73379e-05,8.054305e-12,6.733794e-05,-9.69813e-12
0.86,0.86,0.0,0.01,1.1,-6.98861e-05,9.808815e-12,6.988612e-05,-1.14554e-11
0.87,0.87,0.0,0.01,1.1,-7.24496e-05,1.193418e-11,7.244957e-05,-1.35836e-11
0.88,0.88,0.0,0.01,1.1,-7.50276e-05,1.450463e-11,7.50276e-05,-1.61572e-11
0.89,0.89,0.0,0.01,1.1,-7.76196e-05,1.76078e-11,7.761956e-05,-1.92636e-11
0.9,0.9,0.0,0.01,1.1,-8.02248e-05,2.134655e-11,8.022484e-05,-2.30057e-11
0.91,0.91,0.0,0.01,1.1,-8.28429e-05,2.584099e-11,8.284287e-05,-2.75037e-11
0.92,0.92,0.0,0.01,1.1,-8.54731e-05,3.123054e-11,8.547312e-05,-3.2897e-11
0.93,0.93,0.0,0.01,1.1,-8.81151e-05,3.767589e-11,8.811508e-05,-3.93462e-11
0.94,0.94,0.0,0.01,1.1,-9.07683e-05,4.536092e-11,9.076829e-05,-4.70354e-11
0.95,0.95,0.0,0.01,1.1,-9.34323e-05,5.449444e-11,9.34323e-05,-5.61731e-11
0.96,0.96,0.0,0.01,1.1,-9.61067e-05,6.531161e-11,9.61067e-05,-6.69947e-11
0.97,0.97,0.0,0.01,1.1,-9.87911e-05,7.807489e-11,9.879111e-05,-7.97625e-11
0.98,0.98,0.0,0.01,1.1,-0.000101485,9.30747e-11,0.0001014852,-9.47669e-11
0.99,0.99,0.0,0.01,1.1,-0.000104188,1.106294e-10,0.0001041885,-1.12327e-10
1.0,1.0,0.0,0.01,1.1,-0.000106901,1.310848e-10,0.0001069008,-1.32787e-10
1.01,1.01,0.0,0.01,1.1,-0.000109622,1.548135e-10,0.0001096218,-1.56521e-10
1.02,1.02,0.0,0.01,1.1,-0.000112351,1.822131e-10,0.0001123512,-1.83926e-10
1.03,1.03,0.0,0.01,1.1,-0.000115089,2.137053e-10,0.0001150887,-2.15424e-10
1.04,1.04,0.0,0.01,1.1,-0.000117834,2.497341e-10,0.0001178341,-2.51458e-10
1.05,1.05,0.0,0.01,1.1,-0.000120587,2.907645e-10,0.0001205872,-2.92494e-10
1.06,1.06,0.0,0.01,1.1,-0.000123348,3.372819e-10,0.0001233478,-3.39018e-10
1.07,1.07,0.0,0.01,1.1,-0.000126116,3.897913e-10,0.0001261156,-3.91533e-10
1.08,1.08,0.0,0.01,1.1,-0.000128891,4.488177e-10,0.0001288905,-4.50566e-10
1.09,1.09,0.0,0.01,1.1,-0.000131672,5.149072e-10,0.0001316724,-5.16662e-10
1.1,1.1,0.0,0.01,1.1,-0.000134461,5.886282e-10,0.000134461,-5.90389e-10
0.0,0.0,0.0,0.02,1.1,1.109555e-12,4.67418e-15,1.070462e-12,-2.18481e-12
0.01,0.01,0.0,0.02,1.1,1.095348e-12,4.674292e-15,1.074669e-12,-2.17479e-12
0.02,0.02,0.0,0.02,1.1,1.080009e-12,4.674361e-15,1.080009e-12,-2.16477e-12
0.03,0.03,0.0,0.02,1.1,1.062807e-12,4.674466e-15,1.087211e-12,-2.15478e-12
0.04,0.04,0.0,0.02,1.1,1.040585e-12,4.674554e-15,1.099433e-12,-2.14484e-12
0.05,0.05,0.0,0.02,1.1,1.010969e-12,4.674628e-15,1.119048e-12,-2.13482e-12
0.06,0.06,0.0,0.02,1.1,9.704937e-13,4.674688e-15,1.149524e-12,-2.12477e-12
0.07,0.07,0.0,0.02,1.1,9.138428e-13,4.674737e-15,1.196175e-12,-2.11478e-12
0.08,0.08,0.0,0.02,1.1,8.326836e-13,4.674775e-15,1.267334e-12,-2.10479e-12
0.09,0.09,0.0,0.02,1.1,7.140159e-13,4.674805e-15,1.376001e-12,-2.09477e-12
0.1,0.1,0.0,0.02,1.1,5.378014e-13,4.674826e-15,1.542216e-12,-2.08478e-12
0.11,0.11,0.0,0.02,1.1,2.73371e-13,4.674841e-15,1.796646e-12,-2.07478e-12
0.12,0.12,0.0,0.02,1.1,-1.26085e-13,4.67485e-15,2.186103e-12,-2.06479e-12
0.13,0.13,0.0,0.02,1.1,-7.31935e-13,4.674856e-15,2.781953e-12,-2.05486e-12
0.14,0.14,0.0,0.02,1.1,-1.6529e-12,4.674861e-15,3.692922e-12,-2.04475e-12
0.15,0.15,0.0,0.02,1.1,-3.05449e-12,4.674869e-15,5.08451e-12,-2.03479e-12
0.16,0.16,0.0,0.02,1.1,-5.18839e-12,4.674901e-15,7.208408e-12,-2.02485e-12
0.17,0.17,0.0,0.02,1.1,-8.43696e-12,4.674992e-15,1.044698e-11,-2.01475e-12
0.18,0.18,0.0,0.02,1.1,-1.33804e-11,4.675129e-15,1.538044e-11,-2.00479e-12
0.19,0.19,0.0,0.02,1.1,-2.0898e-11,4.675297e-15,2.288805e-11,-1.99485e-12
0.2,0.2,0.0,0.02,1.1,-3.23203e-11,4.675499e-15,3.430029e-11,-1.9848e-12
0.21,0.21,0.0,0.02,1.1,-4.9657e-11,4.675742e-15,5.162698e-11,-1.97484e-12
0.22,0.22,0.0,0.02,1.1,-7.59382e-11,4.67604e-15,7.789826e-11,-1.96476e-12
0.23,0.23,0.0,0.02,1.1,-1.15722e-10,4.676409e-15,1.176723e-10,-1.95477e-12
0.24,0.24,0.0,0.02,1.1,-1.75848e-10,4.676878e-15,1.777881e-10,-1.94481e-12
0.25,0.25,0.0,0.02,1.1,-2.66546e-10,4.677485e-15,2.684759e-10,-1.93484e-12
0.26,0.26,0.0,0.02,1.1,-4.03065e-10,4.678287e-15,4.04985e-10,-1.92477e-12
0.27,0.27,0.0,0.02,1.1,-6.08045e-10,4.67937e-15,6.099549e-10,-1.91486e-12
0.28,0.28,0.0,0.02,1.1,-9.14939e-10,4.680853e-15,9.168393e-10,-1.90478e-12
0.29,0.29,0.0,0.02,1.1,-1.37292e-09,4.682912e-15,1.374807e-09,-1.89476e-12
0.3,0.3,0.0,0.02,1.1,-2.0538e-09,4.685801e-15,2.055683e-09,-1.88477e-12
0.31,0.31,0.0,0.02,1.1,-3.0618e-09,4.689882e-15,3.063668e-09,-1.87483e-12
0.32,0.32,0.0,0.02,1.1,-4.54691e-09,4.695666e-15,4.548772e-09,-1.86476e-12
0.33,0.33,0.0,0.02,1.1,-6.72331e-09,4.703871e-15,6.725156e-09,-1.85477e-12
0.34,0.34,0.0,0.02,1.1,-9.894e-09,4.715491e-15,9.895841e-09,-1.84483e-12
0.35,0.35,0.0,0.02,1.1,-1.44838e-08,4.731884e-15,1.44856e-08,-1.83492e-12
0.36,0.36,0.0,0.02,1.1,-2.10825e-08,4.75488e-15,2.108432e-08,-1.82493e-12
