v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.44,0.44,1.1,0.0,0.0,-0.000183416,-4.24113e-10,0.0001834164,2.542785e-10
0.45,0.45,1.1,0.0,0.0,-0.000185327,-4.29476e-10,0.0001853273,2.597964e-10
0.46,0.46,1.1,0.0,0.0,-0.000187136,-4.34975e-10,0.0001871366,2.654205e-10
0.47,0.47,1.1,0.0,0.0,-0.000188849,-4.40611e-10,0.0001888494,2.711524e-10
0.48,0.48,1.1,0.0,0.0,-0.000190471,-4.46384e-10,0.0001904715,2.769937e-10
0.49,0.49,1.1,0.0,0.0,-0.000192009,-4.52295e-10,0.0001920091,2.829461e-10
0.5,0.5,1.1,0.0,0.0,-0.000193469,-4.58343e-10,0.0001934688,2.890111e-10
0.51,0.51,1.1,0.0,0.0,-0.000194857,-4.6453e-10,0.0001948569,2.951904e-10
0.52,0.52,1.1,0.0,0.0,-0.00019618,-4.70855e-10,0.0001961797,3.014857e-10
0.53,0.53,1.1,0.0,0.0,-0.000197443,-4.77318e-10,0.0001974434,3.078985e-10
0.54,0.54,1.1,0.0,0.0,-0.000198653,-4.83921e-10,0.0001986537,3.144306e-10
0.55,0.55,1.1,0.0,0.0,-0.000199816,-4.90663e-10,0.0001998157,3.210837e-10
0.56,0.56,1.1,0.0,0.0,-0.000200934,-4.97544e-10,0.0002009344,3.278594e-10
0.57,0.57,1.1,0.0,0.0,-0.000202014,-5.04567e-10,0.0002020142,3.347594e-10
0.58,0.58,1.1,0.0,0.0,-0.000203059,-5.1173e-10,0.0002030591,3.417856e-10
0.59,0.59,1.1,0.0,0.0,-0.000204072,-5.19035e-10,0.0002040727,3.489395e-10
0.6,0.6,1.1,0.0,0.0,-0.000205058,-5.26484e-10,0.000205058,3.562231e-10
0.61,0.61,1.1,0.0,0.0,-0.000206018,-5.34075e-10,0.0002060181,3.63638e-10
0.62,0.62,1.1,0.0,0.0,-0.000206955,-5.41812e-10,0.0002069554,3.71186e-10
0.63,0.63,1.1,0.0,0.0,-0.000207872,-5.49694e-10,0.0002078721,3.788689e-10
0.64,0.64,1.1,0.0,0.0,-0.00020877,-5.57724e-10,0.0002087704,3.866886e-10
0.65,0.65,1.1,0.0,0.0,-0.000209652,-5.65902e-10,0.0002096518,3.946469e-10
0.66,0.66,1.1,0.0,0.0,-0.000210518,-5.74229e-10,0.0002105181,4.027455e-10
0.67,0.67,1.1,0.0,0.0,-0.00021137,-5.82707e-10,0.0002113706,4.109864e-10
0.68,0.68,1.1,0.0,0.0,-0.00021221,-5.91337e-10,0.0002122106,4.193713e-10
0.69,0.69,1.1,0.0,0.0,-0.000213039,-6.00121e-10,0.0002130392,4.279022e-10
0.7,0.7,1.1,0.0,0.0,-0.000213857,-6.0906e-10,0.0002138573,4.36581e-10
0.71,0.71,1.1,0.0,0.0,-0.000214666,-6.18156e-10,0.0002146659,4.454095e-10
0.72,0.72,1.1,0.0,0.0,-0.000215466,-6.27411e-10,0.0002154658,4.543896e-10
0.73,0.73,1.1,0.0,0.0,-0.000216258,-6.36824e-10,0.0002162577,4.635233e-10
0.74,0.74,1.1,0.0,0.0,-0.000217042,-6.464e-10,0.0002170422,4.728124e-10
0.75,0.75,1.1,0.0,0.0,-0.00021782,-6.56138e-10,0.0002178199,4.822589e-10
0.76,0.76,1.1,0.0,0.0,-0.000218591,-6.66042e-10,0.0002185914,4.918648e-10
0.77,0.77,1.1,0.0,0.0,-0.000219357,-6.76112e-10,0.000219357,5.016319e-10
0.78,0.78,1.1,0.0,0.0,-0.000220117,-6.8635e-10,0.0002201174,5.115623e-10
0.79,0.79,1.1,0.0,0.0,-0.000220873,-6.96758e-10,0.0002208727,5.21658e-10
0.8,0.8,1.1,0.0,0.0,-0.000221623,-7.07338e-10,0.0002216235,5.319208e-10
0.81,0.81,1.1,0.0,0.0,-0.00022237,-7.18092e-10,0.0002223701,5.423528e-10
0.82,0.82,1.1,0.0,0.0,-0.000223113,-7.29021e-10,0.0002231127,5.529561e-10
0.83,0.83,1.1,0.0,0.0,-0.000223851,-7.40127e-10,0.0002238516,5.637325e-10
0.84,0.84,1.1,0.0,0.0,-0.000224587,-7.51412e-10,0.0002245872,5.746842e-10
0.85,0.85,1.1,0.0,0.0,-0.000225319,-7.62878e-10,0.0002253197,5.858131e-10
0.86,0.86,1.1,0.0,0.0,-0.000226049,-7.74527e-10,0.0002260493,5.971212e-10
0.87,0.87,1.1,0.0,0.0,-0.000226776,-7.86361e-10,0.0002267762,6.086107e-10
0.88,0.88,1.1,0.0,0.0,-0.000227501,-7.98382e-10,0.0002275008,6.202836e-10
0.89,0.89,1.1,0.0,0.0,-0.000228223,-8.10591e-10,0.0002282232,6.321419e-10
0.9,0.9,1.1,0.0,0.0,-0.000228944,-8.22991e-10,0.0002289437,6.441877e-10
0.91,0.91,1.1,0.0,0.0,-0.000229662,-8.35583e-10,0.0002296624,6.564231e-10
0.92,0.92,1.1,0.0,0.0,-0.00023038,-8.4837e-10,0.0002303797,6.688501e-10
0.93,0.93,1.1,0.0,0.0,-0.000231096,-8.61355e-10,0.0002310958,6.814709e-10
0.94,0.94,1.1,0.0,0.0,-0.000231811,-8.7454e-10,0.0002318109,6.942875e-10
0.95,0.95,1.1,0.0,0.0,-0.000232525,-8.87931e-10,0.0002325252,7.073021e-10
0.96,0.96,1.1,0.0,0.0,-0.000233239,-9.01526e-10,0.000233239,7.205168e-10
0.97,0.97,1.1,0.0,0.0,-0.000233952,-9.15324e-10,0.0002339527,7.339336e-10
0.98,0.98,1.1,0.0,0.0,-0.000234666,-9.29327e-10,0.0002346664,7.475548e-10
0.99,0.99,1.1,0.0,0.0,-0.00023538,-9.43538e-10,0.0002353805,7.613824e-10
1.0,1.0,1.1,0.0,0.0,-0.000236095,-9.57957e-10,0.0002360953,7.754187e-10
1.01,1.01,1.1,0.0,0.0,-0.000236811,-9.72588e-10,0.0002368111,7.896657e-10
1.02,1.02,1.1,0.0,0.0,-0.000237528,-9.87433e-10,0.0002375283,8.041256e-10
1.03,1.03,1.1,0.0,0.0,-0.000238247,-1.00249e-09,0.0002382472,8.188007e-10
1.04,1.04,1.1,0.0,0.0,-0.000238968,-1.01777e-09,0.0002389682,8.33693e-10
1.05,1.05,1.1,0.0,0.0,-0.000239692,-1.03327e-09,0.0002396918,8.488047e-10
1.06,1.06,1.1,0.0,0.0,-0.000240418,-1.04898e-09,0.0002404182,8.641382e-10
1.07,1.07,1.1,0.0,0.0,-0.000241148,-1.06493e-09,0.000241148,8.796954e-10
1.08,1.08,1.1,0.0,0.0,-0.000241881,-1.0811e-09,0.0002418817,8.954788e-10
1.09,1.09,1.1,0.0,0.0,-0.000242619,-1.09749e-09,0.0002426196,9.114904e-10
1.1,1.1,1.1,0.0,0.0,-0.000243362,-1.11412e-09,0.0002433623,9.277325e-10
0.0,0.0,1.1,0.01,0.0,6.112912e-06,-3.04567e-10,-6.1127e-06,9.665218e-11
0.01,0.01,1.1,0.01,0.0,9.986473e-11,-2.80132e-10,9.986473e-11,8.040304e-11
0.02,0.02,1.1,0.01,0.0,-6.08713e-06,-2.80711e-10,6.087329e-06,8.232981e-11
0.03,0.03,1.1,0.01,0.0,-1.20847e-05,-2.80985e-10,1.208487e-05,8.429958e-11
0.04,0.04,1.1,0.01,0.0,-1.79926e-05,-2.81282e-10,1.799276e-05,8.631321e-11
0.05,0.05,1.1,0.01,0.0,-2.38109e-05,-2.81691e-10,2.381108e-05,8.837157e-11
0.06,0.06,1.1,0.01,0.0,-2.95397e-05,-2.82217e-10,2.953993e-05,9.047557e-11
0.07,0.07,1.1,0.01,0.0,-3.51793e-05,-2.82856e-10,3.517945e-05,9.26261e-11
0.08,0.08,1.1,0.01,0.0,-4.07296e-05,-2.83602e-10,4.072978e-05,9.482409e-11
0.09,0.09,1.1,0.01,0.0,-4.61909e-05,-2.84453e-10,4.619105e-05,9.707048e-11
0.1,0.1,1.1,0.01,0.0,-5.15632e-05,-2.85407e-10,5.156341e-05,9.936621e-11
0.11,0.11,1.1,0.01,0.0,-5.68468e-05,-2.8646e-10,5.684697e-05,1.017122e-10
0.12,0.12,1.1,0.01,0.0,-6.20416e-05,-2.87612e-10,6.204183e-05,1.041096e-10
0.13,0.13,1.1,0.01,0.0,-6.71479e-05,-2.88863e-10,6.714807e-05,1.065592e-10
0.14,0.14,1.1,0.01,0.0,-7.21656e-05,-2.90211e-10,7.216575e-05,1.090621e-10
0.15,0.15,1.1,0.01,0.0,-7.70947e-05,-2.91655e-10,7.709489e-05,1.116193e-10
0.16,0.16,1.1,0.01,0.0,-8.19353e-05,-2.93196e-10,8.193547e-05,1.142319e-10
0.17,0.17,1.1,0.01,0.0,-8.66872e-05,-2.94833e-10,8.668742e-05,1.169008e-10
0.18,0.18,1.1,0.01,0.0,-9.13505e-05,-2.96565e-10,9.135064e-05,1.196273e-10
0.19,0.19,1.1,0.01,0.0,-9.59248e-05,-2.98393e-10,9.592495e-05,1.224123e-10
0.2,0.2,1.1,0.01,0.0,-0.00010041,-3.00316e-10,0.0001004101,1.25257e-10
0.21,0.21,1.1,0.01,0.0,-0.000104806,-3.02336e-10,0.0001048059,1.281625e-10
0.22,0.22,1.1,0.01,0.0,-0.000109112,-3.04451e-10,0.0001091118,1.311299e-10
0.23,0.23,1.1,0.01,0.0,-0.000113327,-3.06662e-10,0.0001133274,1.341603e-10
0.24,0.24,1.1,0.01,0.0,-0.000117452,-3.0897e-10,0.0001174521,1.37255e-10
0.25,0.25,1.1,0.01,0.0,-0.000121485,-3.11375e-10,0.0001214853,1.404151e-10
0.26,0.26,1.1,0.01,0.0,-0.000125426,-3.13877e-10,0.0001254261,1.436418e-10
0.27,0.27,1.1,0.01,0.0,-0.000129273,-3.16477e-10,0.0001292737,1.469364e-10
0.28,0.28,1.1,0.01,0.0,-0.000133027,-3.19176e-10,0.0001330268,1.503e-10
0.29,0.29,1.1,0.01,0.0,-0.000136684,-3.21975e-10,0.0001366844,1.537339e-10
0.3,0.3,1.1,0.01,0.0,-0.000140245,-3.24874e-10,0.0001402449,1.572394e-10
0.31,0.31,1.1,0.01,0.0,-0.000143707,-3.27876e-10,0.0001437069,1.608178e-10
0.32,0.32,1.1,0.01,0.0,-0.000147068,-3.30979e-10,0.0001470686,1.644703e-10
0.33,0.33,1.1,0.01,0.0,-0.000150328,-3.34187e-10,0.0001503282,1.681984e-10
0.34,0.34,1.1,0.01,0.0,-0.000153484,-3.375e-10,0.0001534838,1.720032e-10
0.35,0.35,1.1,0.01,0.0,-0.000156533,-3.40921e-10,0.0001565331,1.758863e-10
0.36,0.36,1.1,0.01,0.0,-0.000159474,-3.44449e-10,0.0001594743,1.798489e-10
0.37,0.37,1.1,0.01,0.0,-0.000162305,-3.48089e-10,0.0001623053,1.838924e-10
0.38,0.38,1.1,0.01,0.0,-0.000165024,-3.51839e-10,0.0001650244,1.880184e-10
0.39,0.39,1.1,0.01,0.0,-0.00016763,-3.55704e-10,0.0001676299,1.922281e-10
0.4,0.4,1.1,0.01,0.0,-0.000170121,-3.59684e-10,0.0001701209,1.96523e-10
0.41,0.41,1.1,0.01,0.0,-0.000172497,-3.63781e-10,0.000172497,2.009046e-10
0.42,0.42,1.1,0.01,0.0,-0.000174758,-3.67996e-10,0.0001747586,2.053743e-10
0.43,0.43,1.1,0.01,0.0,-0.000176907,-3.72332e-10,0.000176907,2.099336e-10
0.44,0.44,1.1,0.01,0.0,-0.000178944,-3.76788e-10,0.0001789445,2.14584e-10
0.45,0.45,1.1,0.01,0.0,-0.000180874,-3.81367e-10,0.0001808744,2.193269e-10
0.46,0.46,1.1,0.01,0.0,-0.000182701,-3.86069e-10,0.0001827009,2.241639e-10
0.47,0.47,1.1,0.01,0.0,-0.000184429,-3.90895e-10,0.0001844292,2.290963e-10
0.48,0.48,1.1,0.01,0.0,-0.000186065,-3.95845e-10,0.0001860651,2.341258e-10
0.49,0.49,1.1,0.01,0.0,-0.000187615,-4.0092e-10,0.0001876147,2.392539e-10
0.5,0.5,1.1,0.01,0.0,-0.000189084,-4.06119e-10,0.0001890846,2.44482e-10
0.51,0.51,1.1,0.01,0.0,-0.000190481,-4.11443e-10,0.0001904814,2.498116e-10
0.52,0.52,1.1,0.01,0.0,-0.000191811,-4.16893e-10,0.0001918116,2.552444e-10
0.53,0.53,1.1,0.01,0.0,-0.000193081,-4.22468e-10,0.0001930812,2.607819e-10
0.54,0.54,1.1,0.01,0.0,-0.000194296,-4.28169e-10,0.0001942962,2.664255e-10
0.55,0.55,1.1,0.01,0.0,-0.000195462,-4.33996e-10,0.000195462,2.72177e-10
0.56,0.56,1.1,0.01,0.0,-0.000196583,-4.39949e-10,0.0001965837,2.780379e-10
0.57,0.57,1.1,0.01,0.0,-0.000197665,-4.46029e-10,0.0001976656,2.840099e-10
0.58,0.58,1.1,0.01,0.0,-0.000198712,-4.52237e-10,0.000198712,2.900945e-10
0.59,0.59,1.1,0.01,0.0,-0.000199726,-4.58573e-10,0.0001997265,2.962933e-10
0.6,0.6,1.1,0.01,0.0,-0.000200712,-4.65037e-10,0.0002007124,3.026082e-10
0.61,0.61,1.1,0.01,0.0,-0.000201672,-4.71632e-10,0.0002016725,3.090406e-10
0.62,0.62,1.1,0.01,0.0,-0.000202609,-4.78357e-10,0.0002026096,3.155924e-10
0.63,0.63,1.1,0.01,0.0,-0.000203526,-4.85214e-10,0.0002035259,3.222652e-10
0.64,0.64,1.1,0.01,0.0,-0.000204423,-4.92204e-10,0.0002044234,3.290606e-10
0.65,0.65,1.1,0.01,0.0,-0.000205304,-4.99328e-10,0.000205304,3.359806e-10
0.66,0.66,1.1,0.01,0.0,-0.000206169,-5.06587e-10,0.0002061693,3.430268e-10
0.67,0.67,1.1,0.01,0.0,-0.00020702,-5.13982e-10,0.0002070206,3.502009e-10
0.68,0.68,1.1,0.01,0.0,-0.000207859,-5.21516e-10,0.0002078594,3.575047e-10
0.69,0.69,1.1,0.01,0.0,-0.000208686,-5.29188e-10,0.0002086867,3.6494e-10
0.7,0.7,1.1,0.01,0.0,-0.000209503,-5.37001e-10,0.0002095034,3.725087e-10
0.71,0.71,1.1,0.01,0.0,-0.00021031,-5.44956e-10,0.0002103106,3.802124e-10
0.72,0.72,1.1,0.01,0.0,-0.000211109,-5.53054e-10,0.0002111091,3.880531e-10
0.73,0.73,1.1,0.01,0.0,-0.000211899,-5.61297e-10,0.0002118995,3.960325e-10
0.74,0.74,1.1,0.01,0.0,-0.000212682,-5.69688e-10,0.0002126825,4.041526e-10
0.75,0.75,1.1,0.01,0.0,-0.000213459,-5.78225e-10,0.0002134587,4.12415e-10
0.76,0.76,1.1,0.01,0.0,-0.000214229,-5.86912e-10,0.0002142287,4.208218e-10
0.77,0.77,1.1,0.01,0.0,-0.000214993,-5.95752e-10,0.0002149929,4.293748e-10
0.78,0.78,1.1,0.01,0.0,-0.000215752,-6.04743e-10,0.0002157517,4.380758e-10
0.79,0.79,1.1,0.01,0.0,-0.000216505,-6.1389e-10,0.0002165056,4.469268e-10
0.8,0.8,1.1,0.01,0.0,-0.000217255,-6.23193e-10,0.0002172548,4.559297e-10
0.81,0.81,1.1,0.01,0.0,-0.000218,-6.32653e-10,0.0002179999,4.650864e-10
0.82,0.82,1.1,0.01,0.0,-0.000218741,-6.42274e-10,0.000218741,4.743987e-10
0.83,0.83,1.1,0.01,0.0,-0.000219478,-6.52057e-10,0.0002194785,4.838688e-10
0.84,0.84,1.1,0.01,0.0,-0.000220212,-6.62002e-10,0.0002202126,4.934984e-10
0.85,0.85,1.1,0.01,0.0,-0.000220943,-6.72113e-10,0.0002209436,5.032896e-10
0.86,0.86,1.1,0.01,0.0,-0.000221672,-6.82391e-10,0.0002216717,5.132443e-10
0.87,0.87,1.1,0.01,0.0,-0.000222397,-6.92838e-10,0.0002223972,5.233645e-10
0.88,0.88,1.1,0.01,0.0,-0.00022312,-7.03455e-10,0.0002231203,5.336521e-10
0.89,0.89,1.1,0.01,0.0,-0.000223841,-7.14245e-10,0.0002238412,5.441093e-10
0.9,0.9,1.1,0.01,0.0,-0.00022456,-7.2521e-10,0.0002245602,5.547379e-10
0.91,0.91,1.1,0.01,0.0,-0.000225277,-7.36351e-10,0.0002252774,5.655399e-10
0.92,0.92,1.1,0.01,0.0,-0.000225993,-7.47671e-10,0.0002259932,5.765175e-10
0.93,0.93,1.1,0.01,0.0,-0.000226707,-7.59171e-10,0.0002267076,5.876726e-10
0.94,0.94,1.1,0.01,0.0,-0.000227421,-7.70857e-10,0.0002274211,5.990073e-10
0.95,0.95,1.1,0.01,0.0,-0.000228134,-7.82731e-10,0.0002281337,6.105235e-10
0.96,0.96,1.1,0.01,0.0,-0.000228846,-7.94792e-10,0.0002288459,6.222235e-10
0.97,0.97,1.1,0.01,0.0,-0.000229558,-8.07041e-10,0.0002295578,6.341091e-10
0.98,0.98,1.1,0.01,0.0,-0.000230269,-8.19478e-10,0.0002302697,6.461825e-10
0.99,0.99,1.1,0.01,0.0,-0.000230982,-8.32105e-10,0.0002309819,6.584458e-10
1.0,1.0,1.1,0.01,0.0,-0.000231694,-8.44925e-10,0.0002316947,6.709011e-10
1.01,1.01,1.1,0.01,0.0,-0.000232408,-8.5794e-10,0.0002324084,6.835503e-10
1.02,1.02,1.1,0.01,0.0,-0.000233123,-8.7115e-10,0.0002331234,6.963958e-10
1.03,1.03,1.1,0.01,0.0,-0.00023384,-8.8456e-10,0.00023384,7.094394e-10
1.04,1.04,1.1,0.01,0.0,-0.000234558,-8.9817e-10,0.0002345586,7.226835e-10
1.05,1.05,1.1,0.01,0.0,-0.000235279,-9.11982e-10,0.0002352795,7.3613e-10
1.06,1.06,1.1,0.01,0.0,-0.000236003,-9.26e-10,0.0002360033,7.497812e-10
1.07,1.07,1.1,0.01,0.0,-0.00023673,-9.40224e-10,0.0002367302,7.636391e-10
1.08,1.08,1.1,0.01,0.0,-0.000237461,-9.54656e-10,0.0002374607,7.777059e-10
1.09,1.09,1.1,0.01,0.0,-0.000238195,-9.69299e-10,0.0002381954,7.919838e-10
1.1,1.1,1.1,0.01,0.0,-0.000238934,-9.84156e-10,0.0002389346,8.06475e-10
0.0,0.0,1.1,0.02,0.0,1.213738e-05,-3.05091e-10,-1.21372e-05,9.89405e-11
0.01,0.01,1.1,0.02,0.0,6.087329e-06,-2.80711e-10,-6.08713e-06,8.232981e-11
0.02,0.02,1.1,0.02,0.0,9.526261e-11,-2.5891e-10,9.526261e-11,6.838542e-11
0.03,0.03,1.1,0.02,0.0,-6.06073e-06,-2.59266e-10,6.060917e-06,7.004002e-11
0.04,0.04,1.1,0.02,0.0,-1.20305e-05,-2.59329e-10,1.203067e-05,7.173207e-11
0.05,0.05,1.1,0.02,0.0,-1.79092e-05,-2.59411e-10,1.790938e-05,7.346234e-11
0.06,0.06,1.1,0.02,0.0,-2.3697e-05,-2.59597e-10,2.369714e-05,7.523161e-11
0.07,0.07,1.1,0.02,0.0,-2.93939e-05,-2.59892e-10,2.939405e-05,7.704069e-11
0.08,0.08,1.1,0.02,0.0,-3.50001e-05,-2.6029e-10,3.500025e-05,7.889038e-11
0.09,0.09,1.1,0.02,0.0,-4.05157e-05,-2.60789e-10,4.051588e-05,8.078152e-11
0.1,0.1,1.1,0.02,0.0,-4.59409e-05,-2.61384e-10,4.594109e-05,8.271494e-11
0.11,0.11,1.1,0.02,0.0,-5.12758e-05,-2.62072e-10,5.127601e-05,8.46915e-11
0.12,0.12,1.1,0.02,0.0,-5.65206e-05,-2.62853e-10,5.652076e-05,8.671207e-11
0.13,0.13,1.1,0.02,0.0,-6.16753e-05,-2.63725e-10,6.167546e-05,8.877752e-11
0.14,0.14,1.1,0.02,0.0,-6.674e-05,-2.64686e-10,6.674017e-05,9.088876e-11
0.15,0.15,1.1,0.02,0.0,-7.17148e-05,-2.65737e-10,7.171494e-05,9.304669e-11
0.16,0.16,1.1,0.02,0.0,-7.65996e-05,-2.66876e-10,7.659979e-05,9.525225e-11
0.17,0.17,1.1,0.02,0.0,-8.13945e-05,-2.68103e-10,8.139469e-05,9.750636e-11
0.18,0.18,1.1,0.02,0.0,-8.60994e-05,-2.69418e-10,8.609957e-05,9.980999e-11
0.19,0.19,1.1,0.02,0.0,-9.07141e-05,-2.70821e-10,9.071429e-05,1.021641e-10
0.2,0.2,1.1,0.02,0.0,-9.52385e-05,-2.7231e-10,9.523866e-05,1.045697e-10
0.21,0.21,1.1,0.02,0.0,-9.96723e-05,-2.73887e-10,9.967243e-05,1.070277e-10
0.22,0.22,1.1,0.02,0.0,-0.000104015,-2.75551e-10,0.0001040153,1.095393e-10
0.23,0.23,1.1,0.02,0.0,-0.000108267,-2.77302e-10,0.0001082667,1.121053e-10
0.24,0.24,1.1,0.02,0.0,-0.000112426,-2.79141e-10,0.0001124263,1.147269e-10
0.25,0.25,1.1,0.02,0.0,-0.000116493,-2.81068e-10,0.0001164934,1.174052e-10
0.26,0.26,1.1,0.02,0.0,-0.000120467,-2.83083e-10,0.0001204672,1.201412e-10
0.27,0.27,1.1,0.02,0.0,-0.000124347,-2.85186e-10,0.0001243469,1.229359e-10
0.28,0.28,1.1,0.02,0.0,-0.000128131,-2.87379e-10,0.0001281314,1.257906e-10
0.29,0.29,1.1,0.02,0.0,-0.000131819,-2.89662e-10,0.0001318196,1.287063e-10
0.3,0.3,1.1,0.02,0.0,-0.00013541,-2.92036e-10,0.0001354102,1.316842e-10
0.31,0.31,1.1,0.02,0.0,-0.000138901,-2.94501e-10,0.0001389016,1.347255e-10
0.32,0.32,1.1,0.02,0.0,-0.000142292,-2.97059e-10,0.0001422923,1.378314e-10
0.33,0.33,1.1,0.02,0.0,-0.00014558,-2.9971e-10,0.0001455805,1.410029e-10
0.34,0.34,1.1,0.02,0.0,-0.000148764,-3.02457e-10,0.0001487641,1.442415e-10
0.35,0.35,1.1,0.02,0.0,-0.000151841,-3.053e-10,0.0001518412,1.475482e-10
0.36,0.36,1.1,0.02,0.0,-0.00015481,-3.0824e-10,0.0001548097,1.509244e-10
0.37,0.37,1.1,0.02,0.0,-0.000157667,-3.1128e-10,0.0001576677,1.543713e-10
0.38,0.38,1.1,0.02,0.0,-0.000160413,-3.14421e-10,0.0001604132,1.578902e-10
0.39,0.39,1.1,0.02,0.0,-0.000163044,-3.17663e-10,0.0001630446,1.614824e-10
0.4,0.4,1.1,0.02,0.0,-0.000165561,-3.2101e-10,0.0001655609,1.651493e-10
0.41,0.41,1.1,0.02,0.0,-0.000167961,-3.24462e-10,0.0001679615,1.688921e-10
0.42,0.42,1.1,0.02,0.0,-0.000170246,-3.28021e-10,0.0001702466,1.727123e-10
0.43,0.43,1.1,0.02,0.0,-0.000172417,-3.31689e-10,0.0001724173,1.766111e-10
0.44,0.44,1.1,0.02,0.0,-0.000174475,-3.35466e-10,0.0001744756,1.805899e-10
0.45,0.45,1.1,0.02,0.0,-0.000176425,-3.39353e-10,0.0001764248,1.846501e-10
0.46,0.46,1.1,0.02,0.0,-0.000178269,-3.43352e-10,0.000178269,1.88793e-10
